年,罪種00,罪種01,罪種02,年齢層,検挙人員
2023,凶悪犯,強盗,強盗・不同意性交等,19歳,0
2023,凶悪犯,強盗,強盗・準強盗,19歳,21
2023,凶悪犯,放火,,19歳,10
2023,凶悪犯,不同意性交等,,19歳,47
2023,粗暴犯,凶器準備集合,,19歳,0
2023,粗暴犯,暴行,,19歳,143
2023,粗暴犯,傷害,傷害致死,19歳,0
2023,粗暴犯,脅迫,,19歳,51
2023,粗暴犯,恐喝,,19歳,61
2023,窃盗犯,侵入盗,,19歳,97
2023,窃盗犯,乗り物盗,,19歳,298
2023,窃盗犯,非侵入盗,,19歳,904
2023,知能犯,詐欺,,19歳,268
2023,知能犯,横領,横領,19歳,10
2023,知能犯,横領,業務上横領,19歳,3
2023,知能犯,偽造,通貨偽造,19歳,0
2023,知能犯,偽造,文書偽造,19歳,18
2023,知能犯,偽造,支払用カード偽造,19歳,0
2023,知能犯,偽造,有価証券偽造,19歳,0
2023,知能犯,偽造,印章偽造,19歳,2
2023,知能犯,汚職,賄賂,19歳,0
2023,知能犯,あっせん利得処罰法,,19歳,0
2023,知能犯,背任,,19歳,1
2023,風俗犯,賭博,,19歳,1
2023,風俗犯,わいせつ,不同意わいせつ,19歳,56
2023,風俗犯,わいせつ,公然わいせつ,19歳,22
2023,風俗犯,わいせつ,面会要求等,19歳,0
2023,風俗犯,性的姿態撮影等処罰法,,19歳,22
2023,その他の刑法犯,占有離脱物横領,,19歳,295
2023,その他の刑法犯,公務執行妨害,,19歳,11
2023,その他の刑法犯,住居侵入,,19歳,75
2023,その他の刑法犯,逮捕監禁,,19歳,22
2023,その他の刑法犯,略取誘拐・人身売買,,19歳,17
2023,その他の刑法犯,盗品等,,19歳,28
2023,その他の刑法犯,器物損壊等,,19歳,58
2023,粗暴犯,傷害,その他,19歳,330
2023,知能犯,汚職,その他,19歳,0
2023,風俗犯,わいせつ,その他,19歳,10
2023,その他の刑法犯,その他,,19歳,47
2023,凶悪犯,殺人,殺人,20~24歳,76
2023,凶悪犯,殺人,嬰児殺,20~24歳,2
2023,凶悪犯,殺人,殺人予備,20~24歳,2
2023,凶悪犯,殺人,自殺関与,20~24歳,4
2023,凶悪犯,強盗,強盗殺人,20~24歳,7
2023,凶悪犯,強盗,強盗傷人,20~24歳,184
2023,凶悪犯,強盗,強盗・不同意性交等,20~24歳,0
2023,凶悪犯,強盗,強盗・準強盗,20~24歳,109
2023,凶悪犯,放火,,20~24歳,37
2023,凶悪犯,不同意性交等,,20~24歳,294
2023,粗暴犯,凶器準備集合,,20~24歳,10
2023,粗暴犯,暴行,,20~24歳,2105
2023,粗暴犯,傷害,傷害致死,20~24歳,2
2023,粗暴犯,脅迫,,20~24歳,281
2023,粗暴犯,恐喝,,20~24歳,243
2023,窃盗犯,侵入盗,,20~24歳,843
2023,窃盗犯,乗り物盗,,20~24歳,981
2023,窃盗犯,非侵入盗,,20~24歳,4611
2023,知能犯,詐欺,,20~24歳,1916
2023,知能犯,横領,横領,20~24歳,65
2023,知能犯,横領,業務上横領,20~24歳,33
2023,知能犯,偽造,通貨偽造,20~24歳,7
2023,知能犯,偽造,文書偽造,20~24歳,63
2023,知能犯,偽造,支払用カード偽造,20~24歳,0
2023,知能犯,偽造,有価証券偽造,20~24歳,1
2023,知能犯,偽造,印章偽造,20~24歳,1
2023,知能犯,汚職,賄賂,20~24歳,1
2023,知能犯,あっせん利得処罰法,,20~24歳,0
2023,知能犯,背任,,20~24歳,2
2023,風俗犯,賭博,,20~24歳,49
2023,風俗犯,わいせつ,不同意わいせつ,20~24歳,403
2023,風俗犯,わいせつ,公然わいせつ,20~24歳,127
2023,風俗犯,わいせつ,面会要求等,20~24歳,1
2023,風俗犯,性的姿態撮影等処罰法,,20~24歳,111
2023,その他の刑法犯,占有離脱物横領,,20~24歳,1219
2023,その他の刑法犯,公務執行妨害,,20~24歳,131
2023,その他の刑法犯,住居侵入,,20~24歳,391
2023,その他の刑法犯,逮捕監禁,,20~24歳,64
2023,その他の刑法犯,略取誘拐・人身売買,,20~24歳,108
2023,その他の刑法犯,盗品等,,20~24歳,95
2023,その他の刑法犯,器物損壊等,,20~24歳,349
2023,粗暴犯,傷害,その他,20~24歳,1859
2023,知能犯,汚職,その他,20~24歳,0
2023,風俗犯,わいせつ,その他,20~24歳,47
2023,その他の刑法犯,その他,,20~24歳,344
2023,凶悪犯,殺人,殺人,25~29歳,76
2023,凶悪犯,殺人,嬰児殺,25~29歳,1
2023,凶悪犯,殺人,殺人予備,25~29歳,3
2023,凶悪犯,殺人,自殺関与,25~29歳,4
2023,凶悪犯,強盗,強盗殺人,25~29歳,7
2023,凶悪犯,強盗,強盗傷人,25~29歳,111
2023,凶悪犯,強盗,強盗・不同意性交等,25~29歳,7
2023,凶悪犯,強盗,強盗・準強盗,25~29歳,72
2023,凶悪犯,放火,,25~29歳,41
2023,凶悪犯,不同意性交等,,25~29歳,265
2023,粗暴犯,凶器準備集合,,25~29歳,1
2023,粗暴犯,暴行,,25~29歳,2243
2023,粗暴犯,傷害,傷害致死,25~29歳,7
2023,粗暴犯,脅迫,,25~29歳,266
2023,粗暴犯,恐喝,,25~29歳,133
2023,窃盗犯,侵入盗,,25~29歳,781
2023,窃盗犯,乗り物盗,,25~29歳,487
2023,窃盗犯,非侵入盗,,25~29歳,3892
2023,知能犯,詐欺,,25~29歳,1350
2023,知能犯,横領,横領,25~29歳,61
2023,知能犯,横領,業務上横領,25~29歳,60
2023,知能犯,偽造,通貨偽造,25~29歳,2
2023,知能犯,偽造,文書偽造,25~29歳,75
2023,知能犯,偽造,支払用カード偽造,25~29歳,0
2023,知能犯,偽造,有価証券偽造,25~29歳,0
2023,知能犯,偽造,印章偽造,25~29歳,4
2023,知能犯,汚職,賄賂,25~29歳,1
2023,知能犯,あっせん利得処罰法,,25~29歳,0
2023,知能犯,背任,,25~29歳,4
2023,風俗犯,賭博,,25~29歳,80
2023,風俗犯,わいせつ,不同意わいせつ,25~29歳,434
2023,風俗犯,わいせつ,公然わいせつ,25~29歳,113
2023,風俗犯,わいせつ,面会要求等,25~29歳,1
2023,風俗犯,性的姿態撮影等処罰法,,25~29歳,119
2023,その他の刑法犯,占有離脱物横領,,25~29歳,731
2023,その他の刑法犯,公務執行妨害,,25~29歳,110
2023,その他の刑法犯,住居侵入,,25~29歳,354
2023,その他の刑法犯,逮捕監禁,,25~29歳,60
2023,その他の刑法犯,略取誘拐・人身売買,,25~29歳,78
2023,その他の刑法犯,盗品等,,25~29歳,68
2023,その他の刑法犯,器物損壊等,,25~29歳,389
2023,粗暴犯,傷害,その他,25~29歳,2068
2023,知能犯,汚職,その他,25~29歳,2
2023,風俗犯,わいせつ,その他,25~29歳,38
2023,その他の刑法犯,その他,,25~29歳,334
2023,凶悪犯,殺人,殺人,30代,144
2023,凶悪犯,殺人,嬰児殺,30代,4
2023,凶悪犯,殺人,殺人予備,30代,1
2023,凶悪犯,殺人,自殺関与,30代,6
2023,凶悪犯,強盗,強盗殺人,30代,10
2023,凶悪犯,強盗,強盗傷人,30代,131
2023,凶悪犯,強盗,強盗・不同意性交等,30代,9
2023,凶悪犯,強盗,強盗・準強盗,30代,93
2023,凶悪犯,放火,,30代,105
2023,凶悪犯,不同意性交等,,30代,470
2023,粗暴犯,凶器準備集合,,30代,2
2023,粗暴犯,暴行,,30代,4525
2023,粗暴犯,傷害,傷害致死,30代,10
2023,粗暴犯,脅迫,,30代,495
2023,粗暴犯,恐喝,,30代,157
2023,窃盗犯,侵入盗,,30代,1152
2023,窃盗犯,乗り物盗,,30代,631
2023,窃盗犯,非侵入盗,,30代,7131
2023,知能犯,詐欺,,30代,1709
2023,知能犯,横領,横領,30代,87
2023,知能犯,横領,業務上横領,30代,174
2023,知能犯,偽造,通貨偽造,30代,10
2023,知能犯,偽造,文書偽造,30代,139
2023,知能犯,偽造,支払用カード偽造,30代,0
2023,知能犯,偽造,有価証券偽造,30代,2
2023,知能犯,偽造,印章偽造,30代,2
2023,知能犯,汚職,賄賂,30代,8
2023,知能犯,あっせん利得処罰法,,30代,0
2023,知能犯,背任,,30代,21
2023,風俗犯,賭博,,30代,101
2023,風俗犯,わいせつ,不同意わいせつ,30代,822
2023,風俗犯,わいせつ,公然わいせつ,30代,238
2023,風俗犯,わいせつ,面会要求等,30代,2
2023,風俗犯,性的姿態撮影等処罰法,,30代,240
2023,その他の刑法犯,占有離脱物横領,,30代,966
2023,その他の刑法犯,公務執行妨害,,30代,282
2023,その他の刑法犯,住居侵入,,30代,548
2023,その他の刑法犯,逮捕監禁,,30代,68
2023,その他の刑法犯,略取誘拐・人身売買,,30代,104
2023,その他の刑法犯,盗品等,,30代,70
2023,その他の刑法犯,器物損壊等,,30代,785
2023,粗暴犯,傷害,その他,30代,3894
2023,知能犯,汚職,その他,30代,6
2023,風俗犯,わいせつ,その他,30代,65
2023,その他の刑法犯,その他,,30代,676
2023,凶悪犯,殺人,殺人,40代,127
2023,凶悪犯,殺人,嬰児殺,40代,0
2023,凶悪犯,殺人,殺人予備,40代,2
2023,凶悪犯,殺人,自殺関与,40代,5
2023,凶悪犯,強盗,強盗殺人,40代,4
2023,凶悪犯,強盗,強盗傷人,40代,66
2023,凶悪犯,強盗,強盗・不同意性交等,40代,3
2023,凶悪犯,強盗,強盗・準強盗,40代,93
2023,凶悪犯,放火,,40代,116
2023,凶悪犯,不同意性交等,,40代,337
2023,粗暴犯,凶器準備集合,,40代,0
2023,粗暴犯,暴行,,40代,5268
2023,粗暴犯,傷害,傷害致死,40代,12
2023,粗暴犯,脅迫,,40代,596
2023,粗暴犯,恐喝,,40代,168
2023,窃盗犯,侵入盗,,40代,852
2023,窃盗犯,乗り物盗,,40代,567
2023,窃盗犯,非侵入盗,,40代,8805
2023,知能犯,詐欺,,40代,1472
2023,知能犯,横領,横領,40代,93
2023,知能犯,横領,業務上横領,40代,178
2023,知能犯,偽造,通貨偽造,40代,4
2023,知能犯,偽造,文書偽造,40代,161
2023,知能犯,偽造,支払用カード偽造,40代,1
2023,知能犯,偽造,有価証券偽造,40代,4
2023,知能犯,偽造,印章偽造,40代,1
2023,知能犯,汚職,賄賂,40代,19
2023,知能犯,あっせん利得処罰法,,40代,0
2023,知能犯,背任,,40代,25
2023,風俗犯,賭博,,40代,89
2023,風俗犯,わいせつ,不同意わいせつ,40代,705
2023,風俗犯,わいせつ,公然わいせつ,40代,231
2023,風俗犯,わいせつ,面会要求等,40代,1
2023,風俗犯,性的姿態撮影等処罰法,,40代,195
2023,その他の刑法犯,占有離脱物横領,,40代,1017
2023,その他の刑法犯,公務執行妨害,,40代,353
2023,その他の刑法犯,住居侵入,,40代,499
2023,その他の刑法犯,逮捕監禁,,40代,57
2023,その他の刑法犯,略取誘拐・人身売買,,40代,75
2023,その他の刑法犯,盗品等,,40代,40
2023,その他の刑法犯,器物損壊等,,40代,838
2023,粗暴犯,傷害,その他,40代,4155
2023,知能犯,汚職,その他,40代,9
2023,風俗犯,わいせつ,その他,40代,59
2023,その他の刑法犯,その他,,40代,791
2023,凶悪犯,殺人,殺人,50代,119
2023,凶悪犯,殺人,嬰児殺,50代,0
2023,凶悪犯,殺人,殺人予備,50代,3
2023,凶悪犯,殺人,自殺関与,50代,2
2023,凶悪犯,強盗,強盗殺人,50代,7
2023,凶悪犯,強盗,強盗傷人,50代,62
2023,凶悪犯,強盗,強盗・不同意性交等,50代,5
2023,凶悪犯,強盗,強盗・準強盗,50代,94
2023,凶悪犯,放火,,50代,93
2023,凶悪犯,不同意性交等,,50代,190
2023,粗暴犯,凶器準備集合,,50代,1
2023,粗暴犯,暴行,,50代,4461
2023,粗暴犯,傷害,傷害致死,50代,11
2023,粗暴犯,脅迫,,50代,587
2023,粗暴犯,恐喝,,50代,149
2023,窃盗犯,侵入盗,,50代,631
2023,窃盗犯,乗り物盗,,50代,423
2023,窃盗犯,非侵入盗,,50代,10560
2023,知能犯,詐欺,,50代,1254
2023,知能犯,横領,横領,50代,74
2023,知能犯,横領,業務上横領,50代,119
2023,知能犯,偽造,通貨偽造,50代,2
2023,知能犯,偽造,文書偽造,50代,160
2023,知能犯,偽造,支払用カード偽造,50代,1
2023,知能犯,偽造,有価証券偽造,50代,3
2023,知能犯,偽造,印章偽造,50代,1
2023,知能犯,汚職,賄賂,50代,24
2023,知能犯,あっせん利得処罰法,,50代,0
2023,知能犯,背任,,50代,20
2023,風俗犯,賭博,,50代,51
2023,風俗犯,わいせつ,不同意わいせつ,50代,484
2023,風俗犯,わいせつ,公然わいせつ,50代,262
2023,風俗犯,わいせつ,面会要求等,50代,1
2023,風俗犯,性的姿態撮影等処罰法,,50代,127
2023,その他の刑法犯,占有離脱物横領,,50代,1190
2023,その他の刑法犯,公務執行妨害,,50代,331
2023,その他の刑法犯,住居侵入,,50代,433
2023,その他の刑法犯,逮捕監禁,,50代,20
2023,その他の刑法犯,略取誘拐・人身売買,,50代,36
2023,その他の刑法犯,盗品等,,50代,39
2023,その他の刑法犯,器物損壊等,,50代,751
2023,粗暴犯,傷害,その他,50代,3069
2023,知能犯,汚職,その他,50代,7
2023,風俗犯,わいせつ,その他,50代,43
2023,その他の刑法犯,その他,,50代,733
2023,凶悪犯,殺人,殺人,60~64歳,43
2023,凶悪犯,殺人,嬰児殺,60~64歳,0
2023,凶悪犯,殺人,殺人予備,60~64歳,2
2023,凶悪犯,殺人,自殺関与,60~64歳,0
2023,凶悪犯,強盗,強盗殺人,60~64歳,0
2023,凶悪犯,強盗,強盗傷人,60~64歳,19
2023,凶悪犯,強盗,強盗・不同意性交等,60~64歳,0
2023,凶悪犯,強盗,強盗・準強盗,60~64歳,36
2023,凶悪犯,放火,,60~64歳,36
2023,凶悪犯,不同意性交等,,60~64歳,40
2023,粗暴犯,凶器準備集合,,60~64歳,0
2023,粗暴犯,暴行,,60~64歳,1428
2023,粗暴犯,傷害,傷害致死,60~64歳,4
2023,粗暴犯,脅迫,,60~64歳,180
2023,粗暴犯,恐喝,,60~64歳,35
2023,窃盗犯,侵入盗,,60~64歳,218
2023,窃盗犯,乗り物盗,,60~64歳,167
2023,窃盗犯,非侵入盗,,60~64歳,4765
2023,知能犯,詐欺,,60~64歳,408
2023,知能犯,横領,横領,60~64歳,15
2023,知能犯,横領,業務上横領,60~64歳,49
2023,知能犯,偽造,通貨偽造,60~64歳,3
2023,知能犯,偽造,文書偽造,60~64歳,65
2023,知能犯,偽造,支払用カード偽造,60~64歳,0
2023,知能犯,偽造,有価証券偽造,60~64歳,0
2023,知能犯,偽造,印章偽造,60~64歳,2
2023,知能犯,汚職,賄賂,60~64歳,10
2023,知能犯,あっせん利得処罰法,,60~64歳,0
2023,知能犯,背任,,60~64歳,4
2023,風俗犯,賭博,,60~64歳,6
2023,風俗犯,わいせつ,不同意わいせつ,60~64歳,161
2023,風俗犯,わいせつ,公然わいせつ,60~64歳,75
2023,風俗犯,わいせつ,面会要求等,60~64歳,0
2023,風俗犯,性的姿態撮影等処罰法,,60~64歳,21
2023,その他の刑法犯,占有離脱物横領,,60~64歳,504
2023,その他の刑法犯,公務執行妨害,,60~64歳,81
2023,その他の刑法犯,住居侵入,,60~64歳,112
2023,その他の刑法犯,逮捕監禁,,60~64歳,5
2023,その他の刑法犯,略取誘拐・人身売買,,60~64歳,8
2023,その他の刑法犯,盗品等,,60~64歳,14
2023,その他の刑法犯,器物損壊等,,60~64歳,249
2023,粗暴犯,傷害,その他,60~64歳,821
2023,知能犯,汚職,その他,60~64歳,0
2023,風俗犯,わいせつ,その他,60~64歳,10
2023,その他の刑法犯,その他,,60~64歳,243
2023,凶悪犯,殺人,殺人,65~69歳,24
2023,凶悪犯,殺人,嬰児殺,65~69歳,0
2023,凶悪犯,殺人,殺人予備,65~69歳,1
2023,凶悪犯,殺人,自殺関与,65~69歳,0
2023,凶悪犯,強盗,強盗殺人,65~69歳,1
2023,凶悪犯,強盗,強盗傷人,65~69歳,20
2023,凶悪犯,強盗,強盗・不同意性交等,65~69歳,0
2023,凶悪犯,強盗,強盗・準強盗,65~69歳,24
2023,凶悪犯,放火,,65~69歳,19
2023,凶悪犯,不同意性交等,,65~69歳,34
2023,粗暴犯,凶器準備集合,,65~69歳,0
2023,粗暴犯,暴行,,65~69歳,1201
2023,粗暴犯,傷害,傷害致死,65~69歳,3
