年,罪種00,罪種01,罪種02,年齢層,検挙人員
2024,粗暴犯,恐喝,,16歳,93
2024,窃盗犯,侵入盗,,16歳,52
2024,窃盗犯,乗り物盗,,16歳,1047
2024,窃盗犯,非侵入盗,,16歳,1595
2024,知能犯,詐欺,,16歳,156
2024,知能犯,横領,横領,16歳,0
2024,知能犯,横領,業務上横領,16歳,0
2024,知能犯,偽造,通貨偽造,16歳,0
2024,知能犯,偽造,文書偽造,16歳,9
2024,知能犯,偽造,支払用カード偽造,16歳,0
2024,知能犯,偽造,有価証券偽造,16歳,0
2024,知能犯,偽造,印章偽造,16歳,0
2024,知能犯,汚職,賄賂,16歳,0
2024,知能犯,あっせん利得処罰法,,16歳,0
2024,知能犯,背任,,16歳,0
2024,風俗犯,賭博,,16歳,0
2024,風俗犯,わいせつ,不同意わいせつ,16歳,63
2024,風俗犯,わいせつ,公然わいせつ,16歳,13
2024,風俗犯,わいせつ,面会要求等,16歳,2
2024,風俗犯,性的姿態撮影等処罰法,,16歳,119
2024,その他の刑法犯,占有離脱物横領,,16歳,368
2024,その他の刑法犯,公務執行妨害,,16歳,26
2024,その他の刑法犯,住居侵入,,16歳,181
2024,その他の刑法犯,逮捕監禁,,16歳,6
2024,その他の刑法犯,略取誘拐・人身売買,,16歳,2
2024,その他の刑法犯,盗品等,,16歳,78
2024,その他の刑法犯,器物損壊等,,16歳,89
2024,粗暴犯,傷害,その他,16歳,507
2024,知能犯,汚職,その他,16歳,0
2024,風俗犯,わいせつ,その他,16歳,7
2024,その他の刑法犯,その他,,16歳,68
2024,凶悪犯,殺人,殺人,17歳,9
2024,凶悪犯,殺人,嬰児殺,17歳,1
2024,凶悪犯,殺人,殺人予備,17歳,1
2024,凶悪犯,殺人,自殺関与,17歳,0
2024,凶悪犯,強盗,強盗殺人,17歳,2
2024,凶悪犯,強盗,強盗傷人,17歳,77
2024,凶悪犯,強盗,強盗・不同意性交等,17歳,2
2024,凶悪犯,強盗,強盗・準強盗,17歳,42
2024,凶悪犯,放火,,17歳,10
2024,凶悪犯,不同意性交等,,17歳,55
2024,粗暴犯,凶器準備集合,,17歳,1
2024,粗暴犯,暴行,,17歳,185
2024,粗暴犯,傷害,傷害致死,17歳,1
2024,粗暴犯,脅迫,,17歳,46
2024,粗暴犯,恐喝,,17歳,90
2024,窃盗犯,侵入盗,,17歳,54
2024,窃盗犯,乗り物盗,,17歳,664
2024,窃盗犯,非侵入盗,,17歳,1287
2024,知能犯,詐欺,,17歳,173
2024,知能犯,横領,横領,17歳,4
2024,知能犯,横領,業務上横領,17歳,1
2024,知能犯,偽造,通貨偽造,17歳,0
2024,知能犯,偽造,文書偽造,17歳,18
2024,知能犯,偽造,支払用カード偽造,17歳,0
2024,知能犯,偽造,有価証券偽造,17歳,0
2024,知能犯,偽造,印章偽造,17歳,0
2024,知能犯,汚職,賄賂,17歳,0
2024,知能犯,あっせん利得処罰法,,17歳,0
2024,知能犯,背任,,17歳,0
2024,風俗犯,賭博,,17歳,7
2024,風俗犯,わいせつ,不同意わいせつ,17歳,89
2024,風俗犯,わいせつ,公然わいせつ,17歳,20
2024,風俗犯,わいせつ,面会要求等,17歳,2
2024,風俗犯,性的姿態撮影等処罰法,,17歳,164
2024,その他の刑法犯,占有離脱物横領,,17歳,334
2024,その他の刑法犯,公務執行妨害,,17歳,19
2024,その他の刑法犯,住居侵入,,17歳,134
2024,その他の刑法犯,逮捕監禁,,17歳,11
2024,その他の刑法犯,略取誘拐・人身売買,,17歳,6
2024,その他の刑法犯,盗品等,,17歳,67
2024,その他の刑法犯,器物損壊等,,17歳,70
2024,粗暴犯,傷害,その他,17歳,429
2024,知能犯,汚職,その他,17歳,0
2024,風俗犯,わいせつ,その他,17歳,11
2024,その他の刑法犯,その他,,17歳,62
2024,凶悪犯,殺人,殺人,18歳,13
2024,凶悪犯,殺人,嬰児殺,18歳,0
2024,凶悪犯,殺人,殺人予備,18歳,0
2024,凶悪犯,殺人,自殺関与,18歳,0
2024,凶悪犯,強盗,強盗殺人,18歳,2
2024,凶悪犯,強盗,強盗傷人,18歳,73
2024,凶悪犯,強盗,強盗・不同意性交等,18歳,0
2024,凶悪犯,強盗,強盗・準強盗,18歳,30
2024,凶悪犯,放火,,18歳,2
2024,凶悪犯,不同意性交等,,18歳,56
2024,粗暴犯,凶器準備集合,,18歳,10
2024,粗暴犯,暴行,,18歳,152
2024,粗暴犯,傷害,傷害致死,18歳,1
2024,粗暴犯,脅迫,,18歳,34
2024,粗暴犯,恐喝,,18歳,77
2024,窃盗犯,侵入盗,,18歳,70
2024,窃盗犯,乗り物盗,,18歳,379
2024,窃盗犯,非侵入盗,,18歳,1010
2024,知能犯,詐欺,,18歳,213
2024,知能犯,横領,横領,18歳,3
2024,知能犯,横領,業務上横領,18歳,0
2024,知能犯,偽造,通貨偽造,18歳,0
2024,知能犯,偽造,文書偽造,18歳,12
2024,知能犯,偽造,支払用カード偽造,18歳,0
2024,知能犯,偽造,有価証券偽造,18歳,0
2024,知能犯,偽造,印章偽造,18歳,2
2024,知能犯,汚職,賄賂,18歳,0
2024,知能犯,あっせん利得処罰法,,18歳,0
2024,知能犯,背任,,18歳,0
2024,風俗犯,賭博,,18歳,2
2024,風俗犯,わいせつ,不同意わいせつ,18歳,78
2024,風俗犯,わいせつ,公然わいせつ,18歳,13
2024,風俗犯,わいせつ,面会要求等,18歳,0
2024,風俗犯,性的姿態撮影等処罰法,,18歳,127
2024,その他の刑法犯,占有離脱物横領,,18歳,286
2024,その他の刑法犯,公務執行妨害,,18歳,13
2024,その他の刑法犯,住居侵入,,18歳,102
2024,その他の刑法犯,逮捕監禁,,18歳,14
2024,その他の刑法犯,略取誘拐・人身売買,,18歳,5
2024,その他の刑法犯,盗品等,,18歳,32
2024,その他の刑法犯,器物損壊等,,18歳,56
2024,粗暴犯,傷害,その他,18歳,314
2024,知能犯,汚職,その他,18歳,0
2024,風俗犯,わいせつ,その他,18歳,12
2024,その他の刑法犯,その他,,18歳,50
2024,凶悪犯,殺人,殺人,19歳,15
2024,凶悪犯,殺人,嬰児殺,19歳,0
2024,凶悪犯,殺人,殺人予備,19歳,0
2024,凶悪犯,殺人,自殺関与,19歳,0
2024,凶悪犯,強盗,強盗殺人,19歳,1
2024,凶悪犯,強盗,強盗傷人,19歳,55
2024,凶悪犯,強盗,強盗・不同意性交等,19歳,1
2024,凶悪犯,強盗,強盗・準強盗,19歳,28
2024,凶悪犯,放火,,19歳,5
2024,凶悪犯,不同意性交等,,19歳,99
2024,粗暴犯,凶器準備集合,,19歳,3
2024,粗暴犯,暴行,,19歳,162
2024,粗暴犯,傷害,傷害致死,19歳,3
2024,粗暴犯,脅迫,,19歳,47
2024,粗暴犯,恐喝,,19歳,61
2024,窃盗犯,侵入盗,,19歳,114
2024,窃盗犯,乗り物盗,,19歳,290
2024,窃盗犯,非侵入盗,,19歳,958
2024,知能犯,詐欺,,19歳,211
2024,知能犯,横領,横領,19歳,4
2024,知能犯,横領,業務上横領,19歳,3
2024,知能犯,偽造,通貨偽造,19歳,2
2024,知能犯,偽造,文書偽造,19歳,21
2024,知能犯,偽造,支払用カード偽造,19歳,0
2024,知能犯,偽造,有価証券偽造,19歳,1
2024,知能犯,偽造,印章偽造,19歳,0
2024,知能犯,汚職,賄賂,19歳,0
2024,知能犯,あっせん利得処罰法,,19歳,0
2024,知能犯,背任,,19歳,0
2024,風俗犯,賭博,,19歳,1
2024,風俗犯,わいせつ,不同意わいせつ,19歳,66
2024,風俗犯,わいせつ,公然わいせつ,19歳,15
2024,風俗犯,わいせつ,面会要求等,19歳,7
2024,風俗犯,性的姿態撮影等処罰法,,19歳,102
2024,その他の刑法犯,占有離脱物横領,,19歳,329
2024,その他の刑法犯,公務執行妨害,,19歳,18
2024,その他の刑法犯,住居侵入,,19歳,77
2024,その他の刑法犯,逮捕監禁,,19歳,16
2024,その他の刑法犯,略取誘拐・人身売買,,19歳,11
2024,その他の刑法犯,盗品等,,19歳,18
2024,その他の刑法犯,器物損壊等,,19歳,37
2024,粗暴犯,傷害,その他,19歳,318
2024,知能犯,汚職,その他,19歳,0
2024,風俗犯,わいせつ,その他,19歳,7
2024,その他の刑法犯,その他,,19歳,58
2024,凶悪犯,殺人,殺人,20~24歳,106
2024,凶悪犯,殺人,嬰児殺,20~24歳,3
2024,凶悪犯,殺人,殺人予備,20~24歳,3
2024,凶悪犯,殺人,自殺関与,20~24歳,2
2024,凶悪犯,強盗,強盗殺人,20~24歳,5
2024,凶悪犯,強盗,強盗傷人,20~24歳,195
2024,凶悪犯,強盗,強盗・不同意性交等,20~24歳,5
2024,凶悪犯,強盗,強盗・準強盗,20~24歳,150
2024,凶悪犯,放火,,20~24歳,37
2024,凶悪犯,不同意性交等,,20~24歳,568
2024,粗暴犯,凶器準備集合,,20~24歳,11
2024,粗暴犯,暴行,,20~24歳,2018
2024,粗暴犯,傷害,傷害致死,20~24歳,15
2024,粗暴犯,脅迫,,20~24歳,266
2024,粗暴犯,恐喝,,20~24歳,255
2024,窃盗犯,侵入盗,,20~24歳,783
2024,窃盗犯,乗り物盗,,20~24歳,962
2024,窃盗犯,非侵入盗,,20~24歳,4884
2024,知能犯,詐欺,,20~24歳,1488
2024,知能犯,横領,横領,20~24歳,56
2024,知能犯,横領,業務上横領,20~24歳,45
2024,知能犯,偽造,通貨偽造,20~24歳,2
2024,知能犯,偽造,文書偽造,20~24歳,69
2024,知能犯,偽造,支払用カード偽造,20~24歳,0
2024,知能犯,偽造,有価証券偽造,20~24歳,2
2024,知能犯,偽造,印章偽造,20~24歳,2
2024,知能犯,汚職,賄賂,20~24歳,2
2024,知能犯,あっせん利得処罰法,,20~24歳,0
2024,知能犯,背任,,20~24歳,1
2024,風俗犯,賭博,,20~24歳,52
2024,風俗犯,わいせつ,不同意わいせつ,20~24歳,480
2024,風俗犯,わいせつ,公然わいせつ,20~24歳,113
2024,風俗犯,わいせつ,面会要求等,20~24歳,17
2024,風俗犯,性的姿態撮影等処罰法,,20~24歳,568
2024,その他の刑法犯,占有離脱物横領,,20~24歳,1283
2024,その他の刑法犯,公務執行妨害,,20~24歳,113
2024,その他の刑法犯,住居侵入,,20~24歳,411
2024,その他の刑法犯,逮捕監禁,,20~24歳,75
2024,その他の刑法犯,略取誘拐・人身売買,,20~24歳,110
2024,その他の刑法犯,盗品等,,20~24歳,90
2024,その他の刑法犯,器物損壊等,,20~24歳,358
2024,粗暴犯,傷害,その他,20~24歳,1911
2024,知能犯,汚職,その他,20~24歳,2
2024,風俗犯,わいせつ,その他,20~24歳,28
2024,その他の刑法犯,その他,,20~24歳,421
2024,凶悪犯,殺人,殺人,25~29歳,90
2024,凶悪犯,殺人,嬰児殺,25~29歳,1
2024,凶悪犯,殺人,殺人予備,25~29歳,3
2024,凶悪犯,殺人,自殺関与,25~29歳,3
2024,凶悪犯,強盗,強盗殺人,25~29歳,6
2024,凶悪犯,強盗,強盗傷人,25~29歳,109
2024,凶悪犯,強盗,強盗・不同意性交等,25~29歳,5
2024,凶悪犯,強盗,強盗・準強盗,25~29歳,67
2024,凶悪犯,放火,,25~29歳,48
2024,凶悪犯,不同意性交等,,25~29歳,469
2024,粗暴犯,凶器準備集合,,25~29歳,3
2024,粗暴犯,暴行,,25~29歳,2197
2024,粗暴犯,傷害,傷害致死,25~29歳,15
2024,粗暴犯,脅迫,,25~29歳,293
2024,粗暴犯,恐喝,,25~29歳,136
2024,窃盗犯,侵入盗,,25~29歳,798
2024,窃盗犯,乗り物盗,,25~29歳,484
2024,窃盗犯,非侵入盗,,25~29歳,4065
2024,知能犯,詐欺,,25~29歳,1284
2024,知能犯,横領,横領,25~29歳,76
2024,知能犯,横領,業務上横領,25~29歳,83
2024,知能犯,偽造,通貨偽造,25~29歳,5
2024,知能犯,偽造,文書偽造,25~29歳,93
2024,知能犯,偽造,支払用カード偽造,25~29歳,0
2024,知能犯,偽造,有価証券偽造,25~29歳,0
2024,知能犯,偽造,印章偽造,25~29歳,3
2024,知能犯,汚職,賄賂,25~29歳,4
2024,知能犯,あっせん利得処罰法,,25~29歳,0
2024,知能犯,背任,,25~29歳,5
2024,風俗犯,賭博,,25~29歳,84
2024,風俗犯,わいせつ,不同意わいせつ,25~29歳,463
2024,風俗犯,わいせつ,公然わいせつ,25~29歳,162
2024,風俗犯,わいせつ,面会要求等,25~29歳,12
2024,風俗犯,性的姿態撮影等処罰法,,25~29歳,528
2024,その他の刑法犯,占有離脱物横領,,25~29歳,724
2024,その他の刑法犯,公務執行妨害,,25~29歳,138
2024,その他の刑法犯,住居侵入,,25~29歳,349
2024,その他の刑法犯,逮捕監禁,,25~29歳,57
2024,その他の刑法犯,略取誘拐・人身売買,,25~29歳,77
2024,その他の刑法犯,盗品等,,25~29歳,64
2024,その他の刑法犯,器物損壊等,,25~29歳,386
2024,粗暴犯,傷害,その他,25~29歳,2159
2024,知能犯,汚職,その他,25~29歳,7
2024,風俗犯,わいせつ,その他,25~29歳,27
2024,その他の刑法犯,その他,,25~29歳,429
2024,凶悪犯,殺人,殺人,30代,177
2024,凶悪犯,殺人,嬰児殺,30代,2
2024,凶悪犯,殺人,殺人予備,30代,2
2024,凶悪犯,殺人,自殺関与,30代,8
2024,凶悪犯,強盗,強盗殺人,30代,6
2024,凶悪犯,強盗,強盗傷人,30代,108
2024,凶悪犯,強盗,強盗・不同意性交等,30代,7
2024,凶悪犯,強盗,強盗・準強盗,30代,103
2024,凶悪犯,放火,,30代,80
2024,凶悪犯,不同意性交等,,30代,743
2024,粗暴犯,凶器準備集合,,30代,0
2024,粗暴犯,暴行,,30代,4263
2024,粗暴犯,傷害,傷害致死,30代,13
2024,粗暴犯,脅迫,,30代,508
2024,粗暴犯,恐喝,,30代,160
2024,窃盗犯,侵入盗,,30代,1066
2024,窃盗犯,乗り物盗,,30代,581
2024,窃盗犯,非侵入盗,,30代,7533
2024,知能犯,詐欺,,30代,1752
2024,知能犯,横領,横領,30代,104
2024,知能犯,横領,業務上横領,30代,183
2024,知能犯,偽造,通貨偽造,30代,5
2024,知能犯,偽造,文書偽造,30代,176
2024,知能犯,偽造,支払用カード偽造,30代,0
2024,知能犯,偽造,有価証券偽造,30代,4
2024,知能犯,偽造,印章偽造,30代,2
2024,知能犯,汚職,賄賂,30代,3
2024,知能犯,あっせん利得処罰法,,30代,0
2024,知能犯,背任,,30代,23
2024,風俗犯,賭博,,30代,153
2024,風俗犯,わいせつ,不同意わいせつ,30代,921
2024,風俗犯,わいせつ,公然わいせつ,30代,254
2024,風俗犯,わいせつ,面会要求等,30代,9
2024,風俗犯,性的姿態撮影等処罰法,,30代,1173
2024,その他の刑法犯,占有離脱物横領,,30代,1006
2024,その他の刑法犯,公務執行妨害,,30代,258
2024,その他の刑法犯,住居侵入,,30代,530
2024,その他の刑法犯,逮捕監禁,,30代,62
2024,その他の刑法犯,略取誘拐・人身売買,,30代,94
2024,その他の刑法犯,盗品等,,30代,82
2024,その他の刑法犯,器物損壊等,,30代,728
2024,粗暴犯,傷害,その他,30代,4038
2024,知能犯,汚職,その他,30代,13
2024,風俗犯,わいせつ,その他,30代,42
2024,その他の刑法犯,その他,,30代,799
2024,凶悪犯,殺人,殺人,40代,149
2024,凶悪犯,殺人,嬰児殺,40代,1
2024,凶悪犯,殺人,殺人予備,40代,5
2024,凶悪犯,殺人,自殺関与,40代,2
2024,凶悪犯,強盗,強盗殺人,40代,7
2024,凶悪犯,強盗,強盗傷人,40代,81
2024,凶悪犯,強盗,強盗・不同意性交等,40代,5
2024,凶悪犯,強盗,強盗・準強盗,40代,93
2024,凶悪犯,放火,,40代,93
2024,凶悪犯,不同意性交等,,40代,585
2024,粗暴犯,凶器準備集合,,40代,0
2024,粗暴犯,暴行,,40代,4978
2024,粗暴犯,傷害,傷害致死,40代,12
2024,粗暴犯,脅迫,,40代,604
2024,粗暴犯,恐喝,,40代,153
2024,窃盗犯,侵入盗,,40代,768
2024,窃盗犯,乗り物盗,,40代,452
2024,窃盗犯,非侵入盗,,40代,8979
2024,知能犯,詐欺,,40代,1405
2024,知能犯,横領,横領,40代,99
2024,知能犯,横領,業務上横領,40代,225
2024,知能犯,偽造,通貨偽造,40代,7
2024,知能犯,偽造,文書偽造,40代,163
2024,知能犯,偽造,支払用カード偽造,40代,2
2024,知能犯,偽造,有価証券偽造,40代,2
2024,知能犯,偽造,印章偽造,40代,3
2024,知能犯,汚職,賄賂,40代,13
2024,知能犯,あっせん利得処罰法,,40代,0
2024,知能犯,背任,,40代,17
2024,風俗犯,賭博,,40代,157
2024,風俗犯,わいせつ,不同意わいせつ,40代,816
2024,風俗犯,わいせつ,公然わいせつ,40代,222
2024,風俗犯,わいせつ,面会要求等,40代,4
2024,風俗犯,性的姿態撮影等処罰法,,40代,887
2024,その他の刑法犯,占有離脱物横領,,40代,1011
2024,その他の刑法犯,公務執行妨害,,40代,332
2024,その他の刑法犯,住居侵入,,40代,455
2024,その他の刑法犯,逮捕監禁,,40代,42
2024,その他の刑法犯,略取誘拐・人身売買,,40代,86
2024,その他の刑法犯,盗品等,,40代,59
2024,その他の刑法犯,器物損壊等,,40代,886
2024,粗暴犯,傷害,その他,40代,3874
2024,知能犯,汚職,その他,40代,12
2024,風俗犯,わいせつ,その他,40代,31
2024,その他の刑法犯,その他,,40代,890
2024,凶悪犯,殺人,殺人,50代,117
2024,凶悪犯,殺人,嬰児殺,50代,0
2024,凶悪犯,殺人,殺人予備,50代,4
2024,凶悪犯,殺人,自殺関与,50代,3
2024,凶悪犯,強盗,強盗殺人,50代,0
2024,凶悪犯,強盗,強盗傷人,50代,74
2024,凶悪犯,強盗,強盗・不同意性交等,50代,1
2024,凶悪犯,強盗,強盗・準強盗,50代,94
2024,凶悪犯,放火,,50代,106
2024,凶悪犯,不同意性交等,,50代,249
2024,粗暴犯,凶器準備集合,,50代,0
2024,粗暴犯,暴行,,50代,4429
2024,粗暴犯,傷害,傷害致死,50代,11
2024,粗暴犯,脅迫,,50代,621
2024,粗暴犯,恐喝,,50代,145
2024,窃盗犯,侵入盗,,50代,688
2024,窃盗犯,乗り物盗,,50代,455
2024,窃盗犯,非侵入盗,,50代,10968
2024,知能犯,詐欺,,50代,1143
2024,知能犯,横領,横領,50代,79
2024,知能犯,横領,業務上横領,50代,176
2024,知能犯,偽造,通貨偽造,50代,3
2024,知能犯,偽造,文書偽造,50代,177
2024,知能犯,偽造,支払用カード偽造,50代,0
2024,知能犯,偽造,有価証券偽造,50代,2
2024,知能犯,偽造,印章偽造,50代,9
2024,知能犯,汚職,賄賂,50代,17
2024,知能犯,あっせん利得処罰法,,50代,0
2024,知能犯,背任,,50代,21
2024,風俗犯,賭博,,50代,81
2024,風俗犯,わいせつ,不同意わいせつ,50代,624
2024,風俗犯,わいせつ,公然わいせつ,50代,244
2024,風俗犯,わいせつ,面会要求等,50代,2
2024,風俗犯,性的姿態撮影等処罰法,,50代,471
2024,その他の刑法犯,占有離脱物横領,,50代,1182
2024,その他の刑法犯,公務執行妨害,,50代,311
2024,その他の刑法犯,住居侵入,,50代,360
2024,その他の刑法犯,逮捕監禁,,50代,29
2024,その他の刑法犯,略取誘拐・人身売買,,50代,40
2024,その他の刑法犯,盗品等,,50代,39
2024,その他の刑法犯,器物損壊等,,50代,803
2024,粗暴犯,傷害,その他,50代,3175
2024,知能犯,汚職,その他,50代,18
2024,風俗犯,わいせつ,その他,50代,22
2024,その他の刑法犯,その他,,50代,852
2024,凶悪犯,殺人,殺人,60~64歳,45
2024,凶悪犯,殺人,嬰児殺,60~64歳,0
2024,凶悪犯,殺人,殺人予備,60~64歳,2
2024,凶悪犯,殺人,自殺関与,60~64歳,0
2024,凶悪犯,強盗,強盗殺人,60~64歳,0
2024,凶悪犯,強盗,強盗傷人,60~64歳,13
2024,凶悪犯,強盗,強盗・不同意性交等,60~64歳,1
2024,凶悪犯,強盗,強盗・準強盗,60~64歳,31
2024,凶悪犯,放火,,60~64歳,28
2024,凶悪犯,不同意性交等,,60~64歳,56
2024,粗暴犯,凶器準備集合,,60~64歳,0
2024,粗暴犯,暴行,,60~64歳,1374
2024,粗暴犯,傷害,傷害致死,60~64歳,1
2024,粗暴犯,脅迫,,60~64歳,170
2024,粗暴犯,恐喝,,60~64歳,38
2024,窃盗犯,侵入盗,,60~64歳,180
2024,窃盗犯,乗り物盗,,60~64歳,158
2024,窃盗犯,非侵入盗,,60~64歳,5094
2024,知能犯,詐欺,,60~64歳,366
2024,知能犯,横領,横領,60~64歳,27
2024,知能犯,横領,業務上横領,60~64歳,39
2024,知能犯,偽造,通貨偽造,60~64歳,2
2024,知能犯,偽造,文書偽造,60~64歳,60
2024,知能犯,偽造,支払用カード偽造,60~64歳,0
2024,知能犯,偽造,有価証券偽造,60~64歳,2
2024,知能犯,偽造,印章偽造,60~64歳,3
2024,知能犯,汚職,賄賂,60~64歳,7
2024,知能犯,あっせん利得処罰法,,60~64歳,0
2024,知能犯,背任,,60~64歳,7
2024,風俗犯,賭博,,60~64歳,16
2024,風俗犯,わいせつ,不同意わいせつ,60~64歳,191
2024,風俗犯,わいせつ,公然わいせつ,60~64歳,77
2024,風俗犯,わいせつ,面会要求等,60~64歳,0
2024,風俗犯,性的姿態撮影等処罰法,,60~64歳,92
2024,その他の刑法犯,占有離脱物横領,,60~64歳,517
2024,その他の刑法犯,公務執行妨害,,60~64歳,98
2024,その他の刑法犯,住居侵入,,60~64歳,119
2024,その他の刑法犯,逮捕監禁,,60~64歳,2
2024,その他の刑法犯,略取誘拐・人身売買,,60~64歳,11
2024,その他の刑法犯,盗品等,,60~64歳,12
2024,その他の刑法犯,器物損壊等,,60~64歳,251
2024,粗暴犯,傷害,その他,60~64歳,822
2024,知能犯,汚職,その他,60~64歳,5
2024,風俗犯,わいせつ,その他,60~64歳,11
2024,その他の刑法犯,その他,,60~64歳,290
2024,凶悪犯,殺人,殺人,65~69歳,32
2024,凶悪犯,殺人,嬰児殺,65~69歳,0
2024,凶悪犯,殺人,殺人予備,65~69歳,1
2024,凶悪犯,殺人,自殺関与,65~69歳,1
2024,凶悪犯,強盗,強盗殺人,65~69歳,2
2024,凶悪犯,強盗,強盗傷人,65~69歳,12
2024,凶悪犯,強盗,強盗・不同意性交等,65~69歳,0
2024,凶悪犯,強盗,強盗・準強盗,65~69歳,26
2024,凶悪犯,放火,,65~69歳,25
2024,凶悪犯,不同意性交等,,65~69歳,44
2024,粗暴犯,凶器準備集合,,65~69歳,0
2024,粗暴犯,暴行,,65~69歳,1142
