年,表示区分,年代,人数,総人数,構成比,構成比_pct
2014,日本人,50代,15270000.0,125431000.0,0.12174023965367413,12.174023965367413
2014,日本人,60代,18027000.0,125431000.0,0.14372045188191118,14.372045188191118
2014,日本人,70代以上,23759000.0,125431000.0,0.1894188836890402,18.94188836890402
2014,永住者等,0~13歳,87071.0,1054691.0,0.08255593344401346,8.255593344401346
2014,永住者等,10代(14歳以上),44677.0,1054691.0,0.04236027424146029,4.236027424146029
2014,永住者等,20代,93960.0,1054691.0,0.08908770436080331,8.908770436080331
2014,永住者等,30代,195186.0,1054691.0,0.18506463030404166,18.506463030404166
2014,永住者等,40代,255627.0,1054691.0,0.2423714623524805,24.23714623524805
2014,永住者等,50代,181400.0,1054691.0,0.17199350331044827,17.199350331044826
2014,永住者等,60代,108813.0,1054691.0,0.10317050207122276,10.317050207122277
2014,永住者等,70代以上,87957.0,1054691.0,0.08339598991552977,8.339598991552977
2014,定住者,0~13歳,37771.06877944566,162434.62835613187,0.23253089049850872,23.25308904985087
2014,定住者,10代(14歳以上),17925.252980075908,162434.62835613187,0.11035364294844482,11.035364294844483
2014,定住者,20代,35200.14049034325,162434.62835613187,0.21670342615103136,21.670342615103134
2014,定住者,30代,34192.53201599194,162434.62835613187,0.21050026316449033,21.050026316449035
2014,定住者,40代,22662.03059586476,162434.62835613187,0.1395147748063861,13.95147748063861
2014,定住者,50代,10087.280393228044,162434.62835613187,0.062100553898593945,6.210055389859394
2014,定住者,60代,2821.303728183648,162434.62835613187,0.017368856362314843,1.7368856362314844
2014,定住者,70代以上,1775.0193729986588,162434.62835613187,0.010927592170229828,1.0927592170229827
2014,日本人の配偶者等,0~13歳,2558.220457951721,153545.98495520902,0.016660940100113857,1.6660940100113857
2014,日本人の配偶者等,10代(14歳以上),1187.560487557046,153545.98495520902,0.00773423341485269,0.7734233414852689
2014,日本人の配偶者等,20代,24390.506250540107,153545.98495520902,0.1588482190378021,15.88482190378021
2014,日本人の配偶者等,30代,58773.89953052365,153545.98495520902,0.3827771826639988,38.27771826639988
2014,日本人の配偶者等,40代,38699.16188110549,153545.98495520902,0.2520362996948077,25.20362996948077
2014,日本人の配偶者等,50代,19427.16546717886,153545.98495520902,0.12652343513147524,12.652343513147525
2014,日本人の配偶者等,60代,6813.990358482809,153545.98495520902,0.044377522215709654,4.437752221570966
2014,日本人の配偶者等,70代以上,1695.480521869337,153545.98495520902,0.011042167741240037,1.1042167741240037
2014,技能実習,0~13歳,0.0,168718.91462867628,0.0,0.0
2014,技能実習,10代(14歳以上),6302.22326386741,168718.91462867628,0.03735338908348012,3.735338908348012
2014,技能実習,20代,118144.05562858724,168718.91462867628,0.7002419135317678,70.02419135317678
2014,技能実習,30代,40335.47747186463,168718.91462867628,0.23906909050853398,23.906909050853397
2014,技能実習,40代,3904.943686527058,168718.91462867628,0.023144670501948305,2.3144670501948306
2014,技能実習,50代,31.214577829951853,168718.91462867628,0.0001850093565303583,0.01850093565303583
2014,技能実習,60代,0.0,168718.91462867628,0.0,0.0
2014,技能実習,70代以上,1.0,168718.91462867628,5.927017739539412e-06,0.0005927017739539412
2014,留学,0~13歳,5.108505651274088,201154.561926829,2.5395922430694528e-05,0.002539592243069453
2014,留学,10代(14歳以上),17739.7967246144,201154.561926829,0.08818988023282984,8.818988023282984
2014,留学,20代,164790.17529879953,201154.561926829,0.8192216657693441,81.9221665769344
2014,留学,30代,17445.546799101012,201154.561926829,0.08672707510082182,8.672707510082182
2014,留学,40代,1044.1785551204234,201154.561926829,0.005190926544833961,0.5190926544833961
2014,留学,50代,113.40882545828468,201154.561926829,0.0005637894779614181,0.05637894779614182
2014,留学,60代,15.325516953822264,201154.561926829,7.618776729208358e-05,0.0076187767292083585
2014,留学,70代以上,1.0217011302548176,201154.561926829,5.079184486138906e-06,0.0005079184486138906
2014,短期滞在,0~13歳,15181.438448192464,230709.296419913,0.0658033234194464,6.580332341944641
2014,短期滞在,10代(14歳以上),9811.192985534042,230709.296419913,0.042526214321579534,4.252621432157953
2014,短期滞在,20代,45166.38747951453,230709.296419913,0.19577185739974423,19.577185739974425
2014,短期滞在,30代,56359.44097433752,230709.296419913,0.24428768952490731,24.42876895249073
2014,短期滞在,40代,45270.1319360796,230709.296419913,0.1962215334993854,19.62215334993854
2014,短期滞在,50代,35040.273084669585,230709.296419913,0.15188062912251674,15.188062912251674
2014,短期滞在,60代,17450.003463611778,230709.296419913,0.07563632560281013,7.563632560281013
2014,短期滞在,70代以上,6430.428047973481,230709.296419913,0.027872427109610208,2.7872427109610207
2014,その他,0~13歳,47256.837447076105,371338.3275339379,0.12726086682435747,12.726086682435747
2014,その他,10代(14歳以上),10276.58865204556,371338.3275339379,0.027674462585891697,2.7674462585891697
2014,その他,20代,107589.1759749514,371338.3275339379,0.28973356100743053,28.973356100743054
2014,その他,30代,136386.42261464408,371338.3275339379,0.3672834515100768,36.72834515100768
2014,その他,40代,49158.06232595311,371338.3275339379,0.13238079315004292,13.238079315004292
2014,その他,50代,14859.680530837397,371338.3275339379,0.040016554793901045,4.001655479390105
2014,その他,60代,3814.663193806751,371338.3275339379,0.010272742970379528,1.0272742970379527
2014,その他,70代以上,1996.8967946234911,371338.3275339379,0.0053775671579201255,0.5377567157920126
2015,日本人,0~13歳,14621766.647249864,125319000.0,0.11667637506882328,11.667637506882327
2015,日本人,10代(14歳以上),7139886.05261688,125319000.0,0.05697369156007374,5.697369156007373
2015,日本人,20代,12177805.651088003,125319000.0,0.09717445599699968,9.717445599699968
2015,日本人,30代,15423753.848118031,125319000.0,0.12307594098355422,12.307594098355422
2015,日本人,40代,18303707.88614837,125319000.0,0.14605692581450835,14.605692581450835
2015,日本人,50代,15428753.768322948,125319000.0,0.12311583852666354,12.311583852666354
2015,日本人,60代,18199709.54588617,125319000.0,0.14522705691783505,14.522705691783505
2015,日本人,70代以上,24023616.600569736,125319000.0,0.1916997151315422,19.16997151315422
2015,永住者等,0~13歳,88884.0,1070823.0,0.08300531460381408,8.300531460381407
2015,永住者等,10代(14歳以上),44577.0,1070823.0,0.04162872855738063,4.162872855738063
2015,永住者等,20代,91996.0,1070823.0,0.08591149050776832,8.591149050776831
2015,永住者等,30代,195356.0,1070823.0,0.18243537914295826,18.24353791429583
2015,永住者等,40代,256531.0,1070823.0,0.23956433509552932,23.956433509552934
2015,永住者等,50代,189917.0,1070823.0,0.17735610833909993,17.73561083390999
2015,永住者等,60代,113079.0,1070823.0,0.10560008516813703,10.560008516813703
2015,永住者等,70代以上,90483.0,1070823.0,0.08449855858531242,8.449855858531242
2015,定住者,0~13歳,38256.97320449328,162256.82780254143,0.23578035958554627,23.578035958554626
2015,定住者,10代(14歳以上),18054.12609777678,162256.82780254143,0.11126882204148453,11.126882204148453
2015,定住者,20代,33590.25146647501,162256.82780254143,0.20701903224283846,20.701903224283846
2015,定住者,30代,34187.79474988648,162256.82780254143,0.2107017326351982,21.07017326351982
2015,定住者,40代,22806.06623275017,162256.82780254143,0.14055535623132007,14.055535623132007
2015,定住者,50代,10594.472850027138,162256.82780254143,0.06529446553041263,6.529446553041263
2015,定住者,60代,3018.1515588270354,162256.82780254143,0.018601075835773008,1.8601075835773009
2015,定住者,70代以上,1748.9916423055402,162256.82780254143,0.010779155897426868,1.0779155897426866
2015,日本人の配偶者等,0~13歳,2466.4176047227147,146195.101940959,0.016870726665786515,1.6870726665786515
2015,日本人の配偶者等,10代(14歳以上),1183.3458370303642,146195.101940959,0.008094291951780021,0.8094291951780022
2015,日本人の配偶者等,20代,22061.020826235937,146195.101940959,0.15090123084387122,15.090123084387121
2015,日本人の配偶者等,30代,55636.78828560835,146195.101940959,0.38056533732626224,38.05653373262622
2015,日本人の配偶者等,40代,36715.59212165802,146195.101940959,0.2511410548931088,25.11410548931088
2015,日本人の配偶者等,50代,19178.221758439984,146195.101940959,0.13118238233579893,13.118238233579893
2015,日本人の配偶者等,60代,7167.929779127456,146195.101940959,0.049029890084978565,4.9029890084978565
2015,日本人の配偶者等,70代以上,1785.7857281361537,146195.101940959,0.012215085898413646,1.2215085898413647
2015,技能実習,0~13歳,0.0,187426.25276494006,0.0,0.0
2015,技能実習,10代(14歳以上),7778.608894155505,187426.25276494006,0.04150223770365307,4.150223770365307
2015,技能実習,20代,129235.44033244684,187426.25276494006,0.6895268855133491,68.9526885513349
2015,技能実習,30代,44262.66054406044,187426.25276494006,0.2361604091800965,23.616040918009652
2015,技能実習,40代,6053.472525863382,187426.25276494006,0.03229789016512709,3.2297890165127088
2015,技能実習,50代,96.07046841387276,187426.25276494006,0.0005125774377742012,0.051257743777420116
2015,技能実習,60代,0.0,187426.25276494006,0.0,0.0
2015,技能実習,70代以上,0.0,187426.25276494006,0.0,0.0
2015,留学,0~13歳,22.389336664181798,230132.86769127697,9.728873971282134e-05,0.009728873971282135
2015,留学,10代(14歳以上),23348.007352257217,230132.86769127697,0.10145446665870668,10.145446665870669
2015,留学,20代,186229.41388705868,230132.86769127697,0.8092256258540403,80.92256258540404
2015,留学,30代,19208.015463625783,230132.86769127697,0.08346489424271772,8.346489424271772
2015,留学,40代,1169.333992142949,230132.86769127697,0.005081125542274168,0.5081125542274167
2015,留学,50代,132.3006257428923,230132.86769127697,0.0005748880073939437,0.05748880073939437
2015,留学,60代,21.371639543082622,230132.86769127697,9.286652427132945e-05,0.009286652427132945
2015,留学,70代以上,2.035394242198345,230132.86769127697,8.844430882983758e-06,0.0008844430882983758
2015,短期滞在,0~13歳,22132.8239744926,309710.95867691794,0.07146283770210714,7.146283770210713
2015,短期滞在,10代(14歳以上),14511.620022821551,309710.95867691794,0.04685536503072105,4.685536503072105
2015,短期滞在,20代,62802.0756168573,309710.95867691794,0.20277640767103342,20.277640767103343
2015,短期滞在,30代,73915.47536454609,309710.95867691794,0.23865954140051177,23.865954140051176
2015,短期滞在,40代,57885.05109976958,309710.95867691794,0.18690023545519321,18.69002354551932
2015,短期滞在,50代,45984.97210468646,309710.95867691794,0.1484770584196755,14.847705841967551
2015,短期滞在,60代,24229.198558732554,309710.95867691794,0.07823164754078914,7.823164754078913
2015,短期滞在,70代以上,8249.741935011805,309710.95867691794,0.026636906779968713,2.6636906779968714
2015,その他,0~13歳,50883.49447134977,398057.1256030311,0.12782962845914272,12.782962845914273
2015,その他,10代(14歳以上),10513.31153215164,398057.1256030311,0.026411564712538797,2.6411564712538795
2015,その他,20代,119625.31403200432,398057.1256030311,0.30052298109418246,30.052298109418246
2015,その他,30代,142000.21375617728,398057.1256030311,0.35673325415555884,35.67332541555589
2015,その他,40代,51999.44956981226,398057.1256030311,0.13063313334998444,13.063313334998444
2015,その他,50代,16166.131358181645,398057.1256030311,0.040612591305057004,4.0612591305057
2015,その他,60代,4633.242667889273,398057.1256030311,0.011639642578612825,1.1639642578612825
2015,その他,70代以上,2235.968215464847,398057.1256030311,0.005617204344922851,0.5617204344922851
2016,日本人,0~13歳,14461652.975852445,125020000.0,0.1156747158522832,11.56747158522832
2016,日本人,10代(14歳以上),7100829.607352247,125020000.0,0.05679754925093783,5.679754925093783
2016,日本人,20代,12026711.40510146,125020000.0,0.0961982995128896,9.61982995128896
2016,日本人,30代,14963640.93006887,125020000.0,0.11968997704422388,11.968997704422387
2016,日本人,40代,18678551.78647129,125020000.0,0.14940450957023907,14.940450957023907
2016,日本人,50代,15244634.187309535,125020000.0,0.12193756348831815,12.193756348831815
2016,日本人,60代,18318560.42488182,125020000.0,0.14652503939275172,14.65250393927517
2016,日本人,70代以上,24225418.682962336,125020000.0,0.19377234588835654,19.377234588835655
2016,永住者等,0~13歳,91503.0,1087826.0,0.08411547434975813,8.411547434975814
2016,永住者等,10代(14歳以上),43984.0,1087826.0,0.04043293688512685,4.043293688512685
2016,永住者等,20代,90347.0,1087826.0,0.08305280440070378,8.305280440070378
2016,永住者等,30代,194194.0,1087826.0,0.17851568173586585,17.851568173586585
2016,永住者等,40代,258166.0,1087826.0,0.23732288068128543,23.732288068128543
2016,永住者等,50代,198372.0,1087826.0,0.18235636949291523,18.23563694929152
2016,永住者等,60代,117906.0,1087826.0,0.10838681921557308,10.838681921557308
2016,永住者等,70代以上,93354.0,1087826.0,0.08581703323877164,8.581703323877164
2016,定住者,0~13歳,39527.190096515886,167040.25507287888,0.23663272113222264,23.663272113222263
2016,定住者,10代(14歳以上),18371.59281346676,167040.25507287888,0.10998302657913998,10.998302657913998
2016,定住者,20代,33515.44245368409,167040.25507287888,0.20064290753783548,20.06429075378355
2016,定住者,30代,35626.747153323704,167040.25507287888,0.21328240391982115,21.328240391982114
2016,定住者,40代,23512.072681975103,167040.25507287888,0.14075692515984783,14.075692515984784
2016,定住者,50代,11346.743107468164,167040.25507287888,0.0679281955269862,6.79281955269862
2016,定住者,60代,3330.066481629273,167040.25507287888,0.019935712383678895,1.9935712383678896
2016,定住者,70代以上,1810.4002848159053,167040.25507287888,0.010838107760467895,1.0838107760467894
2016,日本人の配偶者等,0~13歳,2384.019187298601,143293.39584870124,0.016637327723154863,1.6637327723154862
2016,日本人の配偶者等,10代(14歳以上),1158.6845942569548,143293.39584870124,0.008086099065447312,0.8086099065447312
2016,日本人の配偶者等,20代,20744.55577558624,143293.39584870124,0.14476979663103057,14.476979663103057
2016,日本人の配偶者等,30代,53601.97979184275,143293.39584870124,0.3740715297754497,37.407152977544975
2016,日本人の配偶者等,40代,35861.80088455109,143293.39584870124,0.2502683439955347,25.026834399553472
2016,日本人の配偶者等,50代,19800.176562036988,143293.39584870124,0.13817926810069697,13.817926810069697
2016,日本人の配偶者等,60代,7742.679089587846,143293.39584870124,0.05403374694087845,5.403374694087845
2016,日本人の配偶者等,70代以上,1999.4999635407623,143293.39584870124,0.013953887767807305,1.3953887767807305
2016,技能実習,0~13歳,0.0,217182.47075022984,0.0,0.0
2016,技能実習,10代(14歳以上),9457.89481571276,217182.47075022984,0.04354815000972057,4.354815000972057
2016,技能実習,20代,149658.00372371962,217182.47075022984,0.6890887796181002,68.90887796181002
2016,技能実習,30代,49652.917959450206,217182.47075022984,0.2286230458099605,22.862304580996053
2016,技能実習,40代,8212.838758200049,217182.47075022984,0.03781538505308379,3.7815385053083785
2016,技能実習,50代,200.81549314721084,217182.47075022984,0.0009246395091349624,0.09246395091349624
2016,技能実習,60代,0.0,217182.47075022984,0.0,0.0
2016,技能実習,70代以上,0.0,217182.47075022984,0.0,0.0
2016,留学,0~13歳,46.7353442583948,261859.1498655311,0.00017847512405961047,0.01784751240596105
2016,留学,10代(14歳以上),28991.15322637602,261859.1498655311,0.11071277532697806,11.071277532697806
2016,留学,20代,209960.5660523284,261859.1498655311,0.8018072546258037,80.18072546258037
2016,留学,30代,21452.53900034798,261859.1498655311,0.08192396183736259,8.192396183736259
2016,留学,40代,1238.4866228474632,261859.1498655311,0.004729590787579682,0.47295907875796817
2016,留学,50代,149.34990447791358,261859.1498655311,0.0005703444181904935,0.05703444181904935
2016,留学,60代,20.31971489495428,261859.1498655311,7.759788002591768e-05,0.007759788002591768
2016,留学,70代以上,0.0,261859.1498655311,0.0,0.0
2016,短期滞在,0~13歳,27546.937384814813,364162.4990221548,0.07564462968807484,7.564462968807484
2016,短期滞在,10代(14歳以上),17566.535291566473,364162.4990221548,0.048238177568354634,4.823817756835464
2016,短期滞在,20代,78455.27228282858,364162.4990221548,0.21544028419591757,21.544028419591758
2016,短期滞在,30代,87423.54691078504,364162.4990221548,0.24006740712054042,24.006740712054043
2016,短期滞在,40代,65240.93371202804,364162.4990221548,0.1791533556783367,17.915335567833672
2016,短期滞在,50代,51160.7668561417,364162.4990221548,0.1404888394426061,14.04888394426061
2016,短期滞在,60代,27705.25041279522,364162.4990221548,0.07607936151357995,7.607936151357995
2016,短期滞在,70代以上,9063.256171194897,364162.4990221548,0.02488794479258972,2.488794479258972
2016,その他,0~13歳,56705.34423179996,452151.46773438953,0.12541227504122748,12.541227504122748
2016,その他,10代(14歳以上),11359.91254325686,452151.46773438953,0.02512413063741306,2.512413063741306
2016,その他,20代,143652.7957791052,452151.46773438953,0.3177094536459454,31.77094536459454
2016,その他,30代,158329.60421700423,452151.46773438953,0.3501693912669391,35.016939126693906
2016,その他,40代,56481.44869340169,452151.46773438953,0.12491709686670967,12.491709686670967
2016,その他,50代,17968.37678294869,452151.46773438953,0.03973972897397289,3.973972897397289
2016,その他,60代,5270.156519220742,452151.46773438953,0.01165573241557324,1.165573241557324
2016,その他,70代以上,2383.828967652135,452151.46773438953,0.005272191152219115,0.5272191152219114
2017,日本人,0~13歳,14294114.675844586,124648000.0,0.11467584458510835,11.467584458510835
2017,日本人,10代(14歳以上),7012056.254863735,124648000.0,0.05625486373518817,5.625486373518817
2017,日本人,20代,11921095.638081944,124648000.0,0.09563808194340818,9.563808194340819
2017,日本人,30代,14565116.849984355,124648000.0,0.11684998435582084,11.684998435582084
2017,日本人,40代,18580149.06094812,124648000.0,0.14906094811748377,14.906094811748376
2017,日本人,50代,15533124.615915343,124648000.0,0.12461591534493408,12.461591534493408
2017,日本人,60代,17605141.238858536,124648000.0,0.14123885853650708,14.123885853650709
2017,日本人,70代以上,25137201.66550338,124648000.0,0.20166550338154948,20.16655033815495
2017,永住者等,0~13歳,94246.0,1105493.0,0.08525246202373059,8.525246202373058
