年,在留資格,性別,年齢,人口
2020,技術・人文知識・国際業務,男,4歳,0
2020,企業内転勤,男,4歳,0
2020,介護,男,4歳,0
2020,興行,男,4歳,0
2020,技能,男,4歳,0
2020,特定技能1号,男,4歳,0
2020,特定技能2号,男,4歳,0
2020,技能実習1号イ,男,4歳,0
2020,技能実習1号ロ,男,4歳,0
2020,技能実習2号イ,男,4歳,0
2020,技能実習2号ロ,男,4歳,0
2020,技能実習3号イ,男,4歳,0
2020,技能実習3号ロ,男,4歳,0
2020,文化活動,男,4歳,0
2020,留学,男,4歳,0
2020,研修,男,4歳,0
2020,家族滞在,男,4歳,3730
2020,特定活動,男,4歳,90
2020,永住者,男,4歳,2630
2020,日本人の配偶者等,男,4歳,61
2020,永住者の配偶者等,男,4歳,682
2020,定住者,男,4歳,1712
2020,特別永住者,男,4歳,461
2020,教授,女,4歳,0
2020,芸術,女,4歳,0
2020,宗教,女,4歳,0
2020,報道,女,4歳,0
2020,高度専門職1号イ,女,4歳,0
2020,高度専門職1号ロ,女,4歳,0
2020,高度専門職1号ハ,女,4歳,0
2020,高度専門職2号,女,4歳,0
2020,経営・管理,女,4歳,0
2020,法律・会計業務,女,4歳,0
2020,医療,女,4歳,0
2020,研究,女,4歳,0
2020,教育,女,4歳,0
2020,技術・人文知識・国際業務,女,4歳,0
2020,企業内転勤,女,4歳,0
2020,介護,女,4歳,0
2020,興行,女,4歳,0
2020,技能,女,4歳,0
2020,特定技能1号,女,4歳,0
2020,特定技能2号,女,4歳,0
2020,技能実習1号イ,女,4歳,0
2020,技能実習1号ロ,女,4歳,0
2020,技能実習2号イ,女,4歳,0
2020,技能実習2号ロ,女,4歳,0
2020,技能実習3号イ,女,4歳,0
2020,技能実習3号ロ,女,4歳,0
2020,文化活動,女,4歳,0
2020,留学,女,4歳,0
2020,研修,女,4歳,0
2020,家族滞在,女,4歳,3556
2020,特定活動,女,4歳,95
2020,永住者,女,4歳,2499
2020,日本人の配偶者等,女,4歳,72
2020,永住者の配偶者等,女,4歳,630
2020,定住者,女,4歳,1731
2020,特別永住者,女,4歳,391
2020,教授,男,5歳,0
2020,芸術,男,5歳,0
2020,宗教,男,5歳,0
2020,報道,男,5歳,0
2020,高度専門職1号イ,男,5歳,0
2020,高度専門職1号ロ,男,5歳,0
2020,高度専門職1号ハ,男,5歳,0
2020,高度専門職2号,男,5歳,0
2020,経営・管理,男,5歳,0
2020,法律・会計業務,男,5歳,0
2020,医療,男,5歳,0
2020,研究,男,5歳,0
2020,教育,男,5歳,0
2020,技術・人文知識・国際業務,男,5歳,0
2020,企業内転勤,男,5歳,0
2020,介護,男,5歳,0
2020,興行,男,5歳,0
2020,技能,男,5歳,0
2020,特定技能1号,男,5歳,0
2020,特定技能2号,男,5歳,0
2020,技能実習1号イ,男,5歳,0
2020,技能実習1号ロ,男,5歳,0
2020,技能実習2号イ,男,5歳,0
2020,技能実習2号ロ,男,5歳,0
2020,技能実習3号イ,男,5歳,0
2020,技能実習3号ロ,男,5歳,0
2020,文化活動,男,5歳,0
2020,留学,男,5歳,0
2020,研修,男,5歳,0
2020,家族滞在,男,5歳,3544
2020,特定活動,男,5歳,76
2020,永住者,男,5歳,3026
2020,日本人の配偶者等,男,5歳,73
2020,永住者の配偶者等,男,5歳,565
2020,定住者,男,5歳,1862
2020,特別永住者,男,5歳,454
2020,教授,女,5歳,0
2020,芸術,女,5歳,0
2020,宗教,女,5歳,0
2020,報道,女,5歳,0
2020,高度専門職1号イ,女,5歳,0
2020,高度専門職1号ロ,女,5歳,0
2020,高度専門職1号ハ,女,5歳,0
2020,高度専門職2号,女,5歳,0
2020,経営・管理,女,5歳,0
2020,法律・会計業務,女,5歳,0
2020,医療,女,5歳,0
2020,研究,女,5歳,0
2020,教育,女,5歳,0
2020,技術・人文知識・国際業務,女,5歳,0
2020,企業内転勤,女,5歳,0
2020,介護,女,5歳,0
2020,興行,女,5歳,0
2020,技能,女,5歳,0
2020,特定技能1号,女,5歳,0
2020,特定技能2号,女,5歳,0
2020,技能実習1号イ,女,5歳,0
2020,技能実習1号ロ,女,5歳,0
2020,技能実習2号イ,女,5歳,0
2020,技能実習2号ロ,女,5歳,0
2020,技能実習3号イ,女,5歳,0
2020,技能実習3号ロ,女,5歳,0
2020,文化活動,女,5歳,0
2020,留学,女,5歳,0
2020,研修,女,5歳,0
2020,家族滞在,女,5歳,3355
2020,特定活動,女,5歳,76
2020,永住者,女,5歳,2817
2020,日本人の配偶者等,女,5歳,67
2020,永住者の配偶者等,女,5歳,532
2020,定住者,女,5歳,1755
2020,特別永住者,女,5歳,467
2020,教授,男,6歳,0
2020,芸術,男,6歳,0
2020,宗教,男,6歳,0
2020,報道,男,6歳,0
2020,高度専門職1号イ,男,6歳,0
2020,高度専門職1号ロ,男,6歳,0
2020,高度専門職1号ハ,男,6歳,0
2020,高度専門職2号,男,6歳,0
2020,経営・管理,男,6歳,0
2020,法律・会計業務,男,6歳,0
2020,医療,男,6歳,0
2020,研究,男,6歳,0
2020,教育,男,6歳,0
2020,技術・人文知識・国際業務,男,6歳,0
2020,企業内転勤,男,6歳,0
2020,介護,男,6歳,0
2020,興行,男,6歳,0
2020,技能,男,6歳,0
2020,特定技能1号,男,6歳,0
2020,特定技能2号,男,6歳,0
2020,技能実習1号イ,男,6歳,0
2020,技能実習1号ロ,男,6歳,0
2020,技能実習2号イ,男,6歳,0
2020,技能実習2号ロ,男,6歳,0
2020,技能実習3号イ,男,6歳,0
2020,技能実習3号ロ,男,6歳,0
2020,文化活動,男,6歳,0
2020,留学,男,6歳,0
2020,研修,男,6歳,0
2020,家族滞在,男,6歳,3160
2020,特定活動,男,6歳,62
2020,永住者,男,6歳,3079
2020,日本人の配偶者等,男,6歳,79
2020,永住者の配偶者等,男,6歳,460
2020,定住者,男,6歳,1860
2020,特別永住者,男,6歳,498
2020,教授,女,6歳,0
2020,芸術,女,6歳,0
2020,宗教,女,6歳,0
2020,報道,女,6歳,0
2020,高度専門職1号イ,女,6歳,0
2020,高度専門職1号ロ,女,6歳,0
2020,高度専門職1号ハ,女,6歳,0
2020,高度専門職2号,女,6歳,0
2020,経営・管理,女,6歳,0
2020,法律・会計業務,女,6歳,0
2020,医療,女,6歳,0
2020,研究,女,6歳,0
2020,教育,女,6歳,0
2020,技術・人文知識・国際業務,女,6歳,0
2020,企業内転勤,女,6歳,0
2020,介護,女,6歳,0
2020,興行,女,6歳,1
2020,技能,女,6歳,0
2020,特定技能1号,女,6歳,0
2020,特定技能2号,女,6歳,0
2020,技能実習1号イ,女,6歳,0
2020,技能実習1号ロ,女,6歳,0
2020,技能実習2号イ,女,6歳,0
2020,技能実習2号ロ,女,6歳,0
2020,技能実習3号イ,女,6歳,0
2020,技能実習3号ロ,女,6歳,0
2020,文化活動,女,6歳,0
2020,留学,女,6歳,0
2020,研修,女,6歳,0
2020,家族滞在,女,6歳,2928
2020,特定活動,女,6歳,60
2020,永住者,女,6歳,2790
2020,日本人の配偶者等,女,6歳,69
2020,永住者の配偶者等,女,6歳,447
2020,定住者,女,6歳,1875
2020,特別永住者,女,6歳,428
2020,教授,男,7歳,0
2020,芸術,男,7歳,0
2020,宗教,男,7歳,0
2020,報道,男,7歳,0
2020,高度専門職1号イ,男,7歳,0
2020,高度専門職1号ロ,男,7歳,0
2020,高度専門職1号ハ,男,7歳,0
2020,高度専門職2号,男,7歳,0
2020,経営・管理,男,7歳,0
2020,法律・会計業務,男,7歳,0
2020,医療,男,7歳,0
2020,研究,男,7歳,0
2020,教育,男,7歳,0
2020,技術・人文知識・国際業務,男,7歳,0
2020,企業内転勤,男,7歳,0
2020,介護,男,7歳,0
2020,興行,男,7歳,0
2020,技能,男,7歳,0
2020,特定技能1号,男,7歳,0
2020,特定技能2号,男,7歳,0
2020,技能実習1号イ,男,7歳,0
2020,技能実習1号ロ,男,7歳,0
2020,技能実習2号イ,男,7歳,0
2020,技能実習2号ロ,男,7歳,0
2020,技能実習3号イ,男,7歳,0
2020,技能実習3号ロ,男,7歳,0
2020,文化活動,男,7歳,0
2020,留学,男,7歳,1
2020,研修,男,7歳,0
2020,家族滞在,男,7歳,2839
2020,特定活動,男,7歳,59
2020,永住者,男,7歳,3286
2020,日本人の配偶者等,男,7歳,77
2020,永住者の配偶者等,男,7歳,349
2020,定住者,男,7歳,1953
2020,特別永住者,男,7歳,522
2020,教授,女,7歳,0
2020,芸術,女,7歳,0
2020,宗教,女,7歳,0
2020,報道,女,7歳,0
2020,高度専門職1号イ,女,7歳,0
2020,高度専門職1号ロ,女,7歳,0
2020,高度専門職1号ハ,女,7歳,0
2020,高度専門職2号,女,7歳,0
2020,経営・管理,女,7歳,0
2020,法律・会計業務,女,7歳,0
2020,医療,女,7歳,0
2020,研究,女,7歳,0
2020,教育,女,7歳,0
2020,技術・人文知識・国際業務,女,7歳,0
2020,企業内転勤,女,7歳,0
2020,介護,女,7歳,0
2020,興行,女,7歳,0
2020,技能,女,7歳,0
2020,特定技能1号,女,7歳,0
2020,特定技能2号,女,7歳,0
2020,技能実習1号イ,女,7歳,0
2020,技能実習1号ロ,女,7歳,0
2020,技能実習2号イ,女,7歳,0
2020,技能実習2号ロ,女,7歳,0
2020,技能実習3号イ,女,7歳,0
2020,技能実習3号ロ,女,7歳,0
2020,文化活動,女,7歳,0
2020,留学,女,7歳,5
2020,研修,女,7歳,0
2020,家族滞在,女,7歳,2673
2020,特定活動,女,7歳,52
2020,永住者,女,7歳,3063
2020,日本人の配偶者等,女,7歳,68
2020,永住者の配偶者等,女,7歳,358
2020,定住者,女,7歳,1900
2020,特別永住者,女,7歳,457
2020,教授,男,8歳,0
2020,芸術,男,8歳,0
2020,宗教,男,8歳,0
2020,報道,男,8歳,0
2020,高度専門職1号イ,男,8歳,0
2020,高度専門職1号ロ,男,8歳,0
2020,高度専門職1号ハ,男,8歳,0
2020,高度専門職2号,男,8歳,0
2020,経営・管理,男,8歳,0
2020,法律・会計業務,男,8歳,0
2020,医療,男,8歳,0
2020,研究,男,8歳,0
2020,教育,男,8歳,0
2020,技術・人文知識・国際業務,男,8歳,0
2020,企業内転勤,男,8歳,0
2020,介護,男,8歳,0
2020,興行,男,8歳,0
2020,技能,男,8歳,0
2020,特定技能1号,男,8歳,0
2020,特定技能2号,男,8歳,0
2020,技能実習1号イ,男,8歳,0
2020,技能実習1号ロ,男,8歳,0
2020,技能実習2号イ,男,8歳,0
2020,技能実習2号ロ,男,8歳,0
2020,技能実習3号イ,男,8歳,0
2020,技能実習3号ロ,男,8歳,0
2020,文化活動,男,8歳,0
2020,留学,男,8歳,4
2020,研修,男,8歳,0
2020,家族滞在,男,8歳,2422
2020,特定活動,男,8歳,41
2020,永住者,男,8歳,3478
2020,日本人の配偶者等,男,8歳,89
2020,永住者の配偶者等,男,8歳,162
2020,定住者,男,8歳,1902
2020,特別永住者,男,8歳,558
2020,教授,女,8歳,0
2020,芸術,女,8歳,0
2020,宗教,女,8歳,0
2020,報道,女,8歳,0
2020,高度専門職1号イ,女,8歳,0
2020,高度専門職1号ロ,女,8歳,0
2020,高度専門職1号ハ,女,8歳,0
2020,高度専門職2号,女,8歳,0
2020,経営・管理,女,8歳,0
2020,法律・会計業務,女,8歳,0
2020,医療,女,8歳,0
2020,研究,女,8歳,0
2020,教育,女,8歳,0
2020,技術・人文知識・国際業務,女,8歳,0
2020,企業内転勤,女,8歳,0
2020,介護,女,8歳,0
2020,興行,女,8歳,0
2020,技能,女,8歳,0
2020,特定技能1号,女,8歳,0
2020,特定技能2号,女,8歳,0
2020,技能実習1号イ,女,8歳,0
2020,技能実習1号ロ,女,8歳,0
2020,技能実習2号イ,女,8歳,0
2020,技能実習2号ロ,女,8歳,0
2020,技能実習3号イ,女,8歳,0
2020,技能実習3号ロ,女,8歳,0
2020,文化活動,女,8歳,0
2020,留学,女,8歳,3
2020,研修,女,8歳,0
2020,家族滞在,女,8歳,2198
2020,特定活動,女,8歳,42
2020,永住者,女,8歳,3093
2020,日本人の配偶者等,女,8歳,69
2020,永住者の配偶者等,女,8歳,128
2020,定住者,女,8歳,1871
2020,特別永住者,女,8歳,483
2020,教授,男,9歳,0
2020,芸術,男,9歳,0
2020,宗教,男,9歳,0
2020,報道,男,9歳,0
2020,高度専門職1号イ,男,9歳,0
2020,高度専門職1号ロ,男,9歳,0
2020,高度専門職1号ハ,男,9歳,0
2020,高度専門職2号,男,9歳,0
2020,経営・管理,男,9歳,0
2020,法律・会計業務,男,9歳,0
2020,医療,男,9歳,0
2020,研究,男,9歳,0
2020,教育,男,9歳,0
2020,技術・人文知識・国際業務,男,9歳,0
2020,企業内転勤,男,9歳,0
2020,介護,男,9歳,0
2020,興行,男,9歳,0
2020,技能,男,9歳,0
2020,特定技能1号,男,9歳,0
2020,特定技能2号,男,9歳,0
2020,技能実習1号イ,男,9歳,0
2020,技能実習1号ロ,男,9歳,0
2020,技能実習2号イ,男,9歳,0
2020,技能実習2号ロ,男,9歳,0
2020,技能実習3号イ,男,9歳,0
2020,技能実習3号ロ,男,9歳,0
2020,文化活動,男,9歳,0
2020,留学,男,9歳,0
2020,研修,男,9歳,0
2020,家族滞在,男,9歳,1914
2020,特定活動,男,9歳,37
2020,永住者,男,9歳,3273
2020,日本人の配偶者等,男,9歳,76
2020,永住者の配偶者等,男,9歳,142
2020,定住者,男,9歳,1833
2020,特別永住者,男,9歳,553
2020,教授,女,9歳,0
2020,芸術,女,9歳,0
2020,宗教,女,9歳,0
2020,報道,女,9歳,0
2020,高度専門職1号イ,女,9歳,0
2020,高度専門職1号ロ,女,9歳,0
2020,高度専門職1号ハ,女,9歳,0
2020,高度専門職2号,女,9歳,0
2020,経営・管理,女,9歳,0
2020,法律・会計業務,女,9歳,0
2020,医療,女,9歳,0
2020,研究,女,9歳,0
2020,教育,女,9歳,0
2020,技術・人文知識・国際業務,女,9歳,0
2020,企業内転勤,女,9歳,0
2020,介護,女,9歳,0
2020,興行,女,9歳,0
2020,技能,女,9歳,0
2020,特定技能1号,女,9歳,0
2020,特定技能2号,女,9歳,0
2020,技能実習1号イ,女,9歳,0
2020,技能実習1号ロ,女,9歳,0
2020,技能実習2号イ,女,9歳,0
2020,技能実習2号ロ,女,9歳,0
2020,技能実習3号イ,女,9歳,0
2020,技能実習3号ロ,女,9歳,0
2020,文化活動,女,9歳,0
2020,留学,女,9歳,6
2020,研修,女,9歳,0
2020,家族滞在,女,9歳,1783
2020,特定活動,女,9歳,39
2020,永住者,女,9歳,2950
2020,日本人の配偶者等,女,9歳,68
2020,永住者の配偶者等,女,9歳,121
2020,定住者,女,9歳,1757
2020,特別永住者,女,9歳,516
2020,教授,男,10歳,0
2020,芸術,男,10歳,0
2020,宗教,男,10歳,0
2020,報道,男,10歳,0
2020,高度専門職1号イ,男,10歳,0
2020,高度専門職1号ロ,男,10歳,0
2020,高度専門職1号ハ,男,10歳,0
2020,高度専門職2号,男,10歳,0
2020,経営・管理,男,10歳,0
2020,法律・会計業務,男,10歳,0
2020,医療,男,10歳,0
2020,研究,男,10歳,0
2020,教育,男,10歳,0
2020,技術・人文知識・国際業務,男,10歳,0
2020,企業内転勤,男,10歳,0
2020,介護,男,10歳,0
2020,興行,男,10歳,0
2020,技能,男,10歳,0
2020,特定技能1号,男,10歳,0
2020,特定技能2号,男,10歳,0
2020,技能実習1号イ,男,10歳,0
2020,技能実習1号ロ,男,10歳,0
2020,技能実習2号イ,男,10歳,0
2020,技能実習2号ロ,男,10歳,0
2020,技能実習3号イ,男,10歳,0
2020,技能実習3号ロ,男,10歳,0
2020,文化活動,男,10歳,0
2020,留学,男,10歳,11
2020,研修,男,10歳,0
2020,家族滞在,男,10歳,1721
2020,特定活動,男,10歳,42
2020,永住者,男,10歳,3080
2020,日本人の配偶者等,男,10歳,87
2020,永住者の配偶者等,男,10歳,98
2020,定住者,男,10歳,1758
2020,特別永住者,男,10歳,594
2020,教授,女,10歳,0
2020,芸術,女,10歳,0
2020,宗教,女,10歳,0
2020,報道,女,10歳,0
2020,高度専門職1号イ,女,10歳,0
2020,高度専門職1号ロ,女,10歳,0
2020,高度専門職1号ハ,女,10歳,0
2020,高度専門職2号,女,10歳,0
2020,経営・管理,女,10歳,0
2020,法律・会計業務,女,10歳,0
2020,医療,女,10歳,0
2020,研究,女,10歳,0
2020,教育,女,10歳,0
2020,技術・人文知識・国際業務,女,10歳,0
2020,企業内転勤,女,10歳,0
2020,介護,女,10歳,0
2020,興行,女,10歳,0
2020,技能,女,10歳,0
2020,特定技能1号,女,10歳,0
2020,特定技能2号,女,10歳,0
2020,技能実習1号イ,女,10歳,0
2020,技能実習1号ロ,女,10歳,0
2020,技能実習2号イ,女,10歳,0
2020,技能実習2号ロ,女,10歳,0
2020,技能実習3号イ,女,10歳,0
2020,技能実習3号ロ,女,10歳,0
2020,文化活動,女,10歳,0
2020,留学,女,10歳,5
2020,研修,女,10歳,0
2020,家族滞在,女,10歳,1573
2020,特定活動,女,10歳,23
2020,永住者,女,10歳,2804
2020,日本人の配偶者等,女,10歳,84
2020,永住者の配偶者等,女,10歳,125
2020,定住者,女,10歳,1763
2020,特別永住者,女,10歳,536
2020,教授,男,11歳,0
2020,芸術,男,11歳,0
2020,宗教,男,11歳,0
