年,在留資格,性別,年齢,人口
2017,経営・管理,男,5歳,0
2017,法律・会計業務,男,5歳,0
2017,医療,男,5歳,0
2017,研究,男,5歳,0
2017,教育,男,5歳,0
2017,技術・人文知識・国際業務,男,5歳,0
2017,企業内転勤,男,5歳,0
2017,興行,男,5歳,0
2017,技能,男,5歳,0
2017,技能実習1号イ,男,5歳,0
2017,技能実習1号ロ,男,5歳,0
2017,技能実習2号イ,男,5歳,0
2017,技能実習2号ロ,男,5歳,0
2017,文化活動,男,5歳,0
2017,留学,男,5歳,0
2017,研修,男,5歳,0
2017,家族滞在,男,5歳,2680
2017,特定活動,男,5歳,117
2017,永住者,男,5歳,2944
2017,日本人の配偶者等,男,5歳,102
2017,永住者の配偶者等,男,5歳,193
2017,定住者,男,5歳,1721
2017,特別永住者,男,5歳,584
2017,教授,女,5歳,0
2017,芸術,女,5歳,0
2017,宗教,女,5歳,0
2017,報道,女,5歳,0
2017,高度専門職1号イ,女,5歳,0
2017,高度専門職1号ロ,女,5歳,0
2017,高度専門職1号ハ,女,5歳,0
2017,高度専門職2号,女,5歳,0
2017,経営・管理,女,5歳,0
2017,法律・会計業務,女,5歳,0
2017,医療,女,5歳,0
2017,研究,女,5歳,0
2017,教育,女,5歳,0
2017,技術・人文知識・国際業務,女,5歳,0
2017,企業内転勤,女,5歳,0
2017,興行,女,5歳,0
2017,技能,女,5歳,0
2017,技能実習1号イ,女,5歳,0
2017,技能実習1号ロ,女,5歳,0
2017,技能実習2号イ,女,5歳,0
2017,技能実習2号ロ,女,5歳,0
2017,文化活動,女,5歳,0
2017,留学,女,5歳,0
2017,研修,女,5歳,0
2017,家族滞在,女,5歳,2466
2017,特定活動,女,5歳,110
2017,永住者,女,5歳,2633
2017,日本人の配偶者等,女,5歳,83
2017,永住者の配偶者等,女,5歳,156
2017,定住者,女,5歳,1609
2017,特別永住者,女,5歳,510
2017,教授,男,6歳,0
2017,芸術,男,6歳,0
2017,宗教,男,6歳,0
2017,報道,男,6歳,0
2017,高度専門職1号イ,男,6歳,0
2017,高度専門職1号ロ,男,6歳,0
2017,高度専門職1号ハ,男,6歳,0
2017,高度専門職2号,男,6歳,0
2017,経営・管理,男,6歳,0
2017,法律・会計業務,男,6歳,0
2017,医療,男,6歳,0
2017,研究,男,6歳,0
2017,教育,男,6歳,0
2017,技術・人文知識・国際業務,男,6歳,0
2017,企業内転勤,男,6歳,0
2017,興行,男,6歳,0
2017,技能,男,6歳,0
2017,技能実習1号イ,男,6歳,0
2017,技能実習1号ロ,男,6歳,0
2017,技能実習2号イ,男,6歳,0
2017,技能実習2号ロ,男,6歳,0
2017,文化活動,男,6歳,1
2017,留学,男,6歳,1
2017,研修,男,6歳,0
2017,家族滞在,男,6歳,2054
2017,特定活動,男,6歳,86
2017,永住者,男,6歳,2920
2017,日本人の配偶者等,男,6歳,80
2017,永住者の配偶者等,男,6歳,166
2017,定住者,男,6歳,1603
2017,特別永住者,男,6歳,570
2017,教授,女,6歳,0
2017,芸術,女,6歳,0
2017,宗教,女,6歳,0
2017,報道,女,6歳,0
2017,高度専門職1号イ,女,6歳,0
2017,高度専門職1号ロ,女,6歳,0
2017,高度専門職1号ハ,女,6歳,0
2017,高度専門職2号,女,6歳,0
2017,経営・管理,女,6歳,0
2017,法律・会計業務,女,6歳,0
2017,医療,女,6歳,0
2017,研究,女,6歳,0
2017,教育,女,6歳,0
2017,技術・人文知識・国際業務,女,6歳,0
2017,企業内転勤,女,6歳,0
2017,興行,女,6歳,0
2017,技能,女,6歳,0
2017,技能実習1号イ,女,6歳,0
2017,技能実習1号ロ,女,6歳,0
2017,技能実習2号イ,女,6歳,0
2017,技能実習2号ロ,女,6歳,0
2017,文化活動,女,6歳,0
2017,留学,女,6歳,0
2017,研修,女,6歳,0
2017,家族滞在,女,6歳,1970
2017,特定活動,女,6歳,88
2017,永住者,女,6歳,2609
2017,日本人の配偶者等,女,6歳,68
2017,永住者の配偶者等,女,6歳,146
2017,定住者,女,6歳,1531
2017,特別永住者,女,6歳,539
2017,教授,男,7歳,0
2017,芸術,男,7歳,0
2017,宗教,男,7歳,0
2017,報道,男,7歳,0
2017,高度専門職1号イ,男,7歳,0
2017,高度専門職1号ロ,男,7歳,0
2017,高度専門職1号ハ,男,7歳,0
2017,高度専門職2号,男,7歳,0
2017,経営・管理,男,7歳,0
2017,法律・会計業務,男,7歳,0
2017,医療,男,7歳,0
2017,研究,男,7歳,0
2017,教育,男,7歳,0
2017,技術・人文知識・国際業務,男,7歳,0
2017,企業内転勤,男,7歳,0
2017,興行,男,7歳,0
2017,技能,男,7歳,0
2017,技能実習1号イ,男,7歳,0
2017,技能実習1号ロ,男,7歳,0
2017,技能実習2号イ,男,7歳,0
2017,技能実習2号ロ,男,7歳,0
2017,文化活動,男,7歳,0
2017,留学,男,7歳,2
2017,研修,男,7歳,0
2017,家族滞在,男,7歳,1812
2017,特定活動,男,7歳,76
2017,永住者,男,7歳,2744
2017,日本人の配偶者等,男,7歳,97
2017,永住者の配偶者等,男,7歳,124
2017,定住者,男,7歳,1512
2017,特別永住者,男,7歳,623
2017,教授,女,7歳,0
2017,芸術,女,7歳,0
2017,宗教,女,7歳,0
2017,報道,女,7歳,0
2017,高度専門職1号イ,女,7歳,0
2017,高度専門職1号ロ,女,7歳,0
2017,高度専門職1号ハ,女,7歳,0
2017,高度専門職2号,女,7歳,0
2017,経営・管理,女,7歳,0
2017,法律・会計業務,女,7歳,0
2017,医療,女,7歳,0
2017,研究,女,7歳,0
2017,教育,女,7歳,0
2017,技術・人文知識・国際業務,女,7歳,0
2017,企業内転勤,女,7歳,0
2017,興行,女,7歳,0
2017,技能,女,7歳,0
2017,技能実習1号イ,女,7歳,0
2017,技能実習1号ロ,女,7歳,0
2017,技能実習2号イ,女,7歳,0
2017,技能実習2号ロ,女,7歳,0
2017,文化活動,女,7歳,0
2017,留学,女,7歳,1
2017,研修,女,7歳,0
2017,家族滞在,女,7歳,1625
2017,特定活動,女,7歳,70
2017,永住者,女,7歳,2572
2017,日本人の配偶者等,女,7歳,83
2017,永住者の配偶者等,女,7歳,136
2017,定住者,女,7歳,1461
2017,特別永住者,女,7歳,559
2017,教授,男,8歳,0
2017,芸術,男,8歳,0
2017,宗教,男,8歳,0
2017,報道,男,8歳,0
2017,高度専門職1号イ,男,8歳,0
2017,高度専門職1号ロ,男,8歳,0
2017,高度専門職1号ハ,男,8歳,0
2017,高度専門職2号,男,8歳,0
2017,経営・管理,男,8歳,0
2017,法律・会計業務,男,8歳,0
2017,医療,男,8歳,0
2017,研究,男,8歳,0
2017,教育,男,8歳,0
2017,技術・人文知識・国際業務,男,8歳,0
2017,企業内転勤,男,8歳,0
2017,興行,男,8歳,0
2017,技能,男,8歳,0
2017,技能実習1号イ,男,8歳,0
2017,技能実習1号ロ,男,8歳,0
2017,技能実習2号イ,男,8歳,0
2017,技能実習2号ロ,男,8歳,0
2017,文化活動,男,8歳,0
2017,留学,男,8歳,3
2017,研修,男,8歳,0
2017,家族滞在,男,8歳,1504
2017,特定活動,男,8歳,68
2017,永住者,男,8歳,2896
2017,日本人の配偶者等,男,8歳,71
2017,永住者の配偶者等,男,8歳,102
2017,定住者,男,8歳,1468
2017,特別永住者,男,8歳,587
2017,教授,女,8歳,0
2017,芸術,女,8歳,0
2017,宗教,女,8歳,0
2017,報道,女,8歳,0
2017,高度専門職1号イ,女,8歳,0
2017,高度専門職1号ロ,女,8歳,0
2017,高度専門職1号ハ,女,8歳,0
2017,高度専門職2号,女,8歳,0
2017,経営・管理,女,8歳,0
2017,法律・会計業務,女,8歳,0
2017,医療,女,8歳,0
2017,研究,女,8歳,0
2017,教育,女,8歳,0
2017,技術・人文知識・国際業務,女,8歳,0
2017,企業内転勤,女,8歳,0
2017,興行,女,8歳,0
2017,技能,女,8歳,0
2017,技能実習1号イ,女,8歳,0
2017,技能実習1号ロ,女,8歳,0
2017,技能実習2号イ,女,8歳,0
2017,技能実習2号ロ,女,8歳,0
2017,文化活動,女,8歳,0
2017,留学,女,8歳,3
2017,研修,女,8歳,0
2017,家族滞在,女,8歳,1391
2017,特定活動,女,8歳,48
2017,永住者,女,8歳,2738
2017,日本人の配偶者等,女,8歳,84
2017,永住者の配偶者等,女,8歳,115
2017,定住者,女,8歳,1597
2017,特別永住者,女,8歳,623
2017,教授,男,9歳,0
2017,芸術,男,9歳,0
2017,宗教,男,9歳,0
2017,報道,男,9歳,0
2017,高度専門職1号イ,男,9歳,0
2017,高度専門職1号ロ,男,9歳,0
2017,高度専門職1号ハ,男,9歳,0
2017,高度専門職2号,男,9歳,0
2017,経営・管理,男,9歳,0
2017,法律・会計業務,男,9歳,0
2017,医療,男,9歳,0
2017,研究,男,9歳,0
2017,教育,男,9歳,0
2017,技術・人文知識・国際業務,男,9歳,0
2017,企業内転勤,男,9歳,0
2017,興行,男,9歳,0
2017,技能,男,9歳,0
2017,技能実習1号イ,男,9歳,0
2017,技能実習1号ロ,男,9歳,0
2017,技能実習2号イ,男,9歳,0
2017,技能実習2号ロ,男,9歳,0
2017,文化活動,男,9歳,0
2017,留学,男,9歳,3
2017,研修,男,9歳,0
2017,家族滞在,男,9歳,1350
2017,特定活動,男,9歳,51
2017,永住者,男,9歳,2932
2017,日本人の配偶者等,男,9歳,104
2017,永住者の配偶者等,男,9歳,88
2017,定住者,男,9歳,1471
2017,特別永住者,男,9歳,627
2017,教授,女,9歳,0
2017,芸術,女,9歳,0
2017,宗教,女,9歳,0
2017,報道,女,9歳,0
2017,高度専門職1号イ,女,9歳,0
2017,高度専門職1号ロ,女,9歳,0
2017,高度専門職1号ハ,女,9歳,0
2017,高度専門職2号,女,9歳,0
2017,経営・管理,女,9歳,0
2017,法律・会計業務,女,9歳,0
2017,医療,女,9歳,0
2017,研究,女,9歳,0
2017,教育,女,9歳,0
2017,技術・人文知識・国際業務,女,9歳,0
2017,企業内転勤,女,9歳,0
2017,興行,女,9歳,0
2017,技能,女,9歳,0
2017,技能実習1号イ,女,9歳,0
2017,技能実習1号ロ,女,9歳,0
2017,技能実習2号イ,女,9歳,0
2017,技能実習2号ロ,女,9歳,0
2017,文化活動,女,9歳,0
2017,留学,女,9歳,5
2017,研修,女,9歳,0
2017,家族滞在,女,9歳,1266
2017,特定活動,女,9歳,44
2017,永住者,女,9歳,2789
2017,日本人の配偶者等,女,9歳,86
2017,永住者の配偶者等,女,9歳,77
2017,定住者,女,9歳,1506
2017,特別永住者,女,9歳,653
2017,教授,男,10歳,0
2017,芸術,男,10歳,0
2017,宗教,男,10歳,0
2017,報道,男,10歳,0
2017,高度専門職1号イ,男,10歳,0
2017,高度専門職1号ロ,男,10歳,0
2017,高度専門職1号ハ,男,10歳,0
2017,高度専門職2号,男,10歳,0
2017,経営・管理,男,10歳,0
2017,法律・会計業務,男,10歳,0
2017,医療,男,10歳,0
2017,研究,男,10歳,0
2017,教育,男,10歳,0
2017,技術・人文知識・国際業務,男,10歳,0
2017,企業内転勤,男,10歳,0
2017,興行,男,10歳,0
2017,技能,男,10歳,0
2017,技能実習1号イ,男,10歳,0
2017,技能実習1号ロ,男,10歳,0
2017,技能実習2号イ,男,10歳,0
2017,技能実習2号ロ,男,10歳,0
2017,文化活動,男,10歳,1
2017,留学,男,10歳,1
2017,研修,男,10歳,0
2017,家族滞在,男,10歳,1206
2017,特定活動,男,10歳,26
2017,永住者,男,10歳,2804
2017,日本人の配偶者等,男,10歳,95
2017,永住者の配偶者等,男,10歳,59
2017,定住者,男,10歳,1452
2017,特別永住者,男,10歳,629
2017,教授,女,10歳,0
2017,芸術,女,10歳,0
2017,宗教,女,10歳,0
2017,報道,女,10歳,0
2017,高度専門職1号イ,女,10歳,0
2017,高度専門職1号ロ,女,10歳,0
2017,高度専門職1号ハ,女,10歳,0
2017,高度専門職2号,女,10歳,0
2017,経営・管理,女,10歳,0
2017,法律・会計業務,女,10歳,0
2017,医療,女,10歳,0
2017,研究,女,10歳,0
2017,教育,女,10歳,0
2017,技術・人文知識・国際業務,女,10歳,0
2017,企業内転勤,女,10歳,0
2017,興行,女,10歳,0
2017,技能,女,10歳,0
2017,技能実習1号イ,女,10歳,0
2017,技能実習1号ロ,女,10歳,0
2017,技能実習2号イ,女,10歳,0
2017,技能実習2号ロ,女,10歳,0
2017,文化活動,女,10歳,0
2017,留学,女,10歳,3
2017,研修,女,10歳,0
2017,家族滞在,女,10歳,1171
2017,特定活動,女,10歳,38
2017,永住者,女,10歳,2597
2017,日本人の配偶者等,女,10歳,94
2017,永住者の配偶者等,女,10歳,56
2017,定住者,女,10歳,1463
2017,特別永住者,女,10歳,591
2017,教授,男,11歳,0
2017,芸術,男,11歳,0
2017,宗教,男,11歳,0
2017,報道,男,11歳,0
2017,高度専門職1号イ,男,11歳,0
2017,高度専門職1号ロ,男,11歳,0
2017,高度専門職1号ハ,男,11歳,0
2017,高度専門職2号,男,11歳,0
2017,経営・管理,男,11歳,0
2017,法律・会計業務,男,11歳,0
2017,医療,男,11歳,0
2017,研究,男,11歳,0
2017,教育,男,11歳,0
2017,技術・人文知識・国際業務,男,11歳,0
2017,企業内転勤,男,11歳,0
2017,興行,男,11歳,0
2017,技能,男,11歳,0
2017,技能実習1号イ,男,11歳,0
2017,技能実習1号ロ,男,11歳,0
2017,技能実習2号イ,男,11歳,0
2017,技能実習2号ロ,男,11歳,0
2017,文化活動,男,11歳,0
2017,留学,男,11歳,9
2017,研修,男,11歳,0
2017,家族滞在,男,11歳,1081
2017,特定活動,男,11歳,34
2017,永住者,男,11歳,2627
2017,日本人の配偶者等,男,11歳,126
2017,永住者の配偶者等,男,11歳,50
2017,定住者,男,11歳,1502
2017,特別永住者,男,11歳,679
2017,教授,女,11歳,0
2017,芸術,女,11歳,0
2017,宗教,女,11歳,0
2017,報道,女,11歳,0
2017,高度専門職1号イ,女,11歳,0
2017,高度専門職1号ロ,女,11歳,0
2017,高度専門職1号ハ,女,11歳,0
2017,高度専門職2号,女,11歳,0
2017,経営・管理,女,11歳,0
2017,法律・会計業務,女,11歳,0
2017,医療,女,11歳,0
2017,研究,女,11歳,0
2017,教育,女,11歳,0
2017,技術・人文知識・国際業務,女,11歳,0
2017,企業内転勤,女,11歳,0
2017,興行,女,11歳,0
2017,技能,女,11歳,0
2017,技能実習1号イ,女,11歳,0
2017,技能実習1号ロ,女,11歳,0
2017,技能実習2号イ,女,11歳,0
2017,技能実習2号ロ,女,11歳,0
2017,文化活動,女,11歳,0
2017,留学,女,11歳,3
2017,研修,女,11歳,0
2017,家族滞在,女,11歳,1020
2017,特定活動,女,11歳,41
2017,永住者,女,11歳,2511
2017,日本人の配偶者等,女,11歳,113
2017,永住者の配偶者等,女,11歳,38
2017,定住者,女,11歳,1375
2017,特別永住者,女,11歳,607
2017,教授,男,12歳,0
2017,芸術,男,12歳,0
2017,宗教,男,12歳,0
2017,報道,男,12歳,0
2017,高度専門職1号イ,男,12歳,0
2017,高度専門職1号ロ,男,12歳,0
2017,高度専門職1号ハ,男,12歳,0
2017,高度専門職2号,男,12歳,0
2017,経営・管理,男,12歳,0
2017,法律・会計業務,男,12歳,0
2017,医療,男,12歳,0
2017,研究,男,12歳,0
2017,教育,男,12歳,0
2017,技術・人文知識・国際業務,男,12歳,0
2017,企業内転勤,男,12歳,0
2017,興行,男,12歳,0
2017,技能,男,12歳,0
2017,技能実習1号イ,男,12歳,0
2017,技能実習1号ロ,男,12歳,0
2017,技能実習2号イ,男,12歳,0
2017,技能実習2号ロ,男,12歳,0
2017,文化活動,男,12歳,0
2017,留学,男,12歳,5
2017,研修,男,12歳,0
2017,家族滞在,男,12歳,1036
2017,特定活動,男,12歳,37
2017,永住者,男,12歳,2686
2017,日本人の配偶者等,男,12歳,123
2017,永住者の配偶者等,男,12歳,31
2017,定住者,男,12歳,1358
2017,特別永住者,男,12歳,691
2017,教授,女,12歳,0
2017,芸術,女,12歳,0
2017,宗教,女,12歳,0
2017,報道,女,12歳,0
2017,高度専門職1号イ,女,12歳,0
2017,高度専門職1号ロ,女,12歳,0
2017,高度専門職1号ハ,女,12歳,0
2017,高度専門職2号,女,12歳,0
2017,経営・管理,女,12歳,0
2017,法律・会計業務,女,12歳,0
2017,医療,女,12歳,0
2017,研究,女,12歳,0
2017,教育,女,12歳,0
2017,技術・人文知識・国際業務,女,12歳,0
2017,企業内転勤,女,12歳,0
2017,興行,女,12歳,1
2017,技能,女,12歳,0
2017,技能実習1号イ,女,12歳,0
2017,技能実習1号ロ,女,12歳,0
2017,技能実習2号イ,女,12歳,0
2017,技能実習2号ロ,女,12歳,0
2017,文化活動,女,12歳,0
2017,留学,女,12歳,6
2017,研修,女,12歳,0
2017,家族滞在,女,12歳,962
