年,在留資格,性別,年齢,人口
2018,介護,女,20歳,0
2018,興行,女,20歳,14
2018,技能,女,20歳,1
2018,技能実習1号イ,女,20歳,44
2018,技能実習1号ロ,女,20歳,5267
2018,技能実習2号イ,女,20歳,18
2018,技能実習2号ロ,女,20歳,5159
2018,技能実習3号イ,女,20歳,0
2018,技能実習3号ロ,女,20歳,0
2018,文化活動,女,20歳,19
2018,留学,女,20歳,14061
2018,研修,女,20歳,5
2018,家族滞在,女,20歳,926
2018,特定活動,女,20歳,513
2018,永住者,女,20歳,2874
2018,日本人の配偶者等,女,20歳,216
2018,永住者の配偶者等,女,20歳,53
2018,定住者,女,20歳,1756
2018,特別永住者,女,20歳,959
2018,教授,男,21歳,1
2018,芸術,男,21歳,0
2018,宗教,男,21歳,73
2018,報道,男,21歳,0
2018,高度専門職1号イ,男,21歳,0
2018,高度専門職1号ロ,男,21歳,0
2018,高度専門職1号ハ,男,21歳,0
2018,高度専門職2号,男,21歳,0
2018,経営・管理,男,21歳,35
2018,法律・会計業務,男,21歳,0
2018,医療,男,21歳,1
2018,研究,男,21歳,0
2018,教育,男,21歳,11
2018,技術・人文知識・国際業務,男,21歳,180
2018,企業内転勤,男,21歳,30
2018,介護,男,21歳,2
2018,興行,男,21歳,30
2018,技能,男,21歳,7
2018,技能実習1号イ,男,21歳,68
2018,技能実習1号ロ,男,21歳,6765
2018,技能実習2号イ,男,21歳,75
2018,技能実習2号ロ,男,21歳,5733
2018,技能実習3号イ,男,21歳,0
2018,技能実習3号ロ,男,21歳,6
2018,文化活動,男,21歳,51
2018,留学,男,21歳,19149
2018,研修,男,21歳,13
2018,家族滞在,男,21歳,789
2018,特定活動,男,21歳,834
2018,永住者,男,21歳,2855
2018,日本人の配偶者等,男,21歳,145
2018,永住者の配偶者等,男,21歳,17
2018,定住者,男,21歳,1892
2018,特別永住者,男,21歳,1033
2018,教授,女,21歳,2
2018,芸術,女,21歳,0
2018,宗教,女,21歳,37
2018,報道,女,21歳,0
2018,高度専門職1号イ,女,21歳,0
2018,高度専門職1号ロ,女,21歳,0
2018,高度専門職1号ハ,女,21歳,0
2018,高度専門職2号,女,21歳,0
2018,経営・管理,女,21歳,16
2018,法律・会計業務,女,21歳,0
2018,医療,女,21歳,7
2018,研究,女,21歳,0
2018,教育,女,21歳,13
2018,技術・人文知識・国際業務,女,21歳,195
2018,企業内転勤,女,21歳,12
2018,介護,女,21歳,0
2018,興行,女,21歳,53
2018,技能,女,21歳,0
2018,技能実習1号イ,女,21歳,80
2018,技能実習1号ロ,女,21歳,3975
2018,技能実習2号イ,女,21歳,33
2018,技能実習2号ロ,女,21歳,6423
2018,技能実習3号イ,女,21歳,0
2018,技能実習3号ロ,女,21歳,5
2018,文化活動,女,21歳,41
2018,留学,女,21歳,15935
2018,研修,女,21歳,14
2018,家族滞在,女,21歳,1083
2018,特定活動,女,21歳,909
2018,永住者,女,21歳,2804
2018,日本人の配偶者等,女,21歳,408
2018,永住者の配偶者等,女,21歳,80
2018,定住者,女,21歳,1669
2018,特別永住者,女,21歳,1025
2018,教授,男,22歳,4
2018,芸術,男,22歳,0
2018,宗教,男,22歳,15
2018,報道,男,22歳,0
2018,高度専門職1号イ,男,22歳,0
2018,高度専門職1号ロ,男,22歳,0
2018,高度専門職1号ハ,男,22歳,0
2018,高度専門職2号,男,22歳,0
2018,経営・管理,男,22歳,72
2018,法律・会計業務,男,22歳,0
2018,医療,男,22歳,1
2018,研究,男,22歳,2
2018,教育,男,22歳,89
2018,技術・人文知識・国際業務,男,22歳,1098
2018,企業内転勤,男,22歳,59
2018,介護,男,22歳,1
2018,興行,男,22歳,49
2018,技能,男,22歳,9
2018,技能実習1号イ,男,22歳,150
2018,技能実習1号ロ,男,22歳,6829
2018,技能実習2号イ,男,22歳,112
2018,技能実習2号ロ,男,22歳,7426
2018,技能実習3号イ,男,22歳,0
2018,技能実習3号ロ,男,22歳,43
2018,文化活動,男,22歳,75
2018,留学,男,22歳,19639
2018,研修,男,22歳,38
2018,家族滞在,男,22歳,655
2018,特定活動,男,22歳,1274
2018,永住者,男,22歳,2833
2018,日本人の配偶者等,男,22歳,226
2018,永住者の配偶者等,男,22歳,36
2018,定住者,男,22歳,1763
2018,特別永住者,男,22歳,1074
2018,教授,女,22歳,1
2018,芸術,女,22歳,2
2018,宗教,女,22歳,35
2018,報道,女,22歳,0
2018,高度専門職1号イ,女,22歳,0
2018,高度専門職1号ロ,女,22歳,0
2018,高度専門職1号ハ,女,22歳,0
2018,高度専門職2号,女,22歳,0
2018,経営・管理,女,22歳,23
2018,法律・会計業務,女,22歳,0
2018,医療,女,22歳,41
2018,研究,女,22歳,0
2018,教育,女,22歳,140
2018,技術・人文知識・国際業務,女,22歳,1053
2018,企業内転勤,女,22歳,17
2018,介護,女,22歳,6
2018,興行,女,22歳,92
2018,技能,女,22歳,0
2018,技能実習1号イ,女,22歳,114
2018,技能実習1号ロ,女,22歳,3824
2018,技能実習2号イ,女,22歳,46
2018,技能実習2号ロ,女,22歳,5505
2018,技能実習3号イ,女,22歳,0
2018,技能実習3号ロ,女,22歳,34
2018,文化活動,女,22歳,61
2018,留学,女,22歳,16286
2018,研修,女,22歳,23
2018,家族滞在,女,22歳,1354
2018,特定活動,女,22歳,1157
2018,永住者,女,22歳,2671
2018,日本人の配偶者等,女,22歳,568
2018,永住者の配偶者等,女,22歳,139
2018,定住者,女,22歳,1699
2018,特別永住者,女,22歳,1062
2018,教授,男,23歳,8
2018,芸術,男,23歳,2
2018,宗教,男,23歳,20
2018,報道,男,23歳,3
2018,高度専門職1号イ,男,23歳,0
2018,高度専門職1号ロ,男,23歳,3
2018,高度専門職1号ハ,男,23歳,0
2018,高度専門職2号,男,23歳,0
2018,経営・管理,男,23歳,127
2018,法律・会計業務,男,23歳,0
2018,医療,男,23歳,2
2018,研究,男,23歳,5
2018,教育,男,23歳,312
2018,技術・人文知識・国際業務,男,23歳,2801
2018,企業内転勤,男,23歳,96
2018,介護,男,23歳,2
2018,興行,男,23歳,62
2018,技能,男,23歳,13
2018,技能実習1号イ,男,23歳,154
2018,技能実習1号ロ,男,23歳,6214
2018,技能実習2号イ,男,23歳,110
2018,技能実習2号ロ,男,23歳,8223
2018,技能実習3号イ,男,23歳,0
2018,技能実習3号ロ,男,23歳,64
2018,文化活動,男,23歳,71
2018,留学,男,23歳,20181
2018,研修,男,23歳,75
2018,家族滞在,男,23歳,600
2018,特定活動,男,23歳,1706
2018,永住者,男,23歳,2788
2018,日本人の配偶者等,男,23歳,327
2018,永住者の配偶者等,男,23歳,70
2018,定住者,男,23歳,1753
2018,特別永住者,男,23歳,1165
2018,教授,女,23歳,10
2018,芸術,女,23歳,2
2018,宗教,女,23歳,33
2018,報道,女,23歳,0
2018,高度専門職1号イ,女,23歳,0
2018,高度専門職1号ロ,女,23歳,2
2018,高度専門職1号ハ,女,23歳,0
2018,高度専門職2号,女,23歳,0
2018,経営・管理,女,23歳,44
2018,法律・会計業務,女,23歳,0
2018,医療,女,23歳,69
2018,研究,女,23歳,1
2018,教育,女,23歳,444
2018,技術・人文知識・国際業務,女,23歳,2721
2018,企業内転勤,女,23歳,61
2018,介護,女,23歳,13
2018,興行,女,23歳,81
2018,技能,女,23歳,2
2018,技能実習1号イ,女,23歳,102
2018,技能実習1号ロ,女,23歳,3751
2018,技能実習2号イ,女,23歳,70
2018,技能実習2号ロ,女,23歳,4843
2018,技能実習3号イ,女,23歳,0
2018,技能実習3号ロ,女,23歳,27
2018,文化活動,女,23歳,66
2018,留学,女,23歳,16439
2018,研修,女,23歳,26
2018,家族滞在,女,23歳,1605
2018,特定活動,女,23歳,1408
2018,永住者,女,23歳,2594
2018,日本人の配偶者等,女,23歳,885
2018,永住者の配偶者等,女,23歳,222
2018,定住者,女,23歳,1647
2018,特別永住者,女,23歳,1141
2018,教授,男,24歳,14
2018,芸術,男,24歳,1
2018,宗教,男,24歳,15
2018,報道,男,24歳,0
2018,高度専門職1号イ,男,24歳,0
2018,高度専門職1号ロ,男,24歳,5
2018,高度専門職1号ハ,男,24歳,0
2018,高度専門職2号,男,24歳,0
2018,経営・管理,男,24歳,198
2018,法律・会計業務,男,24歳,0
2018,医療,男,24歳,17
2018,研究,男,24歳,1
2018,教育,男,24歳,431
2018,技術・人文知識・国際業務,男,24歳,4954
2018,企業内転勤,男,24歳,238
2018,介護,男,24歳,3
2018,興行,男,24歳,71
2018,技能,男,24歳,37
2018,技能実習1号イ,男,24歳,177
2018,技能実習1号ロ,男,24歳,5754
2018,技能実習2号イ,男,24歳,135
2018,技能実習2号ロ,男,24歳,8196
2018,技能実習3号イ,男,24歳,1
2018,技能実習3号ロ,男,24歳,122
2018,文化活動,男,24歳,77
2018,留学,男,24歳,18971
2018,研修,男,24歳,93
2018,家族滞在,男,24歳,574
2018,特定活動,男,24歳,2051
2018,永住者,男,24歳,2615
2018,日本人の配偶者等,男,24歳,405
2018,永住者の配偶者等,男,24歳,107
2018,定住者,男,24歳,1603
2018,特別永住者,男,24歳,1176
2018,教授,女,24歳,10
2018,芸術,女,24歳,1
2018,宗教,女,24歳,46
2018,報道,女,24歳,1
2018,高度専門職1号イ,女,24歳,1
2018,高度専門職1号ロ,女,24歳,8
2018,高度専門職1号ハ,女,24歳,0
2018,高度専門職2号,女,24歳,0
2018,経営・管理,女,24歳,54
2018,法律・会計業務,女,24歳,0
2018,医療,女,24歳,125
2018,研究,女,24歳,1
2018,教育,女,24歳,608
2018,技術・人文知識・国際業務,女,24歳,4427
2018,企業内転勤,女,24歳,160
2018,介護,女,24歳,9
2018,興行,女,24歳,75
2018,技能,女,24歳,6
2018,技能実習1号イ,女,24歳,99
2018,技能実習1号ロ,女,24歳,3213
2018,技能実習2号イ,女,24歳,72
2018,技能実習2号ロ,女,24歳,5070
2018,技能実習3号イ,女,24歳,0
2018,技能実習3号ロ,女,24歳,25
2018,文化活動,女,24歳,63
2018,留学,女,24歳,14620
2018,研修,女,24歳,41
2018,家族滞在,女,24歳,1999
2018,特定活動,女,24歳,1598
2018,永住者,女,24歳,2511
2018,日本人の配偶者等,女,24歳,1053
2018,永住者の配偶者等,女,24歳,303
2018,定住者,女,24歳,1610
2018,特別永住者,女,24歳,1197
2018,教授,男,25歳,21
2018,芸術,男,25歳,3
2018,宗教,男,25歳,28
2018,報道,男,25歳,0
2018,高度専門職1号イ,男,25歳,0
2018,高度専門職1号ロ,男,25歳,43
2018,高度専門職1号ハ,男,25歳,0
2018,高度専門職2号,男,25歳,0
2018,経営・管理,男,25歳,276
2018,法律・会計業務,男,25歳,0
2018,医療,男,25歳,34
2018,研究,男,25歳,7
2018,教育,男,25歳,490
2018,技術・人文知識・国際業務,男,25歳,7006
2018,企業内転勤,男,25歳,397
2018,介護,男,25歳,3
2018,興行,男,25歳,72
2018,技能,男,25歳,64
2018,技能実習1号イ,男,25歳,197
2018,技能実習1号ロ,男,25歳,5358
2018,技能実習2号イ,男,25歳,157
2018,技能実習2号ロ,男,25歳,7931
2018,技能実習3号イ,男,25歳,2
2018,技能実習3号ロ,男,25歳,121
2018,文化活動,男,25歳,95
2018,留学,男,25歳,15870
2018,研修,男,25歳,87
2018,家族滞在,男,25歳,591
2018,特定活動,男,25歳,2523
2018,永住者,男,25歳,2600
2018,日本人の配偶者等,男,25歳,564
2018,永住者の配偶者等,男,25歳,171
2018,定住者,男,25歳,1654
2018,特別永住者,男,25歳,1266
2018,教授,女,25歳,10
2018,芸術,女,25歳,5
2018,宗教,女,25歳,42
2018,報道,女,25歳,1
2018,高度専門職1号イ,女,25歳,1
2018,高度専門職1号ロ,女,25歳,33
2018,高度専門職1号ハ,女,25歳,0
2018,高度専門職2号,女,25歳,0
2018,経営・管理,女,25歳,96
2018,法律・会計業務,女,25歳,0
2018,医療,女,25歳,189
2018,研究,女,25歳,9
2018,教育,女,25歳,598
2018,技術・人文知識・国際業務,女,25歳,6004
2018,企業内転勤,女,25歳,206
2018,介護,女,25歳,15
2018,興行,女,25歳,99
2018,技能,女,25歳,9
2018,技能実習1号イ,女,25歳,104
2018,技能実習1号ロ,女,25歳,2940
2018,技能実習2号イ,女,25歳,84
2018,技能実習2号ロ,女,25歳,4764
2018,技能実習3号イ,女,25歳,0
2018,技能実習3号ロ,女,25歳,41
2018,文化活動,女,25歳,69
2018,留学,女,25歳,11601
2018,研修,女,25歳,38
2018,家族滞在,女,25歳,2600
2018,特定活動,女,25歳,1779
2018,永住者,女,25歳,2555
2018,日本人の配偶者等,女,25歳,1394
2018,永住者の配偶者等,女,25歳,399
2018,定住者,女,25歳,1642
2018,特別永住者,女,25歳,1157
2018,教授,男,26歳,24
2018,芸術,男,26歳,4
2018,宗教,男,26歳,29
2018,報道,男,26歳,1
2018,高度専門職1号イ,男,26歳,0
2018,高度専門職1号ロ,男,26歳,88
2018,高度専門職1号ハ,男,26歳,1
2018,高度専門職2号,男,26歳,0
2018,経営・管理,男,26歳,334
2018,法律・会計業務,男,26歳,0
2018,医療,男,26歳,31
2018,研究,男,26歳,17
2018,教育,男,26歳,428
2018,技術・人文知識・国際業務,男,26歳,8873
2018,企業内転勤,男,26歳,478
2018,介護,男,26歳,2
2018,興行,男,26歳,91
2018,技能,男,26歳,92
2018,技能実習1号イ,男,26歳,224
2018,技能実習1号ロ,男,26歳,4401
2018,技能実習2号イ,男,26歳,142
2018,技能実習2号ロ,男,26歳,6905
2018,技能実習3号イ,男,26歳,2
2018,技能実習3号ロ,男,26歳,142
2018,文化活動,男,26歳,78
2018,留学,男,26歳,12365
2018,研修,男,26歳,83
2018,家族滞在,男,26歳,589
2018,特定活動,男,26歳,2492
2018,永住者,男,26歳,2513
2018,日本人の配偶者等,男,26歳,685
2018,永住者の配偶者等,男,26歳,193
2018,定住者,男,26歳,1678
2018,特別永住者,男,26歳,1285
2018,教授,女,26歳,40
2018,芸術,女,26歳,2
2018,宗教,女,26歳,36
2018,報道,女,26歳,1
2018,高度専門職1号イ,女,26歳,2
2018,高度専門職1号ロ,女,26歳,81
2018,高度専門職1号ハ,女,26歳,0
2018,高度専門職2号,女,26歳,0
2018,経営・管理,女,26歳,140
2018,法律・会計業務,女,26歳,0
2018,医療,女,26歳,207
2018,研究,女,26歳,10
2018,教育,女,26歳,517
2018,技術・人文知識・国際業務,女,26歳,6848
2018,企業内転勤,女,26歳,233
2018,介護,女,26歳,14
2018,興行,女,26歳,91
2018,技能,女,26歳,11
2018,技能実習1号イ,女,26歳,106
2018,技能実習1号ロ,女,26歳,2555
2018,技能実習2号イ,女,26歳,68
2018,技能実習2号ロ,女,26歳,3841
2018,技能実習3号イ,女,26歳,0
2018,技能実習3号ロ,女,26歳,28
2018,文化活動,女,26歳,57
2018,留学,女,26歳,8226
2018,研修,女,26歳,31
2018,家族滞在,女,26歳,2942
2018,特定活動,女,26歳,1738
2018,永住者,女,26歳,2704
2018,日本人の配偶者等,女,26歳,1669
2018,永住者の配偶者等,女,26歳,434
2018,定住者,女,26歳,1755
2018,特別永住者,女,26歳,1244
2018,教授,男,27歳,84
2018,芸術,男,27歳,7
2018,宗教,男,27歳,26
2018,報道,男,27歳,3
2018,高度専門職1号イ,男,27歳,6
2018,高度専門職1号ロ,男,27歳,164
2018,高度専門職1号ハ,男,27歳,0
2018,高度専門職2号,男,27歳,0
2018,経営・管理,男,27歳,481
2018,法律・会計業務,男,27歳,0
2018,医療,男,27歳,29
2018,研究,男,27歳,28
2018,教育,男,27歳,480
2018,技術・人文知識・国際業務,男,27歳,10269
2018,企業内転勤,男,27歳,624
2018,介護,男,27歳,7
2018,興行,男,27歳,78
2018,技能,男,27歳,174
2018,技能実習1号イ,男,27歳,217
2018,技能実習1号ロ,男,27歳,4144
2018,技能実習2号イ,男,27歳,143
2018,技能実習2号ロ,男,27歳,6445
2018,技能実習3号イ,男,27歳,3
2018,技能実習3号ロ,男,27歳,118
2018,文化活動,男,27歳,76
2018,留学,男,27歳,9901
2018,研修,男,27歳,75
2018,家族滞在,男,27歳,735
2018,特定活動,男,27歳,2523
2018,永住者,男,27歳,2814
2018,日本人の配偶者等,男,27歳,952
2018,永住者の配偶者等,男,27歳,299
2018,定住者,男,27歳,1826
2018,特別永住者,男,27歳,1303
2018,教授,女,27歳,47
2018,芸術,女,27歳,3
2018,宗教,女,27歳,37
2018,報道,女,27歳,1
2018,高度専門職1号イ,女,27歳,2
2018,高度専門職1号ロ,女,27歳,178
2018,高度専門職1号ハ,女,27歳,1
2018,高度専門職2号,女,27歳,0
2018,経営・管理,女,27歳,175
2018,法律・会計業務,女,27歳,1
2018,医療,女,27歳,213
2018,研究,女,27歳,16
2018,教育,女,27歳,424
2018,技術・人文知識・国際業務,女,27歳,7620
2018,企業内転勤,女,27歳,313
2018,介護,女,27歳,9
2018,興行,女,27歳,59
2018,技能,女,27歳,11
2018,技能実習1号イ,女,27歳,91
2018,技能実習1号ロ,女,27歳,2458
2018,技能実習2号イ,女,27歳,65
2018,技能実習2号ロ,女,27歳,3758
2018,技能実習3号イ,女,27歳,0
2018,技能実習3号ロ,女,27歳,28
2018,文化活動,女,27歳,62
2018,留学,女,27歳,6323
2018,研修,女,27歳,38
2018,家族滞在,女,27歳,3510
2018,特定活動,女,27歳,1475
2018,永住者,女,27歳,2964
2018,日本人の配偶者等,女,27歳,2035
2018,永住者の配偶者等,女,27歳,535
2018,定住者,女,27歳,1881
2018,特別永住者,女,27歳,1332
2018,教授,男,28歳,173
2018,芸術,男,28歳,7
2018,宗教,男,28歳,30
2018,報道,男,28歳,1
2018,高度専門職1号イ,男,28歳,28
2018,高度専門職1号ロ,男,28歳,309
2018,高度専門職1号ハ,男,28歳,2
2018,高度専門職2号,男,28歳,0
2018,経営・管理,男,28歳,648
2018,法律・会計業務,男,28歳,0
2018,医療,男,28歳,38
2018,研究,男,28歳,43
2018,教育,男,28歳,442
2018,技術・人文知識・国際業務,男,28歳,11442
2018,企業内転勤,男,28歳,724
2018,介護,男,28歳,6
2018,興行,男,28歳,87
2018,技能,男,28歳,374
2018,技能実習1号イ,男,28歳,233
2018,技能実習1号ロ,男,28歳,3755
2018,技能実習2号イ,男,28歳,164
2018,技能実習2号ロ,男,28歳,5845
2018,技能実習3号イ,男,28歳,2
2018,技能実習3号ロ,男,28歳,98
2018,文化活動,男,28歳,85
2018,留学,男,28歳,7711
2018,研修,男,28歳,74
2018,家族滞在,男,28歳,847
2018,特定活動,男,28歳,2409
2018,永住者,男,28歳,2995
2018,日本人の配偶者等,男,28歳,1175
2018,永住者の配偶者等,男,28歳,372
2018,定住者,男,28歳,1921
2018,特別永住者,男,28歳,1439
2018,教授,女,28歳,104
2018,芸術,女,28歳,7
2018,宗教,女,28歳,32
2018,報道,女,28歳,0
2018,高度専門職1号イ,女,28歳,8
2018,高度専門職1号ロ,女,28歳,270
2018,高度専門職1号ハ,女,28歳,0
2018,高度専門職2号,女,28歳,0
2018,経営・管理,女,28歳,256
2018,法律・会計業務,女,28歳,0
2018,医療,女,28歳,204
2018,研究,女,28歳,17
2018,教育,女,28歳,369
2018,技術・人文知識・国際業務,女,28歳,8115
2018,企業内転勤,女,28歳,364
2018,介護,女,28歳,12
2018,興行,女,28歳,67
2018,技能,女,28歳,22
2018,技能実習1号イ,女,28歳,102
2018,技能実習1号ロ,女,28歳,2574
2018,技能実習2号イ,女,28歳,60
2018,技能実習2号ロ,女,28歳,3709
2018,技能実習3号イ,女,28歳,0
2018,技能実習3号ロ,女,28歳,42
2018,文化活動,女,28歳,62
2018,留学,女,28歳,4997
2018,研修,女,28歳,31
2018,家族滞在,女,28歳,4161
2018,特定活動,女,28歳,1358
2018,永住者,女,28歳,3513
2018,日本人の配偶者等,女,28歳,2446
2018,永住者の配偶者等,女,28歳,684
2018,定住者,女,28歳,1937
2018,特別永住者,女,28歳,1321
2018,教授,男,29歳,241
2018,芸術,男,29歳,9
2018,宗教,男,29歳,33
2018,報道,男,29歳,5
2018,高度専門職1号イ,男,29歳,58
2018,高度専門職1号ロ,男,29歳,423
2018,高度専門職1号ハ,男,29歳,1
2018,高度専門職2号,男,29歳,1
2018,経営・管理,男,29歳,710
2018,法律・会計業務,男,29歳,0
2018,医療,男,29歳,23
2018,研究,男,29歳,56
2018,教育,男,29歳,366
2018,技術・人文知識・国際業務,男,29歳,10936
2018,企業内転勤,男,29歳,739
2018,介護,男,29歳,3
2018,興行,男,29歳,89
2018,技能,男,29歳,703
2018,技能実習1号イ,男,29歳,216
2018,技能実習1号ロ,男,29歳,3070
2018,技能実習2号イ,男,29歳,153
2018,技能実習2号ロ,男,29歳,4651
2018,技能実習3号イ,男,29歳,1
2018,技能実習3号ロ,男,29歳,81
2018,文化活動,男,29歳,61
2018,留学,男,29歳,5654
2018,研修,男,29歳,63
2018,家族滞在,男,29歳,935
2018,特定活動,男,29歳,2174
2018,永住者,男,29歳,3112
2018,日本人の配偶者等,男,29歳,1370
2018,永住者の配偶者等,男,29歳,407
2018,定住者,男,29歳,2014
2018,特別永住者,男,29歳,1495
2018,教授,女,29歳,106
2018,芸術,女,29歳,6
2018,宗教,女,29歳,34
2018,報道,女,29歳,4
2018,高度専門職1号イ,女,29歳,35
2018,高度専門職1号ロ,女,29歳,338
2018,高度専門職1号ハ,女,29歳,0
2018,高度専門職2号,女,29歳,1
2018,経営・管理,女,29歳,302
2018,法律・会計業務,女,29歳,0
2018,医療,女,29歳,152
2018,研究,女,29歳,42
2018,教育,女,29歳,322
2018,技術・人文知識・国際業務,女,29歳,7294
2018,企業内転勤,女,29歳,296
2018,介護,女,29歳,9
2018,興行,女,29歳,48
2018,技能,女,29歳,40
2018,技能実習1号イ,女,29歳,77
2018,技能実習1号ロ,女,29歳,2124
2018,技能実習2号イ,女,29歳,81
2018,技能実習2号ロ,女,29歳,3339
2018,技能実習3号イ,女,29歳,0
2018,技能実習3号ロ,女,29歳,23
2018,文化活動,女,29歳,55
2018,留学,女,29歳,3814
2018,研修,女,29歳,26
2018,家族滞在,女,29歳,4522
2018,特定活動,女,29歳,1179
2018,永住者,女,29歳,3878
2018,日本人の配偶者等,女,29歳,2787
2018,永住者の配偶者等,女,29歳,676
2018,定住者,女,29歳,2010
2018,特別永住者,女,29歳,1437
2018,教授,男,30歳,250
2018,芸術,男,30歳,11
2018,宗教,男,30歳,31
2018,報道,男,30歳,2
2018,高度専門職1号イ,男,30歳,90
2018,高度専門職1号ロ,男,30歳,453
2018,高度専門職1号ハ,男,30歳,4
2018,高度専門職2号,男,30歳,3
2018,経営・管理,男,30歳,694
2018,法律・会計業務,男,30歳,2
2018,医療,男,30歳,24
2018,研究,男,30歳,78
2018,教育,男,30歳,332
2018,技術・人文知識・国際業務,男,30歳,9599
2018,企業内転勤,男,30歳,749
2018,介護,男,30歳,1
2018,興行,男,30歳,84
2018,技能,男,30歳,1036
2018,技能実習1号イ,男,30歳,226
2018,技能実習1号ロ,男,30歳,2756
2018,技能実習2号イ,男,30歳,165
2018,技能実習2号ロ,男,30歳,4208
2018,技能実習3号イ,男,30歳,1
2018,技能実習3号ロ,男,30歳,64
2018,文化活動,男,30歳,68
2018,留学,男,30歳,4060
2018,研修,男,30歳,71
2018,家族滞在,男,30歳,877
2018,特定活動,男,30歳,2127
2018,永住者,男,30歳,3346
2018,日本人の配偶者等,男,30歳,1508
2018,永住者の配偶者等,男,30歳,450
2018,定住者,男,30歳,2117
2018,特別永住者,男,30歳,1548
2018,教授,女,30歳,151
2018,芸術,女,30歳,9
2018,宗教,女,30歳,37
2018,報道,女,30歳,5
2018,高度専門職1号イ,女,30歳,38
2018,高度専門職1号ロ,女,30歳,363
2018,高度専門職1号ハ,女,30歳,0
2018,高度専門職2号,女,30歳,0
2018,経営・管理,女,30歳,283
2018,法律・会計業務,女,30歳,1
2018,医療,女,30歳,94
2018,研究,女,30歳,45
2018,教育,女,30歳,298
2018,技術・人文知識・国際業務,女,30歳,6146
2018,企業内転勤,女,30歳,230
2018,介護,女,30歳,7
2018,興行,女,30歳,31
2018,技能,女,30歳,41
2018,技能実習1号イ,女,30歳,99
2018,技能実習1号ロ,女,30歳,1983
2018,技能実習2号イ,女,30歳,67
2018,技能実習2号ロ,女,30歳,3012
2018,技能実習3号イ,女,30歳,0
2018,技能実習3号ロ,女,30歳,16
2018,文化活動,女,30歳,70
2018,留学,女,30歳,2784
2018,研修,女,30歳,20
2018,家族滞在,女,30歳,4432
2018,特定活動,女,30歳,1104
2018,永住者,女,30歳,4339
2018,日本人の配偶者等,女,30歳,2982
2018,永住者の配偶者等,女,30歳,676
2018,定住者,女,30歳,2026
2018,特別永住者,女,30歳,1461
2018,教授,男,31歳,338
2018,芸術,男,31歳,9
2018,宗教,男,31歳,56
2018,報道,男,31歳,7
2018,高度専門職1号イ,男,31歳,77
2018,高度専門職1号ロ,男,31歳,382
2018,高度専門職1号ハ,男,31歳,2
2018,高度専門職2号,男,31歳,6
2018,経営・管理,男,31歳,740
2018,法律・会計業務,男,31歳,0
2018,医療,男,31歳,26
2018,研究,男,31歳,81
2018,教育,男,31歳,294
2018,技術・人文知識・国際業務,男,31歳,8564
2018,企業内転勤,男,31歳,660
2018,介護,男,31歳,3
2018,興行,男,31歳,67
2018,技能,男,31歳,1249
2018,技能実習1号イ,男,31歳,218
2018,技能実習1号ロ,男,31歳,2345
2018,技能実習2号イ,男,31歳,129
2018,技能実習2号ロ,男,31歳,3451
2018,技能実習3号イ,男,31歳,0
2018,技能実習3号ロ,男,31歳,49
2018,文化活動,男,31歳,80
2018,留学,男,31歳,2954
2018,研修,男,31歳,64
2018,家族滞在,男,31歳,833
2018,特定活動,男,31歳,1844
2018,永住者,男,31歳,3443
2018,日本人の配偶者等,男,31歳,1633
2018,永住者の配偶者等,男,31歳,456
2018,定住者,男,31歳,2111
2018,特別永住者,男,31歳,1674
2018,教授,女,31歳,156
2018,芸術,女,31歳,5
2018,宗教,女,31歳,38
2018,報道,女,31歳,3
2018,高度専門職1号イ,女,31歳,50
2018,高度専門職1号ロ,女,31歳,237
2018,高度専門職1号ハ,女,31歳,0
2018,高度専門職2号,女,31歳,5
2018,経営・管理,女,31歳,295
2018,法律・会計業務,女,31歳,1
2018,医療,女,31歳,74
2018,研究,女,31歳,45
2018,教育,女,31歳,211
2018,技術・人文知識・国際業務,女,31歳,5221
2018,企業内転勤,女,31歳,218
2018,介護,女,31歳,8
2018,興行,女,31歳,19
2018,技能,女,31歳,49
2018,技能実習1号イ,女,31歳,100
2018,技能実習1号ロ,女,31歳,1740
2018,技能実習2号イ,女,31歳,68
2018,技能実習2号ロ,女,31歳,2791
2018,技能実習3号イ,女,31歳,0
2018,技能実習3号ロ,女,31歳,31
2018,文化活動,女,31歳,54
2018,留学,女,31歳,2043
2018,研修,女,31歳,21
2018,家族滞在,女,31歳,4274
2018,特定活動,女,31歳,905
2018,永住者,女,31歳,5238
2018,日本人の配偶者等,女,31歳,3209
2018,永住者の配偶者等,女,31歳,724
2018,定住者,女,31歳,2133
2018,特別永住者,女,31歳,1572
2018,教授,男,32歳,312
2018,芸術,男,32歳,13
2018,宗教,男,32歳,44
2018,報道,男,32歳,3
2018,高度専門職1号イ,男,32歳,89
2018,高度専門職1号ロ,男,32歳,403
2018,高度専門職1号ハ,男,32歳,5
2018,高度専門職2号,男,32歳,7
2018,経営・管理,男,32歳,676
2018,法律・会計業務,男,32歳,3
2018,医療,男,32歳,11
2018,研究,男,32歳,98
2018,教育,男,32歳,280
2018,技術・人文知識・国際業務,男,32歳,7520
2018,企業内転勤,男,32歳,640
2018,介護,男,32歳,2
2018,興行,男,32歳,65
2018,技能,男,32歳,1360
2018,技能実習1号イ,男,32歳,176
2018,技能実習1号ロ,男,32歳,1833
2018,技能実習2号イ,男,32歳,121
2018,技能実習2号ロ,男,32歳,2663
