年,在留資格,性別,年齢,人口
2013,日本人の配偶者等,男,1歳,66
2013,永住者の配偶者等,男,1歳,379
2013,定住者,男,1歳,1445
2013,特別永住者,男,1歳,610
2013,教授,女,1歳,0
2013,芸術,女,1歳,0
2013,宗教,女,1歳,0
2013,報道,女,1歳,0
2013,投資・経営,女,1歳,0
2013,法律・会計業務,女,1歳,0
2013,医療,女,1歳,0
2013,研究,女,1歳,0
2013,教育,女,1歳,0
2013,技術,女,1歳,0
2013,人文知識・国際業務,女,1歳,0
2013,企業内転勤,女,1歳,0
2013,興行,女,1歳,0
2013,技能,女,1歳,0
2013,技能実習1号イ,女,1歳,0
2013,技能実習1号ロ,女,1歳,0
2013,技能実習2号イ,女,1歳,0
2013,技能実習2号ロ,女,1歳,0
2013,文化活動,女,1歳,0
2013,留学,女,1歳,0
2013,研修,女,1歳,0
2013,家族滞在,女,1歳,2888
2013,特定活動,女,1歳,37
2013,永住者,女,1歳,1690
2013,日本人の配偶者等,女,1歳,63
2013,永住者の配偶者等,女,1歳,326
2013,定住者,女,1歳,1346
2013,特別永住者,女,1歳,534
2013,教授,男,2歳,0
2013,芸術,男,2歳,0
2013,宗教,男,2歳,0
2013,報道,男,2歳,0
2013,投資・経営,男,2歳,0
2013,法律・会計業務,男,2歳,0
2013,医療,男,2歳,0
2013,研究,男,2歳,0
2013,教育,男,2歳,0
2013,技術,男,2歳,0
2013,人文知識・国際業務,男,2歳,0
2013,企業内転勤,男,2歳,0
2013,興行,男,2歳,0
2013,技能,男,2歳,0
2013,技能実習1号イ,男,2歳,0
2013,技能実習1号ロ,男,2歳,0
2013,技能実習2号イ,男,2歳,0
2013,技能実習2号ロ,男,2歳,0
2013,文化活動,男,2歳,0
2013,留学,男,2歳,0
2013,研修,男,2歳,0
2013,家族滞在,男,2歳,2868
2013,特定活動,男,2歳,50
2013,永住者,男,2歳,1905
2013,日本人の配偶者等,男,2歳,68
2013,永住者の配偶者等,男,2歳,359
2013,定住者,男,2歳,1596
2013,特別永住者,男,2歳,612
2013,教授,女,2歳,0
2013,芸術,女,2歳,0
2013,宗教,女,2歳,0
2013,報道,女,2歳,0
2013,投資・経営,女,2歳,0
2013,法律・会計業務,女,2歳,0
2013,医療,女,2歳,0
2013,研究,女,2歳,0
2013,教育,女,2歳,0
2013,技術,女,2歳,0
2013,人文知識・国際業務,女,2歳,0
2013,企業内転勤,女,2歳,0
2013,興行,女,2歳,0
2013,技能,女,2歳,0
2013,技能実習1号イ,女,2歳,0
2013,技能実習1号ロ,女,2歳,0
2013,技能実習2号イ,女,2歳,0
2013,技能実習2号ロ,女,2歳,0
2013,文化活動,女,2歳,0
2013,留学,女,2歳,0
2013,研修,女,2歳,0
2013,家族滞在,女,2歳,2689
2013,特定活動,女,2歳,47
2013,永住者,女,2歳,1779
2013,日本人の配偶者等,女,2歳,74
2013,永住者の配偶者等,女,2歳,292
2013,定住者,女,2歳,1433
2013,特別永住者,女,2歳,568
2013,教授,男,3歳,0
2013,芸術,男,3歳,0
2013,宗教,男,3歳,0
2013,報道,男,3歳,0
2013,投資・経営,男,3歳,0
2013,法律・会計業務,男,3歳,0
2013,医療,男,3歳,0
2013,研究,男,3歳,0
2013,教育,男,3歳,0
2013,技術,男,3歳,0
2013,人文知識・国際業務,男,3歳,0
2013,企業内転勤,男,3歳,0
2013,興行,男,3歳,0
2013,技能,男,3歳,0
2013,技能実習1号イ,男,3歳,0
2013,技能実習1号ロ,男,3歳,0
2013,技能実習2号イ,男,3歳,0
2013,技能実習2号ロ,男,3歳,0
2013,文化活動,男,3歳,0
2013,留学,男,3歳,0
2013,研修,男,3歳,0
2013,家族滞在,男,3歳,2293
2013,特定活動,男,3歳,43
2013,永住者,男,3歳,1996
2013,日本人の配偶者等,男,3歳,70
2013,永住者の配偶者等,男,3歳,229
2013,定住者,男,3歳,1518
2013,特別永住者,男,3歳,663
2013,教授,女,3歳,0
2013,芸術,女,3歳,0
2013,宗教,女,3歳,0
2013,報道,女,3歳,0
2013,投資・経営,女,3歳,0
2013,法律・会計業務,女,3歳,0
2013,医療,女,3歳,0
2013,研究,女,3歳,0
2013,教育,女,3歳,0
2013,技術,女,3歳,0
2013,人文知識・国際業務,女,3歳,0
2013,企業内転勤,女,3歳,0
2013,興行,女,3歳,0
2013,技能,女,3歳,0
2013,技能実習1号イ,女,3歳,0
2013,技能実習1号ロ,女,3歳,0
2013,技能実習2号イ,女,3歳,0
2013,技能実習2号ロ,女,3歳,0
2013,文化活動,女,3歳,0
2013,留学,女,3歳,0
2013,研修,女,3歳,0
2013,家族滞在,女,3歳,2245
2013,特定活動,女,3歳,34
2013,永住者,女,3歳,1879
2013,日本人の配偶者等,女,3歳,81
2013,永住者の配偶者等,女,3歳,231
2013,定住者,女,3歳,1384
2013,特別永住者,女,3歳,587
2013,教授,男,4歳,0
2013,芸術,男,4歳,0
2013,宗教,男,4歳,0
2013,報道,男,4歳,0
2013,投資・経営,男,4歳,0
2013,法律・会計業務,男,4歳,0
2013,医療,男,4歳,0
2013,研究,男,4歳,0
2013,教育,男,4歳,0
2013,技術,男,4歳,0
2013,人文知識・国際業務,男,4歳,0
2013,企業内転勤,男,4歳,0
2013,興行,男,4歳,0
2013,技能,男,4歳,0
2013,技能実習1号イ,男,4歳,0
2013,技能実習1号ロ,男,4歳,0
2013,技能実習2号イ,男,4歳,0
2013,技能実習2号ロ,男,4歳,0
2013,文化活動,男,4歳,0
2013,留学,男,4歳,0
2013,研修,男,4歳,0
2013,家族滞在,男,4歳,1998
2013,特定活動,男,4歳,23
2013,永住者,男,4歳,2309
2013,日本人の配偶者等,男,4歳,77
2013,永住者の配偶者等,男,4歳,186
2013,定住者,男,4歳,1430
2013,特別永住者,男,4歳,626
2013,教授,女,4歳,0
2013,芸術,女,4歳,0
2013,宗教,女,4歳,0
2013,報道,女,4歳,0
2013,投資・経営,女,4歳,0
2013,法律・会計業務,女,4歳,0
2013,医療,女,4歳,0
2013,研究,女,4歳,0
2013,教育,女,4歳,0
2013,技術,女,4歳,0
2013,人文知識・国際業務,女,4歳,0
2013,企業内転勤,女,4歳,0
2013,興行,女,4歳,0
2013,技能,女,4歳,0
2013,技能実習1号イ,女,4歳,0
2013,技能実習1号ロ,女,4歳,0
2013,技能実習2号イ,女,4歳,0
2013,技能実習2号ロ,女,4歳,0
2013,文化活動,女,4歳,0
2013,留学,女,4歳,0
2013,研修,女,4歳,0
2013,家族滞在,女,4歳,1862
2013,特定活動,女,4歳,32
2013,永住者,女,4歳,2176
2013,日本人の配偶者等,女,4歳,79
2013,永住者の配偶者等,女,4歳,192
2013,定住者,女,4歳,1514
2013,特別永住者,女,4歳,667
2013,教授,男,5歳,0
2013,芸術,男,5歳,0
2013,宗教,男,5歳,0
2013,報道,男,5歳,0
2013,投資・経営,男,5歳,0
2013,法律・会計業務,男,5歳,0
2013,医療,男,5歳,0
2013,研究,男,5歳,0
2013,教育,男,5歳,0
2013,技術,男,5歳,0
2013,人文知識・国際業務,男,5歳,0
2013,企業内転勤,男,5歳,0
2013,興行,男,5歳,0
2013,技能,男,5歳,0
2013,技能実習1号イ,男,5歳,0
2013,技能実習1号ロ,男,5歳,0
2013,技能実習2号イ,男,5歳,0
2013,技能実習2号ロ,男,5歳,0
2013,文化活動,男,5歳,0
2013,留学,男,5歳,0
2013,研修,男,5歳,0
2013,家族滞在,男,5歳,1871
2013,特定活動,男,5歳,22
2013,永住者,男,5歳,2353
2013,日本人の配偶者等,男,5歳,123
2013,永住者の配偶者等,男,5歳,137
2013,定住者,男,5歳,1490
2013,特別永住者,男,5歳,667
2013,教授,女,5歳,0
2013,芸術,女,5歳,0
2013,宗教,女,5歳,0
2013,報道,女,5歳,0
2013,投資・経営,女,5歳,0
2013,法律・会計業務,女,5歳,0
2013,医療,女,5歳,0
2013,研究,女,5歳,0
2013,教育,女,5歳,0
2013,技術,女,5歳,0
2013,人文知識・国際業務,女,5歳,0
2013,企業内転勤,女,5歳,0
2013,興行,女,5歳,0
2013,技能,女,5歳,0
2013,技能実習1号イ,女,5歳,0
2013,技能実習1号ロ,女,5歳,0
2013,技能実習2号イ,女,5歳,0
2013,技能実習2号ロ,女,5歳,0
2013,文化活動,女,5歳,0
2013,留学,女,5歳,0
2013,研修,女,5歳,0
2013,家族滞在,女,5歳,1662
2013,特定活動,女,5歳,27
2013,永住者,女,5歳,2356
2013,日本人の配偶者等,女,5歳,76
2013,永住者の配偶者等,女,5歳,111
2013,定住者,女,5歳,1525
2013,特別永住者,女,5歳,697
2013,教授,男,6歳,0
2013,芸術,男,6歳,0
2013,宗教,男,6歳,0
2013,報道,男,6歳,0
2013,投資・経営,男,6歳,0
2013,法律・会計業務,男,6歳,0
2013,医療,男,6歳,0
2013,研究,男,6歳,0
2013,教育,男,6歳,0
2013,技術,男,6歳,0
2013,人文知識・国際業務,男,6歳,0
2013,企業内転勤,男,6歳,0
2013,興行,男,6歳,0
2013,技能,男,6歳,0
2013,技能実習1号イ,男,6歳,0
2013,技能実習1号ロ,男,6歳,0
2013,技能実習2号イ,男,6歳,0
2013,技能実習2号ロ,男,6歳,0
2013,文化活動,男,6歳,0
2013,留学,男,6歳,0
2013,研修,男,6歳,0
2013,家族滞在,男,6歳,1438
2013,特定活動,男,6歳,24
2013,永住者,男,6歳,2413
2013,日本人の配偶者等,男,6歳,105
2013,永住者の配偶者等,男,6歳,100
2013,定住者,男,6歳,1440
2013,特別永住者,男,6歳,686
2013,教授,女,6歳,0
2013,芸術,女,6歳,0
2013,宗教,女,6歳,0
2013,報道,女,6歳,0
2013,投資・経営,女,6歳,0
2013,法律・会計業務,女,6歳,0
2013,医療,女,6歳,0
2013,研究,女,6歳,0
2013,教育,女,6歳,0
2013,技術,女,6歳,0
2013,人文知識・国際業務,女,6歳,0
2013,企業内転勤,女,6歳,0
2013,興行,女,6歳,0
2013,技能,女,6歳,0
2013,技能実習1号イ,女,6歳,0
2013,技能実習1号ロ,女,6歳,0
2013,技能実習2号イ,女,6歳,0
2013,技能実習2号ロ,女,6歳,0
2013,文化活動,女,6歳,0
2013,留学,女,6歳,0
2013,研修,女,6歳,0
2013,家族滞在,女,6歳,1375
2013,特定活動,女,6歳,30
2013,永住者,女,6歳,2243
2013,日本人の配偶者等,女,6歳,107
2013,永住者の配偶者等,女,6歳,89
2013,定住者,女,6歳,1414
2013,特別永住者,女,6歳,639
2013,教授,男,7歳,0
2013,芸術,男,7歳,0
2013,宗教,男,7歳,0
2013,報道,男,7歳,0
2013,投資・経営,男,7歳,0
2013,法律・会計業務,男,7歳,0
2013,医療,男,7歳,0
2013,研究,男,7歳,0
2013,教育,男,7歳,0
2013,技術,男,7歳,0
2013,人文知識・国際業務,男,7歳,0
2013,企業内転勤,男,7歳,0
2013,興行,男,7歳,0
2013,技能,男,7歳,0
2013,技能実習1号イ,男,7歳,0
2013,技能実習1号ロ,男,7歳,0
2013,技能実習2号イ,男,7歳,0
2013,技能実習2号ロ,男,7歳,0
2013,文化活動,男,7歳,0
2013,留学,男,7歳,0
2013,研修,男,7歳,0
2013,家族滞在,男,7歳,1214
2013,特定活動,男,7歳,20
2013,永住者,男,7歳,2251
2013,日本人の配偶者等,男,7歳,139
2013,永住者の配偶者等,男,7歳,75
2013,定住者,男,7歳,1416
2013,特別永住者,男,7歳,710
2013,教授,女,7歳,0
2013,芸術,女,7歳,0
2013,宗教,女,7歳,0
2013,報道,女,7歳,0
2013,投資・経営,女,7歳,0
2013,法律・会計業務,女,7歳,0
2013,医療,女,7歳,0
2013,研究,女,7歳,0
2013,教育,女,7歳,0
2013,技術,女,7歳,0
2013,人文知識・国際業務,女,7歳,0
2013,企業内転勤,女,7歳,0
2013,興行,女,7歳,0
2013,技能,女,7歳,0
2013,技能実習1号イ,女,7歳,0
2013,技能実習1号ロ,女,7歳,0
2013,技能実習2号イ,女,7歳,0
2013,技能実習2号ロ,女,7歳,0
2013,文化活動,女,7歳,0
2013,留学,女,7歳,0
2013,研修,女,7歳,0
2013,家族滞在,女,7歳,1192
2013,特定活動,女,7歳,14
2013,永住者,女,7歳,2187
2013,日本人の配偶者等,女,7歳,128
2013,永住者の配偶者等,女,7歳,58
2013,定住者,女,7歳,1301
2013,特別永住者,女,7歳,661
2013,教授,男,8歳,0
2013,芸術,男,8歳,0
2013,宗教,男,8歳,0
2013,報道,男,8歳,0
2013,投資・経営,男,8歳,0
2013,法律・会計業務,男,8歳,0
2013,医療,男,8歳,0
2013,研究,男,8歳,0
2013,教育,男,8歳,0
2013,技術,男,8歳,0
2013,人文知識・国際業務,男,8歳,0
2013,企業内転勤,男,8歳,0
2013,興行,男,8歳,0
2013,技能,男,8歳,0
2013,技能実習1号イ,男,8歳,0
2013,技能実習1号ロ,男,8歳,0
2013,技能実習2号イ,男,8歳,0
2013,技能実習2号ロ,男,8歳,0
2013,文化活動,男,8歳,0
2013,留学,男,8歳,1
2013,研修,男,8歳,0
2013,家族滞在,男,8歳,1024
2013,特定活動,男,8歳,19
2013,永住者,男,8歳,2385
2013,日本人の配偶者等,男,8歳,133
2013,永住者の配偶者等,男,8歳,39
2013,定住者,男,8歳,1273
2013,特別永住者,男,8歳,755
2013,教授,女,8歳,0
2013,芸術,女,8歳,0
2013,宗教,女,8歳,0
2013,報道,女,8歳,0
2013,投資・経営,女,8歳,0
2013,法律・会計業務,女,8歳,0
2013,医療,女,8歳,0
2013,研究,女,8歳,0
2013,教育,女,8歳,0
2013,技術,女,8歳,0
2013,人文知識・国際業務,女,8歳,0
2013,企業内転勤,女,8歳,0
2013,興行,女,8歳,0
2013,技能,女,8歳,0
2013,技能実習1号イ,女,8歳,0
2013,技能実習1号ロ,女,8歳,0
2013,技能実習2号イ,女,8歳,0
2013,技能実習2号ロ,女,8歳,0
2013,文化活動,女,8歳,0
2013,留学,女,8歳,0
2013,研修,女,8歳,0
2013,家族滞在,女,8歳,1045
2013,特定活動,女,8歳,16
2013,永住者,女,8歳,2214
2013,日本人の配偶者等,女,8歳,125
2013,永住者の配偶者等,女,8歳,38
2013,定住者,女,8歳,1306
2013,特別永住者,女,8歳,750
2013,教授,男,9歳,0
2013,芸術,男,9歳,0
2013,宗教,男,9歳,0
2013,報道,男,9歳,0
2013,投資・経営,男,9歳,0
2013,法律・会計業務,男,9歳,0
2013,医療,男,9歳,0
2013,研究,男,9歳,0
2013,教育,男,9歳,0
2013,技術,男,9歳,0
2013,人文知識・国際業務,男,9歳,0
2013,企業内転勤,男,9歳,0
2013,興行,男,9歳,0
2013,技能,男,9歳,0
2013,技能実習1号イ,男,9歳,0
2013,技能実習1号ロ,男,9歳,0
2013,技能実習2号イ,男,9歳,0
2013,技能実習2号ロ,男,9歳,0
2013,文化活動,男,9歳,0
2013,留学,男,9歳,0
2013,研修,男,9歳,0
2013,家族滞在,男,9歳,924
2013,特定活動,男,9歳,20
2013,永住者,男,9歳,2452
2013,日本人の配偶者等,男,9歳,102
2013,永住者の配偶者等,男,9歳,33
2013,定住者,男,9歳,1248
2013,特別永住者,男,9歳,752
2013,教授,女,9歳,0
2013,芸術,女,9歳,0
2013,宗教,女,9歳,0
2013,報道,女,9歳,0
2013,投資・経営,女,9歳,0
2013,法律・会計業務,女,9歳,0
2013,医療,女,9歳,0
2013,研究,女,9歳,0
2013,教育,女,9歳,0
2013,技術,女,9歳,0
2013,人文知識・国際業務,女,9歳,0
2013,企業内転勤,女,9歳,0
2013,興行,女,9歳,0
2013,技能,女,9歳,0
2013,技能実習1号イ,女,9歳,0
2013,技能実習1号ロ,女,9歳,0
2013,技能実習2号イ,女,9歳,0
2013,技能実習2号ロ,女,9歳,0
2013,文化活動,女,9歳,0
2013,留学,女,9歳,0
2013,研修,女,9歳,0
2013,家族滞在,女,9歳,841
2013,特定活動,女,9歳,8
2013,永住者,女,9歳,2203
2013,日本人の配偶者等,女,9歳,96
2013,永住者の配偶者等,女,9歳,22
2013,定住者,女,9歳,1217
2013,特別永住者,女,9歳,778
2013,教授,男,10歳,0
2013,芸術,男,10歳,0
2013,宗教,男,10歳,0
2013,報道,男,10歳,0
2013,投資・経営,男,10歳,0
2013,法律・会計業務,男,10歳,0
2013,医療,男,10歳,0
2013,研究,男,10歳,0
2013,教育,男,10歳,0
2013,技術,男,10歳,0
2013,人文知識・国際業務,男,10歳,0
2013,企業内転勤,男,10歳,0
2013,興行,男,10歳,0
2013,技能,男,10歳,0
2013,技能実習1号イ,男,10歳,0
2013,技能実習1号ロ,男,10歳,0
2013,技能実習2号イ,男,10歳,0
2013,技能実習2号ロ,男,10歳,0
2013,文化活動,男,10歳,0
2013,留学,男,10歳,0
2013,研修,男,10歳,0
2013,家族滞在,男,10歳,871
2013,特定活動,男,10歳,19
2013,永住者,男,10歳,2452
2013,日本人の配偶者等,男,10歳,90
2013,永住者の配偶者等,男,10歳,22
2013,定住者,男,10歳,1232
2013,特別永住者,男,10歳,860
2013,教授,女,10歳,0
2013,芸術,女,10歳,0
2013,宗教,女,10歳,0
2013,報道,女,10歳,0
2013,投資・経営,女,10歳,0
2013,法律・会計業務,女,10歳,0
2013,医療,女,10歳,0
2013,研究,女,10歳,0
2013,教育,女,10歳,0
2013,技術,女,10歳,0
2013,人文知識・国際業務,女,10歳,0
2013,企業内転勤,女,10歳,0
2013,興行,女,10歳,0
2013,技能,女,10歳,0
2013,技能実習1号イ,女,10歳,0
2013,技能実習1号ロ,女,10歳,0
2013,技能実習2号イ,女,10歳,0
2013,技能実習2号ロ,女,10歳,0
2013,文化活動,女,10歳,0
2013,留学,女,10歳,1
2013,研修,女,10歳,0
2013,家族滞在,女,10歳,810
2013,特定活動,女,10歳,12
2013,永住者,女,10歳,2263
2013,日本人の配偶者等,女,10歳,104
2013,永住者の配偶者等,女,10歳,18
2013,定住者,女,10歳,1229
2013,特別永住者,女,10歳,820
2013,教授,男,11歳,0
2013,芸術,男,11歳,0
2013,宗教,男,11歳,0
2013,報道,男,11歳,0
2013,投資・経営,男,11歳,0
2013,法律・会計業務,男,11歳,0
2013,医療,男,11歳,0
2013,研究,男,11歳,0
2013,教育,男,11歳,0
2013,技術,男,11歳,0
2013,人文知識・国際業務,男,11歳,0
2013,企業内転勤,男,11歳,0
2013,興行,男,11歳,0
2013,技能,男,11歳,0
2013,技能実習1号イ,男,11歳,0
2013,技能実習1号ロ,男,11歳,0
2013,技能実習2号イ,男,11歳,0
2013,技能実習2号ロ,男,11歳,0
2013,文化活動,男,11歳,0
2013,留学,男,11歳,0
2013,研修,男,11歳,0
2013,家族滞在,男,11歳,888
2013,特定活動,男,11歳,18
2013,永住者,男,11歳,2390
2013,日本人の配偶者等,男,11歳,110
2013,永住者の配偶者等,男,11歳,11
2013,定住者,男,11歳,1203
2013,特別永住者,男,11歳,909
2013,教授,女,11歳,0
2013,芸術,女,11歳,0
2013,宗教,女,11歳,0
2013,報道,女,11歳,0
2013,投資・経営,女,11歳,0
2013,法律・会計業務,女,11歳,0
2013,医療,女,11歳,0
2013,研究,女,11歳,0
2013,教育,女,11歳,0
2013,技術,女,11歳,0
2013,人文知識・国際業務,女,11歳,0
2013,企業内転勤,女,11歳,0
2013,興行,女,11歳,0
2013,技能,女,11歳,0
2013,技能実習1号イ,女,11歳,0
2013,技能実習1号ロ,女,11歳,0
2013,技能実習2号イ,女,11歳,0
2013,技能実習2号ロ,女,11歳,0
2013,文化活動,女,11歳,0
2013,留学,女,11歳,1
2013,研修,女,11歳,0
2013,家族滞在,女,11歳,759
2013,特定活動,女,11歳,15
2013,永住者,女,11歳,2280
2013,日本人の配偶者等,女,11歳,93
2013,永住者の配偶者等,女,11歳,13
2013,定住者,女,11歳,1230
2013,特別永住者,女,11歳,869
2013,教授,男,12歳,0
2013,芸術,男,12歳,0
2013,宗教,男,12歳,0
2013,報道,男,12歳,0
2013,投資・経営,男,12歳,0
2013,法律・会計業務,男,12歳,0
2013,医療,男,12歳,0
2013,研究,男,12歳,0
2013,教育,男,12歳,0
2013,技術,男,12歳,0
2013,人文知識・国際業務,男,12歳,0
2013,企業内転勤,男,12歳,0
2013,興行,男,12歳,0
2013,技能,男,12歳,0
2013,技能実習1号イ,男,12歳,0
2013,技能実習1号ロ,男,12歳,0
2013,技能実習2号イ,男,12歳,0
2013,技能実習2号ロ,男,12歳,0
2013,文化活動,男,12歳,0
2013,留学,男,12歳,0
2013,研修,男,12歳,0
2013,家族滞在,男,12歳,857
2013,特定活動,男,12歳,9
2013,永住者,男,12歳,2588
2013,日本人の配偶者等,男,12歳,95
2013,永住者の配偶者等,男,12歳,5
2013,定住者,男,12歳,1316
2013,特別永住者,男,12歳,1028
2013,教授,女,12歳,0
2013,芸術,女,12歳,0
2013,宗教,女,12歳,0
2013,報道,女,12歳,0
2013,投資・経営,女,12歳,0
2013,法律・会計業務,女,12歳,0
2013,医療,女,12歳,0
2013,研究,女,12歳,0
2013,教育,女,12歳,0
2013,技術,女,12歳,0
2013,人文知識・国際業務,女,12歳,0
2013,企業内転勤,女,12歳,0
2013,興行,女,12歳,1
2013,技能,女,12歳,0
2013,技能実習1号イ,女,12歳,0
2013,技能実習1号ロ,女,12歳,0
2013,技能実習2号イ,女,12歳,0
2013,技能実習2号ロ,女,12歳,0
2013,文化活動,女,12歳,0
2013,留学,女,12歳,0
2013,研修,女,12歳,0
2013,家族滞在,女,12歳,750
2013,特定活動,女,12歳,22
2013,永住者,女,12歳,2425
2013,日本人の配偶者等,女,12歳,88
2013,永住者の配偶者等,女,12歳,1
2013,定住者,女,12歳,1296
2013,特別永住者,女,12歳,924
2013,教授,男,13歳,0
2013,芸術,男,13歳,0
2013,宗教,男,13歳,0
2013,報道,男,13歳,0
2013,投資・経営,男,13歳,0
2013,法律・会計業務,男,13歳,0
2013,医療,男,13歳,0
2013,研究,男,13歳,0
2013,教育,男,13歳,0
2013,技術,男,13歳,0
2013,人文知識・国際業務,男,13歳,0
2013,企業内転勤,男,13歳,0
2013,興行,男,13歳,0
2013,技能,男,13歳,0
2013,技能実習1号イ,男,13歳,0
2013,技能実習1号ロ,男,13歳,0
2013,技能実習2号イ,男,13歳,0
2013,技能実習2号ロ,男,13歳,0
2013,文化活動,男,13歳,0
2013,留学,男,13歳,1
2013,研修,男,13歳,0
2013,家族滞在,男,13歳,808
2013,特定活動,男,13歳,14
2013,永住者,男,13歳,2553
2013,日本人の配偶者等,男,13歳,89
2013,永住者の配偶者等,男,13歳,10
2013,定住者,男,13歳,1270
2013,特別永住者,男,13歳,1038
2013,教授,女,13歳,0
2013,芸術,女,13歳,0
2013,宗教,女,13歳,0
2013,報道,女,13歳,0
2013,投資・経営,女,13歳,0
2013,法律・会計業務,女,13歳,0
2013,医療,女,13歳,0
2013,研究,女,13歳,0
2013,教育,女,13歳,0
2013,技術,女,13歳,0
2013,人文知識・国際業務,女,13歳,0
2013,企業内転勤,女,13歳,0
2013,興行,女,13歳,1
2013,技能,女,13歳,0
2013,技能実習1号イ,女,13歳,0
2013,技能実習1号ロ,女,13歳,0
2013,技能実習2号イ,女,13歳,0
2013,技能実習2号ロ,女,13歳,0
2013,文化活動,女,13歳,0
2013,留学,女,13歳,0
2013,研修,女,13歳,0
2013,家族滞在,女,13歳,732
2013,特定活動,女,13歳,13
2013,永住者,女,13歳,2574
2013,日本人の配偶者等,女,13歳,86
2013,永住者の配偶者等,女,13歳,4
2013,定住者,女,13歳,1348
2013,特別永住者,女,13歳,994
2013,教授,男,14歳,0
2013,芸術,男,14歳,0
2013,宗教,男,14歳,1
2013,報道,男,14歳,0
2013,投資・経営,男,14歳,0
2013,法律・会計業務,男,14歳,0
2013,医療,男,14歳,0
2013,研究,男,14歳,0
2013,教育,男,14歳,0
2013,技術,男,14歳,0
2013,人文知識・国際業務,男,14歳,0
2013,企業内転勤,男,14歳,0
2013,興行,男,14歳,0
2013,技能,男,14歳,0
2013,技能実習1号イ,男,14歳,0
2013,技能実習1号ロ,男,14歳,0
2013,技能実習2号イ,男,14歳,0
2013,技能実習2号ロ,男,14歳,0
2013,文化活動,男,14歳,1
2013,留学,男,14歳,3
2013,研修,男,14歳,0
2013,家族滞在,男,14歳,825
2013,特定活動,男,14歳,11
2013,永住者,男,14歳,2600
2013,日本人の配偶者等,男,14歳,86
2013,永住者の配偶者等,男,14歳,1
2013,定住者,男,14歳,1322
2013,特別永住者,男,14歳,1126
2013,教授,女,14歳,0
2013,芸術,女,14歳,0
2013,宗教,女,14歳,0
2013,報道,女,14歳,0
2013,投資・経営,女,14歳,0
2013,法律・会計業務,女,14歳,0
2013,医療,女,14歳,0
2013,研究,女,14歳,0
2013,教育,女,14歳,0
2013,技術,女,14歳,0
2013,人文知識・国際業務,女,14歳,0
2013,企業内転勤,女,14歳,0
2013,興行,女,14歳,1
2013,技能,女,14歳,0
2013,技能実習1号イ,女,14歳,0
2013,技能実習1号ロ,女,14歳,0
2013,技能実習2号イ,女,14歳,0
2013,技能実習2号ロ,女,14歳,0
2013,文化活動,女,14歳,0
2013,留学,女,14歳,3
2013,研修,女,14歳,0
2013,家族滞在,女,14歳,705
2013,特定活動,女,14歳,14
2013,永住者,女,14歳,2497
