年,在留資格,性別,年齢,人口
2016,特定活動,女,12歳,16
2016,永住者,女,12歳,2326
2016,日本人の配偶者等,女,12歳,95
2016,永住者の配偶者等,女,12歳,20
2016,定住者,女,12歳,1263
2016,特別永住者,女,12歳,739
2016,教授,男,13歳,0
2016,芸術,男,13歳,0
2016,宗教,男,13歳,0
2016,報道,男,13歳,0
2016,高度専門職1号イ,男,13歳,0
2016,高度専門職1号ロ,男,13歳,0
2016,高度専門職1号ハ,男,13歳,0
2016,高度専門職2号,男,13歳,0
2016,経営・管理,男,13歳,0
2016,法律・会計業務,男,13歳,0
2016,医療,男,13歳,0
2016,研究,男,13歳,0
2016,教育,男,13歳,0
2016,技術・人文知識・国際業務,男,13歳,0
2016,企業内転勤,男,13歳,0
2016,興行,男,13歳,2
2016,技能,男,13歳,0
2016,技能実習1号イ,男,13歳,0
2016,技能実習1号ロ,男,13歳,0
2016,技能実習2号イ,男,13歳,0
2016,技能実習2号ロ,男,13歳,0
2016,文化活動,男,13歳,0
2016,留学,男,13歳,12
2016,研修,男,13歳,0
2016,家族滞在,男,13歳,846
2016,特定活動,男,13歳,30
2016,永住者,男,13歳,2625
2016,日本人の配偶者等,男,13歳,73
2016,永住者の配偶者等,男,13歳,14
2016,定住者,男,13歳,1266
2016,特別永住者,男,13歳,808
2016,教授,女,13歳,0
2016,芸術,女,13歳,0
2016,宗教,女,13歳,0
2016,報道,女,13歳,0
2016,高度専門職1号イ,女,13歳,0
2016,高度専門職1号ロ,女,13歳,0
2016,高度専門職1号ハ,女,13歳,0
2016,高度専門職2号,女,13歳,0
2016,経営・管理,女,13歳,0
2016,法律・会計業務,女,13歳,0
2016,医療,女,13歳,0
2016,研究,女,13歳,0
2016,教育,女,13歳,0
2016,技術・人文知識・国際業務,女,13歳,0
2016,企業内転勤,女,13歳,0
2016,興行,女,13歳,4
2016,技能,女,13歳,0
2016,技能実習1号イ,女,13歳,0
2016,技能実習1号ロ,女,13歳,0
2016,技能実習2号イ,女,13歳,0
2016,技能実習2号ロ,女,13歳,0
2016,文化活動,女,13歳,0
2016,留学,女,13歳,6
2016,研修,女,13歳,0
2016,家族滞在,女,13歳,715
2016,特定活動,女,13歳,30
2016,永住者,女,13歳,2447
2016,日本人の配偶者等,女,13歳,88
2016,永住者の配偶者等,女,13歳,13
2016,定住者,女,13歳,1286
2016,特別永住者,女,13歳,771
2016,教授,男,14歳,0
2016,芸術,男,14歳,0
2016,宗教,男,14歳,0
2016,報道,男,14歳,0
2016,高度専門職1号イ,男,14歳,0
2016,高度専門職1号ロ,男,14歳,0
2016,高度専門職1号ハ,男,14歳,0
2016,高度専門職2号,男,14歳,0
2016,経営・管理,男,14歳,0
2016,法律・会計業務,男,14歳,0
2016,医療,男,14歳,0
2016,研究,男,14歳,0
2016,教育,男,14歳,0
2016,技術・人文知識・国際業務,男,14歳,0
2016,企業内転勤,男,14歳,0
2016,興行,男,14歳,0
2016,技能,男,14歳,0
2016,技能実習1号イ,男,14歳,0
2016,技能実習1号ロ,男,14歳,0
2016,技能実習2号イ,男,14歳,0
2016,技能実習2号ロ,男,14歳,0
2016,文化活動,男,14歳,0
2016,留学,男,14歳,15
2016,研修,男,14歳,0
2016,家族滞在,男,14歳,878
2016,特定活動,男,14歳,26
2016,永住者,男,14歳,2554
2016,日本人の配偶者等,男,14歳,102
2016,永住者の配偶者等,男,14歳,8
2016,定住者,男,14歳,1297
2016,特別永住者,男,14歳,847
2016,教授,女,14歳,0
2016,芸術,女,14歳,0
2016,宗教,女,14歳,0
2016,報道,女,14歳,0
2016,高度専門職1号イ,女,14歳,0
2016,高度専門職1号ロ,女,14歳,0
2016,高度専門職1号ハ,女,14歳,0
2016,高度専門職2号,女,14歳,0
2016,経営・管理,女,14歳,0
2016,法律・会計業務,女,14歳,0
2016,医療,女,14歳,0
2016,研究,女,14歳,0
2016,教育,女,14歳,0
2016,技術・人文知識・国際業務,女,14歳,0
2016,企業内転勤,女,14歳,0
2016,興行,女,14歳,3
2016,技能,女,14歳,0
2016,技能実習1号イ,女,14歳,0
2016,技能実習1号ロ,女,14歳,0
2016,技能実習2号イ,女,14歳,0
2016,技能実習2号ロ,女,14歳,0
2016,文化活動,女,14歳,0
2016,留学,女,14歳,20
2016,研修,女,14歳,0
2016,家族滞在,女,14歳,748
2016,特定活動,女,14歳,22
2016,永住者,女,14歳,2430
2016,日本人の配偶者等,女,14歳,93
2016,永住者の配偶者等,女,14歳,11
2016,定住者,女,14歳,1314
2016,特別永住者,女,14歳,810
2016,教授,男,15歳,0
2016,芸術,男,15歳,0
2016,宗教,男,15歳,0
2016,報道,男,15歳,0
2016,高度専門職1号イ,男,15歳,0
2016,高度専門職1号ロ,男,15歳,0
2016,高度専門職1号ハ,男,15歳,0
2016,高度専門職2号,男,15歳,0
2016,経営・管理,男,15歳,0
2016,法律・会計業務,男,15歳,0
2016,医療,男,15歳,0
2016,研究,男,15歳,0
2016,教育,男,15歳,0
2016,技術・人文知識・国際業務,男,15歳,0
2016,企業内転勤,男,15歳,0
2016,興行,男,15歳,2
2016,技能,男,15歳,0
2016,技能実習1号イ,男,15歳,0
2016,技能実習1号ロ,男,15歳,0
2016,技能実習2号イ,男,15歳,0
2016,技能実習2号ロ,男,15歳,0
2016,文化活動,男,15歳,2
2016,留学,男,15歳,156
2016,研修,男,15歳,0
2016,家族滞在,男,15歳,878
2016,特定活動,男,15歳,22
2016,永住者,男,15歳,2753
2016,日本人の配偶者等,男,15歳,82
2016,永住者の配偶者等,男,15歳,4
2016,定住者,男,15歳,1460
2016,特別永住者,男,15歳,953
2016,教授,女,15歳,0
2016,芸術,女,15歳,0
2016,宗教,女,15歳,0
2016,報道,女,15歳,0
2016,高度専門職1号イ,女,15歳,0
2016,高度専門職1号ロ,女,15歳,0
2016,高度専門職1号ハ,女,15歳,0
2016,高度専門職2号,女,15歳,0
2016,経営・管理,女,15歳,0
2016,法律・会計業務,女,15歳,0
2016,医療,女,15歳,0
2016,研究,女,15歳,0
2016,教育,女,15歳,0
2016,技術・人文知識・国際業務,女,15歳,0
2016,企業内転勤,女,15歳,0
2016,興行,女,15歳,1
2016,技能,女,15歳,0
2016,技能実習1号イ,女,15歳,0
2016,技能実習1号ロ,女,15歳,0
2016,技能実習2号イ,女,15歳,0
2016,技能実習2号ロ,女,15歳,0
2016,文化活動,女,15歳,0
2016,留学,女,15歳,145
2016,研修,女,15歳,0
2016,家族滞在,女,15歳,749
2016,特定活動,女,15歳,24
2016,永住者,女,15歳,2632
2016,日本人の配偶者等,女,15歳,89
2016,永住者の配偶者等,女,15歳,2
2016,定住者,女,15歳,1365
2016,特別永住者,女,15歳,852
2016,教授,男,16歳,0
2016,芸術,男,16歳,0
2016,宗教,男,16歳,0
2016,報道,男,16歳,0
2016,高度専門職1号イ,男,16歳,0
2016,高度専門職1号ロ,男,16歳,0
2016,高度専門職1号ハ,男,16歳,0
2016,高度専門職2号,男,16歳,0
2016,経営・管理,男,16歳,0
2016,法律・会計業務,男,16歳,0
2016,医療,男,16歳,0
2016,研究,男,16歳,0
2016,教育,男,16歳,0
2016,技術・人文知識・国際業務,男,16歳,0
2016,企業内転勤,男,16歳,0
2016,興行,男,16歳,0
2016,技能,男,16歳,1
2016,技能実習1号イ,男,16歳,0
2016,技能実習1号ロ,男,16歳,0
2016,技能実習2号イ,男,16歳,0
2016,技能実習2号ロ,男,16歳,0
2016,文化活動,男,16歳,0
2016,留学,男,16歳,404
2016,研修,男,16歳,0
2016,家族滞在,男,16歳,942
2016,特定活動,男,16歳,34
2016,永住者,男,16歳,2727
2016,日本人の配偶者等,男,16歳,80
2016,永住者の配偶者等,男,16歳,9
2016,定住者,男,16歳,1438
2016,特別永住者,男,16歳,983
2016,教授,女,16歳,0
2016,芸術,女,16歳,0
2016,宗教,女,16歳,0
2016,報道,女,16歳,0
2016,高度専門職1号イ,女,16歳,0
2016,高度専門職1号ロ,女,16歳,0
2016,高度専門職1号ハ,女,16歳,0
2016,高度専門職2号,女,16歳,0
2016,経営・管理,女,16歳,0
2016,法律・会計業務,女,16歳,0
2016,医療,女,16歳,0
2016,研究,女,16歳,0
2016,教育,女,16歳,0
2016,技術・人文知識・国際業務,女,16歳,0
2016,企業内転勤,女,16歳,0
2016,興行,女,16歳,3
2016,技能,女,16歳,0
2016,技能実習1号イ,女,16歳,0
2016,技能実習1号ロ,女,16歳,0
2016,技能実習2号イ,女,16歳,0
2016,技能実習2号ロ,女,16歳,0
2016,文化活動,女,16歳,0
2016,留学,女,16歳,372
2016,研修,女,16歳,0
2016,家族滞在,女,16歳,731
2016,特定活動,女,16歳,20
2016,永住者,女,16歳,2735
2016,日本人の配偶者等,女,16歳,78
2016,永住者の配偶者等,女,16歳,2
2016,定住者,女,16歳,1512
2016,特別永住者,女,16歳,931
2016,教授,男,17歳,0
2016,芸術,男,17歳,0
2016,宗教,男,17歳,0
2016,報道,男,17歳,0
2016,高度専門職1号イ,男,17歳,0
2016,高度専門職1号ロ,男,17歳,0
2016,高度専門職1号ハ,男,17歳,0
2016,高度専門職2号,男,17歳,0
2016,経営・管理,男,17歳,0
2016,法律・会計業務,男,17歳,0
2016,医療,男,17歳,0
2016,研究,男,17歳,0
2016,教育,男,17歳,0
2016,技術・人文知識・国際業務,男,17歳,0
2016,企業内転勤,男,17歳,0
2016,興行,男,17歳,2
2016,技能,男,17歳,1
2016,技能実習1号イ,男,17歳,0
2016,技能実習1号ロ,男,17歳,0
2016,技能実習2号イ,男,17歳,0
2016,技能実習2号ロ,男,17歳,0
2016,文化活動,男,17歳,1
2016,留学,男,17歳,883
2016,研修,男,17歳,0
2016,家族滞在,男,17歳,983
2016,特定活動,男,17歳,36
2016,永住者,男,17歳,2751
2016,日本人の配偶者等,男,17歳,78
2016,永住者の配偶者等,男,17歳,1
2016,定住者,男,17歳,1593
2016,特別永住者,男,17歳,1043
2016,教授,女,17歳,0
2016,芸術,女,17歳,0
2016,宗教,女,17歳,0
2016,報道,女,17歳,0
2016,高度専門職1号イ,女,17歳,0
2016,高度専門職1号ロ,女,17歳,0
2016,高度専門職1号ハ,女,17歳,0
2016,高度専門職2号,女,17歳,0
2016,経営・管理,女,17歳,0
2016,法律・会計業務,女,17歳,0
2016,医療,女,17歳,0
2016,研究,女,17歳,0
2016,教育,女,17歳,0
2016,技術・人文知識・国際業務,女,17歳,0
2016,企業内転勤,女,17歳,0
2016,興行,女,17歳,4
2016,技能,女,17歳,0
2016,技能実習1号イ,女,17歳,0
2016,技能実習1号ロ,女,17歳,1
2016,技能実習2号イ,女,17歳,0
2016,技能実習2号ロ,女,17歳,0
2016,文化活動,女,17歳,0
2016,留学,女,17歳,793
2016,研修,女,17歳,0
2016,家族滞在,女,17歳,741
2016,特定活動,女,17歳,17
2016,永住者,女,17歳,2655
2016,日本人の配偶者等,女,17歳,87
2016,永住者の配偶者等,女,17歳,2
2016,定住者,女,17歳,1481
2016,特別永住者,女,17歳,972
2016,教授,男,18歳,0
2016,芸術,男,18歳,0
2016,宗教,男,18歳,40
2016,報道,男,18歳,0
2016,高度専門職1号イ,男,18歳,0
2016,高度専門職1号ロ,男,18歳,0
2016,高度専門職1号ハ,男,18歳,0
2016,高度専門職2号,男,18歳,0
2016,経営・管理,男,18歳,1
2016,法律・会計業務,男,18歳,0
2016,医療,男,18歳,0
2016,研究,男,18歳,0
2016,教育,男,18歳,0
2016,技術・人文知識・国際業務,男,18歳,0
2016,企業内転勤,男,18歳,0
2016,興行,男,18歳,13
2016,技能,男,18歳,0
2016,技能実習1号イ,男,18歳,9
2016,技能実習1号ロ,男,18歳,428
2016,技能実習2号イ,男,18歳,0
2016,技能実習2号ロ,男,18歳,1
2016,文化活動,男,18歳,6
2016,留学,男,18歳,4424
2016,研修,男,18歳,0
2016,家族滞在,男,18歳,949
2016,特定活動,男,18歳,95
2016,永住者,男,18歳,2787
2016,日本人の配偶者等,男,18歳,72
2016,永住者の配偶者等,男,18歳,1
2016,定住者,男,18歳,1702
2016,特別永住者,男,18歳,1059
2016,教授,女,18歳,0
2016,芸術,女,18歳,0
2016,宗教,女,18歳,0
2016,報道,女,18歳,0
2016,高度専門職1号イ,女,18歳,0
2016,高度専門職1号ロ,女,18歳,0
2016,高度専門職1号ハ,女,18歳,0
2016,高度専門職2号,女,18歳,0
2016,経営・管理,女,18歳,0
2016,法律・会計業務,女,18歳,0
2016,医療,女,18歳,0
2016,研究,女,18歳,0
2016,教育,女,18歳,0
2016,技術・人文知識・国際業務,女,18歳,0
2016,企業内転勤,女,18歳,0
2016,興行,女,18歳,4
2016,技能,女,18歳,0
2016,技能実習1号イ,女,18歳,9
2016,技能実習1号ロ,女,18歳,1392
2016,技能実習2号イ,女,18歳,0
2016,技能実習2号ロ,女,18歳,1
2016,文化活動,女,18歳,8
2016,留学,女,18歳,3893
2016,研修,女,18歳,1
2016,家族滞在,女,18歳,754
2016,特定活動,女,18歳,65
2016,永住者,女,18歳,2760
2016,日本人の配偶者等,女,18歳,103
2016,永住者の配偶者等,女,18歳,7
2016,定住者,女,18歳,1596
2016,特別永住者,女,18歳,1003
2016,教授,男,19歳,0
2016,芸術,男,19歳,0
2016,宗教,男,19歳,239
2016,報道,男,19歳,0
2016,高度専門職1号イ,男,19歳,0
2016,高度専門職1号ロ,男,19歳,0
2016,高度専門職1号ハ,男,19歳,0
2016,高度専門職2号,男,19歳,0
2016,経営・管理,男,19歳,1
2016,法律・会計業務,男,19歳,0
2016,医療,男,19歳,0
2016,研究,男,19歳,0
2016,教育,男,19歳,0
2016,技術・人文知識・国際業務,男,19歳,2
2016,企業内転勤,男,19歳,3
2016,興行,男,19歳,12
2016,技能,男,19歳,1
2016,技能実習1号イ,男,19歳,34
2016,技能実習1号ロ,男,19歳,2398
2016,技能実習2号イ,男,19歳,2
2016,技能実習2号ロ,男,19歳,361
2016,文化活動,男,19歳,14
2016,留学,男,19歳,9825
2016,研修,男,19歳,5
2016,家族滞在,男,19歳,899
2016,特定活動,男,19歳,218
2016,永住者,男,19歳,2746
2016,日本人の配偶者等,男,19歳,101
2016,永住者の配偶者等,男,19歳,3
2016,定住者,男,19歳,1779
2016,特別永住者,男,19歳,1106
2016,教授,女,19歳,0
2016,芸術,女,19歳,0
2016,宗教,女,19歳,64
2016,報道,女,19歳,0
2016,高度専門職1号イ,女,19歳,0
2016,高度専門職1号ロ,女,19歳,0
2016,高度専門職1号ハ,女,19歳,0
2016,高度専門職2号,女,19歳,0
2016,経営・管理,女,19歳,1
2016,法律・会計業務,女,19歳,0
2016,医療,女,19歳,0
2016,研究,女,19歳,0
2016,教育,女,19歳,0
2016,技術・人文知識・国際業務,女,19歳,1
2016,企業内転勤,女,19歳,2
2016,興行,女,19歳,16
2016,技能,女,19歳,0
2016,技能実習1号イ,女,19歳,21
2016,技能実習1号ロ,女,19歳,3597
2016,技能実習2号イ,女,19歳,12
2016,技能実習2号ロ,女,19歳,918
2016,文化活動,女,19歳,15
2016,留学,女,19歳,7605
2016,研修,女,19歳,3
2016,家族滞在,女,19歳,762
2016,特定活動,女,19歳,148
2016,永住者,女,19歳,2740
2016,日本人の配偶者等,女,19歳,165
2016,永住者の配偶者等,女,19歳,22
2016,定住者,女,19歳,1597
2016,特別永住者,女,19歳,1083
2016,教授,男,20歳,0
2016,芸術,男,20歳,1
2016,宗教,男,20歳,177
2016,報道,男,20歳,0
2016,高度専門職1号イ,男,20歳,0
2016,高度専門職1号ロ,男,20歳,0
2016,高度専門職1号ハ,男,20歳,0
2016,高度専門職2号,男,20歳,0
2016,経営・管理,男,20歳,14
2016,法律・会計業務,男,20歳,0
2016,医療,男,20歳,0
2016,研究,男,20歳,0
2016,教育,男,20歳,2
2016,技術・人文知識・国際業務,男,20歳,14
2016,企業内転勤,男,20歳,7
2016,興行,男,20歳,23
2016,技能,男,20歳,9
2016,技能実習1号イ,男,20歳,73
2016,技能実習1号ロ,男,20歳,3611
2016,技能実習2号イ,男,20歳,24
2016,技能実習2号ロ,男,20歳,2003
2016,文化活動,男,20歳,21
2016,留学,男,20歳,12231
2016,研修,男,20歳,6
2016,家族滞在,男,20歳,740
2016,特定活動,男,20歳,323
2016,永住者,男,20歳,2815
2016,日本人の配偶者等,男,20歳,109
2016,永住者の配偶者等,男,20歳,8
2016,定住者,男,20歳,1696
2016,特別永住者,男,20歳,1149
2016,教授,女,20歳,0
2016,芸術,女,20歳,1
2016,宗教,女,20歳,146
2016,報道,女,20歳,0
2016,高度専門職1号イ,女,20歳,0
2016,高度専門職1号ロ,女,20歳,0
2016,高度専門職1号ハ,女,20歳,0
2016,高度専門職2号,女,20歳,0
2016,経営・管理,女,20歳,4
2016,法律・会計業務,女,20歳,0
2016,医療,女,20歳,0
2016,研究,女,20歳,0
2016,教育,女,20歳,5
2016,技術・人文知識・国際業務,女,20歳,29
2016,企業内転勤,女,20歳,5
2016,興行,女,20歳,23
2016,技能,女,20歳,1
2016,技能実習1号イ,女,20歳,59
2016,技能実習1号ロ,女,20歳,3318
2016,技能実習2号イ,女,20歳,33
2016,技能実習2号ロ,女,20歳,3094
2016,文化活動,女,20歳,23
2016,留学,女,20歳,9926
2016,研修,女,20歳,6
2016,家族滞在,女,20歳,822
2016,特定活動,女,20歳,348
2016,永住者,女,20歳,2632
2016,日本人の配偶者等,女,20歳,261
2016,永住者の配偶者等,女,20歳,64
2016,定住者,女,20歳,1577
2016,特別永住者,女,20歳,1142
2016,教授,男,21歳,0
2016,芸術,男,21歳,0
2016,宗教,男,21歳,66
2016,報道,男,21歳,0
2016,高度専門職1号イ,男,21歳,0
2016,高度専門職1号ロ,男,21歳,0
2016,高度専門職1号ハ,男,21歳,0
2016,高度専門職2号,男,21歳,0
2016,経営・管理,男,21歳,35
2016,法律・会計業務,男,21歳,0
2016,医療,男,21歳,0
2016,研究,男,21歳,0
2016,教育,男,21歳,10
2016,技術・人文知識・国際業務,男,21歳,114
2016,企業内転勤,男,21歳,8
2016,興行,男,21歳,35
2016,技能,男,21歳,17
2016,技能実習1号イ,男,21歳,73
2016,技能実習1号ロ,男,21歳,4433
2016,技能実習2号イ,男,21歳,52
2016,技能実習2号ロ,男,21歳,3635
2016,文化活動,男,21歳,47
2016,留学,男,21歳,13574
2016,研修,男,21歳,19
2016,家族滞在,男,21歳,650
2016,特定活動,男,21歳,451
2016,永住者,男,21歳,2728
2016,日本人の配偶者等,男,21歳,135
2016,永住者の配偶者等,男,21歳,23
2016,定住者,男,21歳,1615
2016,特別永住者,男,21歳,1253
2016,教授,女,21歳,0
2016,芸術,女,21歳,1
2016,宗教,女,21歳,44
2016,報道,女,21歳,0
2016,高度専門職1号イ,女,21歳,0
2016,高度専門職1号ロ,女,21歳,0
2016,高度専門職1号ハ,女,21歳,0
2016,高度専門職2号,女,21歳,0
2016,経営・管理,女,21歳,15
2016,法律・会計業務,女,21歳,0
2016,医療,女,21歳,1
2016,研究,女,21歳,0
2016,教育,女,21歳,20
2016,技術・人文知識・国際業務,女,21歳,134
2016,企業内転勤,女,21歳,9
2016,興行,女,21歳,48
2016,技能,女,21歳,0
2016,技能実習1号イ,女,21歳,94
2016,技能実習1号ロ,女,21歳,2792
2016,技能実習2号イ,女,21歳,42
2016,技能実習2号ロ,女,21歳,3955
2016,文化活動,女,21歳,32
2016,留学,女,21歳,12336
2016,研修,女,21歳,17
2016,家族滞在,女,21歳,821
2016,特定活動,女,21歳,512
2016,永住者,女,21歳,2513
2016,日本人の配偶者等,女,21歳,461
2016,永住者の配偶者等,女,21歳,93
2016,定住者,女,21歳,1530
2016,特別永住者,女,21歳,1220
2016,教授,男,22歳,4
2016,芸術,男,22歳,1
2016,宗教,男,22歳,27
2016,報道,男,22歳,0
2016,高度専門職1号イ,男,22歳,0
2016,高度専門職1号ロ,男,22歳,0
2016,高度専門職1号ハ,男,22歳,0
2016,高度専門職2号,男,22歳,0
2016,経営・管理,男,22歳,77
2016,法律・会計業務,男,22歳,0
2016,医療,男,22歳,0
2016,研究,男,22歳,1
2016,教育,男,22歳,100
2016,技術・人文知識・国際業務,男,22歳,536
2016,企業内転勤,男,22歳,36
2016,興行,男,22歳,38
2016,技能,男,22歳,23
2016,技能実習1号イ,男,22歳,127
2016,技能実習1号ロ,男,22歳,4752
2016,技能実習2号イ,男,22歳,99
2016,技能実習2号ロ,男,22歳,4917
2016,文化活動,男,22歳,64
2016,留学,男,22歳,14862
2016,研修,男,22歳,22
2016,家族滞在,男,22歳,583
2016,特定活動,男,22歳,744
2016,永住者,男,22歳,2541
2016,日本人の配偶者等,男,22歳,188
2016,永住者の配偶者等,男,22歳,38
2016,定住者,男,22歳,1438
2016,特別永住者,男,22歳,1264
2016,教授,女,22歳,2
2016,芸術,女,22歳,0
2016,宗教,女,22歳,32
2016,報道,女,22歳,0
2016,高度専門職1号イ,女,22歳,0
2016,高度専門職1号ロ,女,22歳,0
2016,高度専門職1号ハ,女,22歳,0
2016,高度専門職2号,女,22歳,0
2016,経営・管理,女,22歳,16
2016,法律・会計業務,女,22歳,0
2016,医療,女,22歳,9
2016,研究,女,22歳,0
2016,教育,女,22歳,174
2016,技術・人文知識・国際業務,女,22歳,607
2016,企業内転勤,女,22歳,17
2016,興行,女,22歳,75
2016,技能,女,22歳,1
2016,技能実習1号イ,女,22歳,117
2016,技能実習1号ロ,女,22歳,2937
2016,技能実習2号イ,女,22歳,48
2016,技能実習2号ロ,女,22歳,3458
2016,文化活動,女,22歳,34
2016,留学,女,22歳,12754
2016,研修,女,22歳,21
2016,家族滞在,女,22歳,975
2016,特定活動,女,22歳,695
2016,永住者,女,22歳,2435
2016,日本人の配偶者等,女,22歳,564
2016,永住者の配偶者等,女,22歳,170
2016,定住者,女,22歳,1446
2016,特別永住者,女,22歳,1267
2016,教授,男,23歳,5
2016,芸術,男,23歳,2
2016,宗教,男,23歳,29
2016,報道,男,23歳,0
2016,高度専門職1号イ,男,23歳,0
2016,高度専門職1号ロ,男,23歳,1
2016,高度専門職1号ハ,男,23歳,0
2016,高度専門職2号,男,23歳,0
2016,経営・管理,男,23歳,101
2016,法律・会計業務,男,23歳,0
2016,医療,男,23歳,7
2016,研究,男,23歳,2
2016,教育,男,23歳,323
2016,技術・人文知識・国際業務,男,23歳,1622
2016,企業内転勤,男,23歳,105
2016,興行,男,23歳,50
2016,技能,男,23歳,61
2016,技能実習1号イ,男,23歳,179
2016,技能実習1号ロ,男,23歳,4846
2016,技能実習2号イ,男,23歳,121
2016,技能実習2号ロ,男,23歳,5686
2016,文化活動,男,23歳,66
2016,留学,男,23歳,16047
2016,研修,男,23歳,73
2016,家族滞在,男,23歳,534
2016,特定活動,男,23歳,1035
2016,永住者,男,23歳,2508
2016,日本人の配偶者等,男,23歳,261
2016,永住者の配偶者等,男,23歳,86
2016,定住者,男,23歳,1500
2016,特別永住者,男,23歳,1359
2016,教授,女,23歳,10
2016,芸術,女,23歳,4
2016,宗教,女,23歳,42
2016,報道,女,23歳,1
2016,高度専門職1号イ,女,23歳,0
2016,高度専門職1号ロ,女,23歳,0
2016,高度専門職1号ハ,女,23歳,0
2016,高度専門職2号,女,23歳,0
2016,経営・管理,女,23歳,40
2016,法律・会計業務,女,23歳,0
2016,医療,女,23歳,68
2016,研究,女,23歳,2
2016,教育,女,23歳,438
2016,技術・人文知識・国際業務,女,23歳,1848
2016,企業内転勤,女,23歳,62
2016,興行,女,23歳,97
2016,技能,女,23歳,5
2016,技能実習1号イ,女,23歳,120
2016,技能実習1号ロ,女,23歳,2874
2016,技能実習2号イ,女,23歳,78
2016,技能実習2号ロ,女,23歳,3386
2016,文化活動,女,23歳,59
2016,留学,女,23歳,13004
2016,研修,女,23歳,37
2016,家族滞在,女,23歳,1256
2016,特定活動,女,23歳,1039
2016,永住者,女,23歳,2446
2016,日本人の配偶者等,女,23歳,794
2016,永住者の配偶者等,女,23歳,244
2016,定住者,女,23歳,1460
2016,特別永住者,女,23歳,1224
2016,教授,男,24歳,10
2016,芸術,男,24歳,1
2016,宗教,男,24歳,25
2016,報道,男,24歳,0
2016,高度専門職1号イ,男,24歳,0
2016,高度専門職1号ロ,男,24歳,3
2016,高度専門職1号ハ,男,24歳,0
2016,高度専門職2号,男,24歳,0
2016,経営・管理,男,24歳,174
2016,法律・会計業務,男,24歳,0
2016,医療,男,24歳,17
2016,研究,男,24歳,9
2016,教育,男,24歳,433
2016,技術・人文知識・国際業務,男,24歳,2976
2016,企業内転勤,男,24歳,223
2016,興行,男,24歳,64
2016,技能,男,24歳,48
2016,技能実習1号イ,男,24歳,160
2016,技能実習1号ロ,男,24歳,4291
2016,技能実習2号イ,男,24歳,134
2016,技能実習2号ロ,男,24歳,5846
2016,文化活動,男,24歳,96
2016,留学,男,24歳,15069
2016,研修,男,24歳,99
2016,家族滞在,男,24歳,453
2016,特定活動,男,24歳,1387
2016,永住者,男,24歳,2413
2016,日本人の配偶者等,男,24歳,350
2016,永住者の配偶者等,男,24歳,104
2016,定住者,男,24歳,1526
2016,特別永住者,男,24歳,1370
2016,教授,女,24歳,14
2016,芸術,女,24歳,4
2016,宗教,女,24歳,40
2016,報道,女,24歳,2
2016,高度専門職1号イ,女,24歳,0
2016,高度専門職1号ロ,女,24歳,2
2016,高度専門職1号ハ,女,24歳,0
2016,高度専門職2号,女,24歳,0
2016,経営・管理,女,24歳,70
2016,法律・会計業務,女,24歳,0
2016,医療,女,24歳,120
2016,研究,女,24歳,5
2016,教育,女,24歳,541
2016,技術・人文知識・国際業務,女,24歳,2809
2016,企業内転勤,女,24歳,117
2016,興行,女,24歳,62
2016,技能,女,24歳,5
2016,技能実習1号イ,女,24歳,110
2016,技能実習1号ロ,女,24歳,2411
2016,技能実習2号イ,女,24歳,52
2016,技能実習2号ロ,女,24歳,3180
2016,文化活動,女,24歳,65
2016,留学,女,24歳,11512
2016,研修,女,24歳,35
2016,家族滞在,女,24歳,1518
2016,特定活動,女,24歳,1203
2016,永住者,女,24歳,2523
2016,日本人の配偶者等,女,24歳,1111
2016,永住者の配偶者等,女,24歳,327
2016,定住者,女,24歳,1532
2016,特別永住者,女,24歳,1326
2016,教授,男,25歳,19
2016,芸術,男,25歳,5
2016,宗教,男,25歳,23
2016,報道,男,25歳,1
2016,高度専門職1号イ,男,25歳,0
2016,高度専門職1号ロ,男,25歳,7
2016,高度専門職1号ハ,男,25歳,0
2016,高度専門職2号,男,25歳,0
2016,経営・管理,男,25歳,269
2016,法律・会計業務,男,25歳,1
2016,医療,男,25歳,16
2016,研究,男,25歳,8
2016,教育,男,25歳,493
2016,技術・人文知識・国際業務,男,25歳,4685
2016,企業内転勤,男,25歳,412
2016,興行,男,25歳,69
2016,技能,男,25歳,93
2016,技能実習1号イ,男,25歳,200
2016,技能実習1号ロ,男,25歳,4067
2016,技能実習2号イ,男,25歳,145
2016,技能実習2号ロ,男,25歳,5893
2016,文化活動,男,25歳,84
2016,留学,男,25歳,13761
2016,研修,男,25歳,109
2016,家族滞在,男,25歳,495
2016,特定活動,男,25歳,1496
2016,永住者,男,25歳,2668
2016,日本人の配偶者等,男,25歳,537
2016,永住者の配偶者等,男,25歳,173
2016,定住者,男,25歳,1620
2016,特別永住者,男,25歳,1410
2016,教授,女,25歳,22
2016,芸術,女,25歳,5
2016,宗教,女,25歳,46
2016,報道,女,25歳,0
2016,高度専門職1号イ,女,25歳,0
2016,高度専門職1号ロ,女,25歳,5
2016,高度専門職1号ハ,女,25歳,0
2016,高度専門職2号,女,25歳,0
2016,経営・管理,女,25歳,115
2016,法律・会計業務,女,25歳,0
2016,医療,女,25歳,170
2016,研究,女,25歳,7
2016,教育,女,25歳,528
2016,技術・人文知識・国際業務,女,25歳,4458
2016,企業内転勤,女,25歳,170
2016,興行,女,25歳,73
2016,技能,女,25歳,4
