年,区分,性別,年齢,人口_千人
2021,日本人,男,53歳,892.007265086049
2021,日本人,男,54歳,889.0072406519031
2021,日本人,男,55歳,688.0056035641275
2021,日本人,男,56歳,850.0069230080063
2021,日本人,男,57歳,795.0064750486646
2021,日本人,男,58歳,772.5056441189015
2021,日本人,男,59歳,747.0060841023302
2021,日本人,男,60歳,730.5045835831825
2021,日本人,男,61歳,731.0059537868854
2021,日本人,男,62歳,742.510383710578
2021,日本人,男,63歳,717.0058397608713
2021,日本人,男,64歳,694.0056524324192
2021,日本人,男,65歳,725.4967687675568
2021,日本人,男,66歳,744.4958595758
2021,日本人,男,67歳,738.0060107998926
2021,日本人,男,68歳,775.0063121543586
2021,日本人,男,69歳,811.0066053641095
2021,日本人,男,70歳,849.006914863291
2021,日本人,男,71歳,897.0073058096254
2021,日本人,男,72歳,970.0079003738425
2021,日本人,男,73歳,944.0076886112447
2021,日本人,男,74歳,881.0071754941806
2021,日本人,男,75歳,531.0043248438251
2021,日本人,男,76歳,552.0044958828463
2021,日本人,男,77歳,658.0053592226684
2021,日本人,男,78歳,619.0050415787716
2021,日本人,男,79歳,616.4409725707718
2021,日本人,男,80歳,578.0047076454442
2021,日本人,男,81歳,500.58093516410395
2021,日本人,男,82歳,413.0033637674195
2021,日本人,男,83歳,413.5978837907713
2021,日本人,男,84歳,397.0032334519747
2021,日本人,男,85歳,366.3878421445236
2021,日本人,男,86歳,315.0025655853199
2021,日本人,男,87歳,267.0021746389855
2021,日本人,男,88歳,235.00191400809587
2021,日本人,男,89歳,199.00162079834496
2021,日本人,男,90歳,163.00132758859414
2021,日本人,男,91歳,128.71116066677214
2021,日本人,男,92歳,102.00083076096077
2021,日本人,男,93歳,79.25385062299762
2021,日本人,男,94歳,56.00045610405688
2021,日本人,男,95歳,41.221957359994
2021,日本人,男,96歳,27.198750936043385
2021,日本人,男,97歳,18.000146604875425
2021,日本人,男,98歳,11.000089591868315
2021,日本人,男,99歳,7.000057013007111
2021,日本人,男,100歳以上,10.000081447153015
2021,日本人,女,0歳,397.00323345197467
2021,日本人,女,1歳,401.0032660308359
2021,日本人,女,2歳,417.0033963462807
2021,日本人,女,3歳,438.515251196836
2021,日本人,女,4歳,450.51504523489285
2021,日本人,女,5歳,468.4908084090991
2021,日本人,女,6歳,482.0039257527754
2021,日本人,女,7歳,480.0039094633447
2021,日本人,女,8歳,493.5153943860064
2021,日本人,女,9歳,495.0040316340743
2021,日本人,女,10歳,507.4916333412066
2021,日本人,女,11歳,511.5170110361047
2021,日本人,女,12歳,514.5169625562626
2021,日本人,女,13歳,525.0042759755332
2021,日本人,女,14歳,522.0042515413874
2021,日本人,女,15歳,518.5164411795091
2021,日本人,女,16歳,518.0042189625261
2021,日本人,女,17歳,539.0043900015474
2021,日本人,女,18歳,543.0044225804087
2021,日本人,女,19歳,562.0045773299995
2021,日本人,女,20歳,570.5166124695035
2021,日本人,女,21歳,572.0046587771525
2021,日本人,女,22歳,574.5144831403595
2021,日本人,女,23歳,583.0047483690207
2021,日本人,女,24歳,583.0047483690207
2021,日本人,女,25歳,582.0047402243055
2021,日本人,女,26歳,589.5143608222755
2021,日本人,女,27歳,588.0047890925973
2021,日本人,女,28歳,573.0046669218677
2021,日本人,女,29歳,581.0047320795902
2021,日本人,女,30歳,579.0047157901595
2021,日本人,女,31歳,590.0048053820279
2021,日本人,女,32歳,604.004919408042
2021,日本人,女,33歳,624.5152745454591
2021,日本人,女,34歳,644.0052451966541
2021,日本人,女,35歳,655.0053347885224
2021,日本人,女,36歳,683.4969337490693
2021,日本人,女,37歳,708.0057664584334
2021,日本人,女,38歳,717.4976133135192
2021,日本人,女,39歳,717.4976133135192
2021,日本人,女,40歳,725.0059049185936
2021,日本人,女,41歳,759.4974479760265
2021,日本人,女,42歳,778.0063365885046
2021,日本人,女,43歳,811.0066053641095
2021,日本人,女,44歳,833.4982339782579
2021,日本人,女,45歳,873.0071103364583
2021,日本人,女,46歳,912.0074279803549
2021,日本人,女,47歳,964.0078515055505
2021,日本人,女,48歳,984.0080143998567
2021,日本人,女,49歳,964.0078515055507
2021,日本人,女,50歳,936.0076234535221
2021,日本人,女,51歳,907.5139131213842
2021,日本人,女,52歳,895.0072895201948
2021,日本人,女,53歳,874.0071184811735
2021,日本人,女,54歳,875.0071266258889
2021,日本人,女,55歳,683.005562840551
2021,日本人,女,56歳,844.0068741397143
2021,日本人,女,57歳,790.0064343250882
2021,日本人,女,58歳,770.5069231768086
2021,日本人,女,59歳,748.0060922470454
2021,日本人,女,60歳,734.507348424734
2021,日本人,女,61歳,741.0060352340384
2021,日本人,女,62歳,755.5018170729435
2021,日本人,女,63歳,736.0059945104618
2021,日本人,女,64歳,716.0058316161558
2021,日本人,女,65歳,752.5152691216589
2021,日本人,女,66歳,775.5165203914584
2021,日本人,女,67歳,777.0063284437894
2021,日本人,女,68歳,828.0067438242697
2021,日本人,女,69歳,873.0071103364581
2021,日本人,女,70歳,924.0075257169386
2021,日本人,女,71歳,992.0080795575791
2021,日本人,女,72歳,1084.0088288713869
2021,日本人,女,73歳,1070.0087148453727
2021,日本人,女,74歳,1009.0082180177392
2021,日本人,女,75歳,628.0051148812095
2021,日本人,女,76歳,674.0054895381132
2021,日本人,女,77歳,819.0066705218319
2021,日本人,女,78歳,784.0063854567964
2021,日本人,女,79歳,797.5705440566643
2021,日本人,女,80歳,763.0062144177749
2021,日本人,女,81歳,682.4287000340978
2021,日本人,女,82歳,581.0047320795901
2021,日本人,女,83歳,606.4104238188362
2021,日本人,女,84歳,605.0049275527574
2021,日本人,女,85歳,585.6199116244434
2021,日本人,女,86歳,537.004373712117
2021,日本人,女,87歳,483.0039338974906
2021,日本人,女,88歳,457.00372213489277
2021,日本人,女,89歳,414.0033719121348
2021,日本人,女,90歳,368.002997255231
2021,日本人,女,91歳,315.29245558682175
2021,日本人,女,92歳,275.00223979670795
2021,日本人,女,93歳,233.74869867289175
2021,日本人,女,94歳,179.00145790403894
2021,日本人,女,95歳,144.7795575570521
2021,日本人,女,96歳,109.80236488995294
2021,日本人,女,97歳,79.00064343250881
2021,日本人,女,98歳,58.000472393487485
2021,日本人,女,99歳,41.000333933327354
2021,日本人,女,100歳以上,75.0006108536476
