年,在留資格,性別,年齢,人口
2022,研修,女,36歳,2
2022,研修,女,37歳,1
2022,研修,女,39歳,4
2022,研修,女,40歳,2
2022,研修,女,41歳,2
2022,研修,女,48歳,1
2022,研修,女,49歳,1
2022,研修,女,54歳,1
2022,研修,男,20歳,1
2022,研修,男,21歳,2
2022,研修,男,22歳,6
2022,研修,男,23歳,19
2022,研修,男,24歳,19
2022,研修,男,25歳,26
2022,研修,男,26歳,23
2022,研修,男,27歳,33
2022,研修,男,28歳,21
2022,研修,男,29歳,21
2022,研修,男,30歳,17
2022,研修,男,31歳,16
2022,研修,男,32歳,14
2022,研修,男,33歳,8
2022,研修,男,34歳,8
2022,研修,男,35歳,12
2022,研修,男,36歳,10
2022,研修,男,37歳,13
2022,研修,男,38歳,5
2022,研修,男,39歳,10
2022,研修,男,40歳,7
2022,研修,男,41歳,8
2022,研修,男,42歳,4
2022,研修,男,43歳,3
2022,研修,男,44歳,2
2022,研修,男,45歳,2
2022,研修,男,48歳,1
2022,研究,女,24歳,2
2022,研究,女,25歳,1
2022,研究,女,26歳,6
2022,研究,女,27歳,13
2022,研究,女,28歳,7
2022,研究,女,29歳,28
2022,研究,女,30歳,43
2022,研究,女,31歳,35
2022,研究,女,32歳,38
2022,研究,女,33歳,30
2022,研究,女,34歳,22
2022,研究,女,35歳,25
2022,研究,女,36歳,19
2022,研究,女,37歳,19
2022,研究,女,38歳,14
2022,研究,女,39歳,6
2022,研究,女,40歳,7
2022,研究,女,41歳,8
2022,研究,女,42歳,11
2022,研究,女,43歳,11
2022,研究,女,44歳,3
2022,研究,女,45歳,3
2022,研究,女,46歳,2
2022,研究,女,47歳,3
2022,研究,女,48歳,3
2022,研究,女,49歳,1
2022,研究,女,50歳,1
2022,研究,女,51歳,2
2022,研究,女,52歳,1
2022,研究,女,53歳,3
2022,研究,女,55歳,3
2022,研究,女,56歳,1
2022,研究,女,57歳,3
2022,研究,女,59歳,1
2022,研究,女,62歳,1
2022,研究,女,63歳,1
2022,研究,男,22歳,1
2022,研究,男,24歳,3
2022,研究,男,25歳,11
2022,研究,男,26歳,17
2022,研究,男,27歳,28
2022,研究,男,28歳,34
2022,研究,男,29歳,56
2022,研究,男,30歳,66
2022,研究,男,31歳,49
2022,研究,男,32歳,86
2022,研究,男,33歳,67
2022,研究,男,34歳,65
2022,研究,男,35歳,47
2022,研究,男,36歳,57
2022,研究,男,37歳,44
2022,研究,男,38歳,22
2022,研究,男,39歳,22
2022,研究,男,40歳,29
2022,研究,男,41歳,15
2022,研究,男,42歳,15
2022,研究,男,43歳,15
2022,研究,男,44歳,17
2022,研究,男,45歳,13
2022,研究,男,46歳,10
2022,研究,男,47歳,6
2022,研究,男,48歳,9
2022,研究,男,49歳,8
2022,研究,男,50歳,10
2022,研究,男,51歳,8
2022,研究,男,52歳,3
2022,研究,男,53歳,7
2022,研究,男,54歳,4
2022,研究,男,55歳,6
2022,研究,男,56歳,4
2022,研究,男,57歳,3
2022,研究,男,58歳,2
2022,研究,男,59歳,4
2022,研究,男,60歳,3
2022,研究,男,61歳,2
2022,研究,男,62歳,7
2022,研究,男,63歳,2
2022,研究,男,64歳,2
2022,研究,男,65歳,3
2022,研究,男,66歳,2
2022,研究,男,67歳,1
2022,研究,男,68歳,1
2022,研究,男,70歳,1
2022,研究,男,71歳,3
2022,研究,男,74歳,1
2022,研究,男,76歳,2
2022,研究,男,77歳,1
2022,研究,男,80歳以上,1
2022,経営・管理,女,20歳,1
2022,経営・管理,女,21歳,5
2022,経営・管理,女,22歳,16
2022,経営・管理,女,23歳,39
2022,経営・管理,女,24歳,31
2022,経営・管理,女,25歳,88
2022,経営・管理,女,26歳,111
2022,経営・管理,女,27歳,159
2022,経営・管理,女,28歳,145
2022,経営・管理,女,29歳,172
2022,経営・管理,女,30歳,237
2022,経営・管理,女,31歳,244
2022,経営・管理,女,32歳,298
2022,経営・管理,女,33歳,335
2022,経営・管理,女,34歳,307
2022,経営・管理,女,35歳,301
2022,経営・管理,女,36歳,304
2022,経営・管理,女,37歳,301
2022,経営・管理,女,38歳,268
2022,経営・管理,女,39歳,327
2022,経営・管理,女,40歳,323
2022,経営・管理,女,41歳,233
2022,経営・管理,女,42歳,234
2022,経営・管理,女,43歳,251
2022,経営・管理,女,44歳,193
2022,経営・管理,女,45歳,201
2022,経営・管理,女,46歳,213
2022,経営・管理,女,47歳,185
2022,経営・管理,女,48歳,168
2022,経営・管理,女,49歳,166
2022,経営・管理,女,50歳,165
2022,経営・管理,女,51歳,139
2022,経営・管理,女,52歳,113
2022,経営・管理,女,53歳,136
2022,経営・管理,女,54歳,93
2022,経営・管理,女,55歳,76
2022,経営・管理,女,56歳,72
2022,経営・管理,女,57歳,60
2022,経営・管理,女,58歳,85
2022,経営・管理,女,59歳,74
2022,経営・管理,女,60歳,53
2022,経営・管理,女,61歳,37
2022,経営・管理,女,62歳,39
2022,経営・管理,女,63歳,34
2022,経営・管理,女,64歳,28
2022,経営・管理,女,65歳,23
2022,経営・管理,女,66歳,31
2022,経営・管理,女,67歳,30
2022,経営・管理,女,68歳,16
2022,経営・管理,女,69歳,17
2022,経営・管理,女,70歳,17
2022,経営・管理,女,71歳,10
2022,経営・管理,女,72歳,15
2022,経営・管理,女,73歳,4
2022,経営・管理,女,74歳,7
2022,経営・管理,女,76歳,1
2022,経営・管理,女,77歳,1
2022,経営・管理,女,78歳,4
2022,経営・管理,女,79歳,1
2022,経営・管理,女,80歳以上,6
2022,経営・管理,男,19歳,2
2022,経営・管理,男,20歳,7
2022,経営・管理,男,21歳,26
2022,経営・管理,男,22歳,49
2022,経営・管理,男,23歳,100
2022,経営・管理,男,24歳,195
2022,経営・管理,男,25歳,268
2022,経営・管理,男,26歳,340
2022,経営・管理,男,27歳,453
2022,経営・管理,男,28歳,545
2022,経営・管理,男,29歳,556
2022,経営・管理,男,30歳,609
2022,経営・管理,男,31歳,716
2022,経営・管理,男,32歳,862
2022,経営・管理,男,33歳,927
2022,経営・管理,男,34歳,854
2022,経営・管理,男,35歳,817
2022,経営・管理,男,36歳,847
2022,経営・管理,男,37歳,776
2022,経営・管理,男,38歳,798
2022,経営・管理,男,39歳,813
2022,経営・管理,男,40歳,893
2022,経営・管理,男,41歳,746
2022,経営・管理,男,42歳,730
2022,経営・管理,男,43歳,712
2022,経営・管理,男,44歳,670
2022,経営・管理,男,45歳,604
2022,経営・管理,男,46歳,571
2022,経営・管理,男,47歳,566
2022,経営・管理,男,48歳,556
2022,経営・管理,男,49歳,545
2022,経営・管理,男,50歳,511
2022,経営・管理,男,51歳,503
2022,経営・管理,男,52歳,465
2022,経営・管理,男,53歳,450
2022,経営・管理,男,54歳,362
2022,経営・管理,男,55歳,299
2022,経営・管理,男,56歳,317
2022,経営・管理,男,57歳,284
2022,経営・管理,男,58歳,275
2022,経営・管理,男,59歳,271
2022,経営・管理,男,60歳,189
2022,経営・管理,男,61歳,154
2022,経営・管理,男,62歳,151
2022,経営・管理,男,63歳,113
2022,経営・管理,男,64歳,107
2022,経営・管理,男,65歳,99
2022,経営・管理,男,66歳,78
2022,経営・管理,男,67歳,76
2022,経営・管理,男,68歳,63
2022,経営・管理,男,69歳,47
2022,経営・管理,男,70歳,47
2022,経営・管理,男,71歳,23
2022,経営・管理,男,72歳,27
2022,経営・管理,男,73歳,18
2022,経営・管理,男,74歳,11
2022,経営・管理,男,75歳,12
2022,経営・管理,男,76歳,6
2022,経営・管理,男,77歳,10
2022,経営・管理,男,78歳,5
2022,経営・管理,男,79歳,4
2022,経営・管理,男,80歳以上,12
2022,興行,女,17歳,1
2022,興行,女,18歳,1
2022,興行,女,19歳,3
2022,興行,女,20歳,13
2022,興行,女,21歳,13
2022,興行,女,22歳,32
2022,興行,女,23歳,41
2022,興行,女,24歳,68
2022,興行,女,25歳,77
2022,興行,女,26歳,81
2022,興行,女,27歳,67
2022,興行,女,28歳,64
2022,興行,女,29歳,63
2022,興行,女,30歳,53
2022,興行,女,31歳,45
2022,興行,女,32歳,31
2022,興行,女,33歳,26
2022,興行,女,34歳,13
2022,興行,女,35歳,13
2022,興行,女,36歳,9
2022,興行,女,37歳,9
2022,興行,女,38歳,5
2022,興行,女,39歳,9
2022,興行,女,40歳,4
2022,興行,女,41歳,4
2022,興行,女,42歳,6
2022,興行,女,43歳,4
2022,興行,女,44歳,2
2022,興行,女,46歳,2
2022,興行,女,47歳,4
2022,興行,女,48歳,2
2022,興行,女,49歳,2
2022,興行,女,50歳,2
2022,興行,女,52歳,1
2022,興行,女,53歳,2
2022,興行,女,55歳,3
2022,興行,女,59歳,2
2022,興行,女,64歳,1
2022,興行,女,65歳,1
2022,興行,女,69歳,1
2022,興行,女,70歳,1
2022,興行,女,72歳,1
2022,興行,男,15歳,1
2022,興行,男,17歳,4
2022,興行,男,18歳,6
2022,興行,男,19歳,12
2022,興行,男,20歳,22
2022,興行,男,21歳,26
2022,興行,男,22歳,35
2022,興行,男,23歳,46
2022,興行,男,24歳,49
2022,興行,男,25歳,62
2022,興行,男,26歳,66
2022,興行,男,27歳,72
2022,興行,男,28歳,65
2022,興行,男,29歳,79
2022,興行,男,30歳,96
2022,興行,男,31歳,73
2022,興行,男,32歳,83
2022,興行,男,33歳,61
2022,興行,男,34歳,44
2022,興行,男,35歳,34
2022,興行,男,36歳,33
2022,興行,男,37歳,25
2022,興行,男,38歳,24
2022,興行,男,39歳,21
2022,興行,男,40歳,23
2022,興行,男,41歳,17
2022,興行,男,42歳,18
2022,興行,男,43歳,21
2022,興行,男,44歳,8
2022,興行,男,45歳,10
2022,興行,男,46歳,10
2022,興行,男,47歳,10
2022,興行,男,48歳,15
2022,興行,男,49歳,10
2022,興行,男,50歳,10
2022,興行,男,51歳,11
2022,興行,男,52歳,7
2022,興行,男,53歳,6
2022,興行,男,54歳,9
2022,興行,男,55歳,8
2022,興行,男,56歳,7
2022,興行,男,57歳,7
2022,興行,男,58歳,5
2022,興行,男,59歳,6
2022,興行,男,60歳,2
2022,興行,男,61歳,7
2022,興行,男,62歳,2
2022,興行,男,63歳,4
2022,興行,男,64歳,2
2022,興行,男,65歳,2
2022,興行,男,66歳,3
2022,興行,男,67歳,1
2022,興行,男,69歳,3
2022,興行,男,71歳,1
2022,興行,男,74歳,1
2022,興行,男,79歳,1
2022,芸術,女,25歳,4
2022,芸術,女,26歳,4
2022,芸術,女,27歳,3
2022,芸術,女,28歳,6
2022,芸術,女,29歳,8
2022,芸術,女,30歳,6
2022,芸術,女,31歳,7
2022,芸術,女,32歳,9
2022,芸術,女,33歳,9
2022,芸術,女,34歳,6
2022,芸術,女,35歳,2
2022,芸術,女,36歳,7
2022,芸術,女,37歳,8
2022,芸術,女,38歳,5
2022,芸術,女,39歳,6
2022,芸術,女,40歳,5
2022,芸術,女,41歳,1
2022,芸術,女,42歳,1
2022,芸術,女,43歳,4
2022,芸術,女,44歳,4
2022,芸術,女,45歳,3
2022,芸術,女,46歳,1
2022,芸術,女,47歳,2
2022,芸術,女,48歳,4
2022,芸術,女,49歳,1
2022,芸術,女,50歳,2
2022,芸術,女,51歳,3
2022,芸術,女,52歳,4
2022,芸術,女,54歳,3
2022,芸術,女,55歳,1
2022,芸術,女,56歳,1
2022,芸術,女,57歳,1
2022,芸術,女,58歳,1
2022,芸術,女,59歳,1
2022,芸術,女,60歳,2
2022,芸術,女,62歳,1
2022,芸術,女,64歳,2
2022,芸術,女,67歳,1
2022,芸術,女,68歳,1
2022,芸術,女,69歳,2
2022,芸術,女,70歳,1
2022,芸術,女,77歳,1
2022,芸術,女,80歳以上,1
2022,芸術,男,22歳,1
2022,芸術,男,24歳,2
2022,芸術,男,25歳,4
2022,芸術,男,26歳,5
2022,芸術,男,27歳,5
2022,芸術,男,28歳,3
2022,芸術,男,29歳,7
2022,芸術,男,30歳,10
2022,芸術,男,31歳,7
2022,芸術,男,32歳,10
2022,芸術,男,33歳,14
2022,芸術,男,34歳,9
2022,芸術,男,35歳,12
2022,芸術,男,36歳,11
2022,芸術,男,37歳,7
2022,芸術,男,38歳,12
2022,芸術,男,39歳,15
2022,芸術,男,40歳,11
2022,芸術,男,41歳,8
2022,芸術,男,42歳,11
2022,芸術,男,43歳,6
2022,芸術,男,44歳,11
2022,芸術,男,45歳,5
2022,芸術,男,46歳,6
2022,芸術,男,47歳,3
2022,芸術,男,48歳,6
2022,芸術,男,49歳,3
2022,芸術,男,50歳,5
2022,芸術,男,51歳,6
2022,芸術,男,52歳,5
2022,芸術,男,53歳,2
2022,芸術,男,54歳,3
2022,芸術,男,55歳,5
2022,芸術,男,56歳,2
2022,芸術,男,57歳,6
2022,芸術,男,58歳,2
2022,芸術,男,59歳,2
2022,芸術,男,60歳,1
2022,芸術,男,61歳,1
2022,芸術,男,62歳,2
2022,芸術,男,63歳,3
2022,芸術,男,64歳,2
2022,芸術,男,65歳,6
2022,芸術,男,66歳,1
2022,芸術,男,67歳,9
2022,芸術,男,68歳,1
2022,芸術,男,70歳,1
2022,芸術,男,71歳,2
2022,芸術,男,73歳,1
2022,芸術,男,74歳,3
2022,芸術,男,76歳,1
2022,芸術,男,77歳,2
2022,芸術,男,78歳,2
2022,芸術,男,80歳以上,3
2022,高度専門職1号イ,女,23歳,1
2022,高度専門職1号イ,女,26歳,5
2022,高度専門職1号イ,女,27歳,12
2022,高度専門職1号イ,女,28歳,15
2022,高度専門職1号イ,女,29歳,36
2022,高度専門職1号イ,女,30歳,46
2022,高度専門職1号イ,女,31歳,62
2022,高度専門職1号イ,女,32歳,55
2022,高度専門職1号イ,女,33歳,69
2022,高度専門職1号イ,女,34歳,80
2022,高度専門職1号イ,女,35歳,66
2022,高度専門職1号イ,女,36歳,46
2022,高度専門職1号イ,女,37歳,40
2022,高度専門職1号イ,女,38歳,32
2022,高度専門職1号イ,女,39歳,30
2022,高度専門職1号イ,女,40歳,25
2022,高度専門職1号イ,女,41歳,28
2022,高度専門職1号イ,女,42歳,9
2022,高度専門職1号イ,女,43歳,11
2022,高度専門職1号イ,女,44歳,11
2022,高度専門職1号イ,女,45歳,7
2022,高度専門職1号イ,女,46歳,7
2022,高度専門職1号イ,女,47歳,3
2022,高度専門職1号イ,女,48歳,2
2022,高度専門職1号イ,女,49歳,4
2022,高度専門職1号イ,女,50歳,6
2022,高度専門職1号イ,女,51歳,2
2022,高度専門職1号イ,女,53歳,4
2022,高度専門職1号イ,女,54歳,7
2022,高度専門職1号イ,女,56歳,1
2022,高度専門職1号イ,女,57歳,1
2022,高度専門職1号イ,女,58歳,2
2022,高度専門職1号イ,女,59歳,1
2022,高度専門職1号イ,女,62歳,1
2022,高度専門職1号イ,女,64歳,1
2022,高度専門職1号イ,男,26歳,3
2022,高度専門職1号イ,男,27歳,5
2022,高度専門職1号イ,男,28歳,25
2022,高度専門職1号イ,男,29歳,50
2022,高度専門職1号イ,男,30歳,78
2022,高度専門職1号イ,男,31歳,91
2022,高度専門職1号イ,男,32歳,134
2022,高度専門職1号イ,男,33歳,115
2022,高度専門職1号イ,男,34歳,118
2022,高度専門職1号イ,男,35歳,104
2022,高度専門職1号イ,男,36歳,103
2022,高度専門職1号イ,男,37歳,83
2022,高度専門職1号イ,男,38歳,59
2022,高度専門職1号イ,男,39歳,60
2022,高度専門職1号イ,男,40歳,34
2022,高度専門職1号イ,男,41歳,30
2022,高度専門職1号イ,男,42歳,32
2022,高度専門職1号イ,男,43歳,26
2022,高度専門職1号イ,男,44歳,17
2022,高度専門職1号イ,男,45歳,13
2022,高度専門職1号イ,男,46歳,22
2022,高度専門職1号イ,男,47歳,11
2022,高度専門職1号イ,男,48歳,10
2022,高度専門職1号イ,男,49歳,6
2022,高度専門職1号イ,男,50歳,8
2022,高度専門職1号イ,男,51歳,11
2022,高度専門職1号イ,男,52歳,5
2022,高度専門職1号イ,男,53歳,4
2022,高度専門職1号イ,男,54歳,2
2022,高度専門職1号イ,男,55歳,2
2022,高度専門職1号イ,男,56歳,1
2022,高度専門職1号イ,男,58歳,2
2022,高度専門職1号イ,男,59歳,4
2022,高度専門職1号イ,男,60歳,2
2022,高度専門職1号イ,男,61歳,1
2022,高度専門職1号イ,男,62歳,2
2022,高度専門職1号イ,男,63歳,2
2022,高度専門職1号イ,男,64歳,2
2022,高度専門職1号イ,男,65歳,3
2022,高度専門職1号イ,男,66歳,2
2022,高度専門職1号イ,男,67歳,2
2022,高度専門職1号イ,男,68歳,1
2022,高度専門職1号イ,男,70歳,1
2022,高度専門職1号イ,男,72歳,1
2022,高度専門職1号イ,男,73歳,1
2022,高度専門職1号イ,男,79歳,1
2022,高度専門職1号ハ,女,29歳,1
2022,高度専門職1号ハ,女,30歳,6
2022,高度専門職1号ハ,女,31歳,2
2022,高度専門職1号ハ,女,32歳,7
2022,高度専門職1号ハ,女,33歳,8
2022,高度専門職1号ハ,女,34歳,3
2022,高度専門職1号ハ,女,35歳,3
2022,高度専門職1号ハ,女,36歳,12
2022,高度専門職1号ハ,女,37歳,5
2022,高度専門職1号ハ,女,38歳,8
2022,高度専門職1号ハ,女,39歳,6
2022,高度専門職1号ハ,女,40歳,4
2022,高度専門職1号ハ,女,41歳,8
2022,高度専門職1号ハ,女,42歳,4
2022,高度専門職1号ハ,女,43歳,6
2022,高度専門職1号ハ,女,44歳,6
2022,高度専門職1号ハ,女,45歳,6
2022,高度専門職1号ハ,女,46歳,2
2022,高度専門職1号ハ,女,47歳,8
2022,高度専門職1号ハ,女,48歳,6
2022,高度専門職1号ハ,女,49歳,6
2022,高度専門職1号ハ,女,50歳,4
2022,高度専門職1号ハ,女,51歳,8
2022,高度専門職1号ハ,女,52歳,4
2022,高度専門職1号ハ,女,53歳,1
2022,高度専門職1号ハ,女,54歳,4
2022,高度専門職1号ハ,女,55歳,3
2022,高度専門職1号ハ,女,56歳,1
2022,高度専門職1号ハ,女,57歳,4
2022,高度専門職1号ハ,女,58歳,1
2022,高度専門職1号ハ,女,59歳,2
2022,高度専門職1号ハ,女,63歳,2
2022,高度専門職1号ハ,女,66歳,1
2022,高度専門職1号ハ,女,68歳,2
2022,高度専門職1号ハ,男,27歳,1
2022,高度専門職1号ハ,男,29歳,7
2022,高度専門職1号ハ,男,30歳,4
2022,高度専門職1号ハ,男,31歳,7
2022,高度専門職1号ハ,男,32歳,12
2022,高度専門職1号ハ,男,33歳,13
2022,高度専門職1号ハ,男,34歳,14
2022,高度専門職1号ハ,男,35歳,23
2022,高度専門職1号ハ,男,36歳,20
2022,高度専門職1号ハ,男,37歳,23
2022,高度専門職1号ハ,男,38歳,27
2022,高度専門職1号ハ,男,39歳,15
2022,高度専門職1号ハ,男,40歳,32
2022,高度専門職1号ハ,男,41歳,21
2022,高度専門職1号ハ,男,42歳,15
2022,高度専門職1号ハ,男,43歳,28
2022,高度専門職1号ハ,男,44歳,23
2022,高度専門職1号ハ,男,45歳,27
2022,高度専門職1号ハ,男,46歳,19
2022,高度専門職1号ハ,男,47歳,25
2022,高度専門職1号ハ,男,48歳,21
2022,高度専門職1号ハ,男,49歳,30
2022,高度専門職1号ハ,男,50歳,13
2022,高度専門職1号ハ,男,51歳,26
2022,高度専門職1号ハ,男,52歳,20
2022,高度専門職1号ハ,男,53歳,20
2022,高度専門職1号ハ,男,54歳,23
2022,高度専門職1号ハ,男,55歳,15
2022,高度専門職1号ハ,男,56歳,11
2022,高度専門職1号ハ,男,57歳,26
2022,高度専門職1号ハ,男,58歳,23
2022,高度専門職1号ハ,男,59歳,10
2022,高度専門職1号ハ,男,60歳,13
2022,高度専門職1号ハ,男,61歳,2
2022,高度専門職1号ハ,男,62歳,2
2022,高度専門職1号ハ,男,63歳,7
2022,高度専門職1号ハ,男,64歳,6
2022,高度専門職1号ハ,男,65歳,7
2022,高度専門職1号ハ,男,66歳,8
2022,高度専門職1号ハ,男,67歳,4
2022,高度専門職1号ハ,男,68歳,1
2022,高度専門職1号ハ,男,69歳,3
2022,高度専門職1号ハ,男,71歳,1
2022,高度専門職1号ハ,男,74歳,1
2022,高度専門職1号ハ,男,75歳,1
2022,高度専門職1号ハ,男,80歳以上,1
2022,高度専門職1号ロ,女,22歳,1
2022,高度専門職1号ロ,女,23歳,2
2022,高度専門職1号ロ,女,24歳,15
2022,高度専門職1号ロ,女,25歳,80
2022,高度専門職1号ロ,女,26歳,157
2022,高度専門職1号ロ,女,27歳,290
2022,高度専門職1号ロ,女,28歳,388
2022,高度専門職1号ロ,女,29歳,459
2022,高度専門職1号ロ,女,30歳,490
2022,高度専門職1号ロ,女,31歳,482
2022,高度専門職1号ロ,女,32歳,523
2022,高度専門職1号ロ,女,33歳,397
2022,高度専門職1号ロ,女,34歳,354
2022,高度専門職1号ロ,女,35歳,279
2022,高度専門職1号ロ,女,36歳,215
2022,高度専門職1号ロ,女,37歳,197
2022,高度専門職1号ロ,女,38歳,155
2022,高度専門職1号ロ,女,39歳,160
2022,高度専門職1号ロ,女,40歳,118
2022,高度専門職1号ロ,女,41歳,81
2022,高度専門職1号ロ,女,42歳,37
2022,高度専門職1号ロ,女,43歳,35
2022,高度専門職1号ロ,女,44歳,31
2022,高度専門職1号ロ,女,45歳,27
2022,高度専門職1号ロ,女,46歳,10
2022,高度専門職1号ロ,女,47歳,6
2022,高度専門職1号ロ,女,48歳,13
2022,高度専門職1号ロ,女,49歳,11
2022,高度専門職1号ロ,女,50歳,10
2022,高度専門職1号ロ,女,51歳,5
2022,高度専門職1号ロ,女,52歳,5
2022,高度専門職1号ロ,女,53歳,2
2022,高度専門職1号ロ,女,54歳,8
2022,高度専門職1号ロ,女,55歳,2
2022,高度専門職1号ロ,女,56歳,1
2022,高度専門職1号ロ,女,59歳,1
2022,高度専門職1号ロ,女,60歳,2
2022,高度専門職1号ロ,女,61歳,2
2022,高度専門職1号ロ,女,62歳,1
2022,高度専門職1号ロ,女,63歳,1
2022,高度専門職1号ロ,女,71歳,1
2022,高度専門職1号ロ,女,80歳以上,1
2022,高度専門職1号ロ,男,23歳,8
2022,高度専門職1号ロ,男,24歳,27
2022,高度専門職1号ロ,男,25歳,73
2022,高度専門職1号ロ,男,26歳,176
2022,高度専門職1号ロ,男,27歳,302
2022,高度専門職1号ロ,男,28歳,408
2022,高度専門職1号ロ,男,29歳,512
2022,高度専門職1号ロ,男,30歳,589
2022,高度専門職1号ロ,男,31歳,617
2022,高度専門職1号ロ,男,32歳,668
2022,高度専門職1号ロ,男,33歳,622
2022,高度専門職1号ロ,男,34歳,524
2022,高度専門職1号ロ,男,35歳,545
2022,高度専門職1号ロ,男,36歳,403
2022,高度専門職1号ロ,男,37歳,424
2022,高度専門職1号ロ,男,38歳,394
2022,高度専門職1号ロ,男,39歳,438
2022,高度専門職1号ロ,男,40歳,351
2022,高度専門職1号ロ,男,41歳,248
2022,高度専門職1号ロ,男,42歳,159
2022,高度専門職1号ロ,男,43歳,133
2022,高度専門職1号ロ,男,44歳,91
2022,高度専門職1号ロ,男,45歳,74
2022,高度専門職1号ロ,男,46歳,66
2022,高度専門職1号ロ,男,47歳,72
2022,高度専門職1号ロ,男,48歳,49
2022,高度専門職1号ロ,男,49歳,35
2022,高度専門職1号ロ,男,50歳,27
2022,高度専門職1号ロ,男,51歳,35
2022,高度専門職1号ロ,男,52歳,24
2022,高度専門職1号ロ,男,53歳,25
2022,高度専門職1号ロ,男,54歳,23
2022,高度専門職1号ロ,男,55歳,16
2022,高度専門職1号ロ,男,56歳,14
2022,高度専門職1号ロ,男,57歳,11
2022,高度専門職1号ロ,男,58歳,17
2022,高度専門職1号ロ,男,59歳,18
2022,高度専門職1号ロ,男,60歳,9
2022,高度専門職1号ロ,男,61歳,4
2022,高度専門職1号ロ,男,62歳,7
2022,高度専門職1号ロ,男,63歳,2
2022,高度専門職1号ロ,男,64歳,5
2022,高度専門職1号ロ,男,65歳,1
2022,高度専門職1号ロ,男,66歳,1
2022,高度専門職1号ロ,男,67歳,1
2022,高度専門職1号ロ,男,68歳,2
2022,高度専門職1号ロ,男,69歳,1
2022,高度専門職1号ロ,男,70歳,1
2022,高度専門職1号ロ,男,73歳,1
2022,高度専門職1号ロ,男,77歳,1
2022,高度専門職2号,女,29歳,1
2022,高度専門職2号,女,30歳,4
2022,高度専門職2号,女,31歳,12
2022,高度専門職2号,女,32歳,21
2022,高度専門職2号,女,33歳,32
2022,高度専門職2号,女,34歳,38
2022,高度専門職2号,女,35歳,60
2022,高度専門職2号,女,36歳,42
2022,高度専門職2号,女,37歳,47
2022,高度専門職2号,女,38歳,40
2022,高度専門職2号,女,39歳,49
2022,高度専門職2号,女,40歳,38
2022,高度専門職2号,女,41歳,29
2022,高度専門職2号,女,42歳,14
2022,高度専門職2号,女,43歳,9
2022,高度専門職2号,女,44歳,7
2022,高度専門職2号,女,45歳,6
2022,高度専門職2号,女,46歳,2
2022,高度専門職2号,女,48歳,1
2022,高度専門職2号,女,49歳,2
2022,高度専門職2号,女,50歳,1
2022,高度専門職2号,女,51歳,1
2022,高度専門職2号,女,54歳,1
2022,高度専門職2号,女,55歳,1
2022,高度専門職2号,女,56歳,1
2022,高度専門職2号,女,58歳,1
2022,高度専門職2号,女,59歳,1
2022,高度専門職2号,男,29歳,3
2022,高度専門職2号,男,30歳,4
2022,高度専門職2号,男,31歳,4
2022,高度専門職2号,男,32歳,14
2022,高度専門職2号,男,33歳,18
2022,高度専門職2号,男,34歳,45
2022,高度専門職2号,男,35歳,38
2022,高度専門職2号,男,36歳,61
2022,高度専門職2号,男,37歳,56
2022,高度専門職2号,男,38歳,72
2022,高度専門職2号,男,39歳,66
2022,高度専門職2号,男,40歳,62
2022,高度専門職2号,男,41歳,40
2022,高度専門職2号,男,42歳,41
2022,高度専門職2号,男,43歳,20
2022,高度専門職2号,男,44歳,12
2022,高度専門職2号,男,45歳,10
2022,高度専門職2号,男,46歳,8
2022,高度専門職2号,男,47歳,4
2022,高度専門職2号,男,48歳,3
2022,高度専門職2号,男,49歳,5
2022,高度専門職2号,男,50歳,3
2022,高度専門職2号,男,51歳,1
2022,高度専門職2号,男,52歳,4
2022,高度専門職2号,男,53歳,3
2022,高度専門職2号,男,55歳,2
2022,高度専門職2号,男,56歳,1
2022,高度専門職2号,男,59歳,1
2022,高度専門職2号,男,61歳,1
2022,高度専門職2号,男,63歳,3
2022,高度専門職2号,男,65歳,1
2022,高度専門職2号,男,66歳,1
2021,介護,女,21,42
2021,介護,女,22,89
2021,介護,女,23,134
2021,介護,女,24,168
2021,介護,女,25,214
2021,介護,女,26,236
2021,介護,女,27,243
2021,介護,女,28,262
2021,介護,女,29,185
2021,介護,女,30,127
2021,介護,女,31,105
2021,介護,女,32,66
2021,介護,女,33,53
2021,介護,女,34,46
2021,介護,女,35,32
2021,介護,女,36,29
2021,介護,女,37,14
2021,介護,女,38,17
2021,介護,女,39,13
2021,介護,女,40,11
2021,介護,女,41,12
2021,介護,女,42,6
2021,介護,女,43,3
2021,介護,女,44,1
2021,介護,女,45,2
2021,介護,女,46,5
2021,介護,女,47,1
2021,介護,女,48,1
2021,介護,女,49,6
2021,介護,女,50,4
2021,介護,女,51,2
2021,介護,女,53,1
2021,介護,女,54,1
2021,介護,女,55,1
2021,介護,女,56,2
2021,介護,女,58,1
2021,介護,女,61,1
2021,介護,男,21,14
2021,介護,男,22,32
2021,介護,男,23,44
2021,介護,男,24,54
2021,介護,男,25,68
2021,介護,男,26,80
2021,介護,男,27,111
2021,介護,男,28,92
2021,介護,男,29,68
2021,介護,男,30,86
2021,介護,男,31,78
2021,介護,男,32,51
2021,介護,男,33,41
2021,介護,男,34,26
2021,介護,男,35,16
2021,介護,男,36,16
2021,介護,男,37,12
2021,介護,男,38,9
2021,介護,男,39,8
2021,介護,男,40,6
2021,介護,男,41,6
2021,介護,男,42,2
2021,介護,男,45,3
2021,介護,男,46,2
