年,州,国籍・地域,属性,罪種00,罪種01,罪種02,検挙人員
2015,アジア州の国,フィリピン,,凶悪犯,強盗,,10
2015,アジア州の国,ベトナム,,凶悪犯,強盗,,31
2015,アジア州の国,マレーシア,,凶悪犯,強盗,,0
2015,アジア州の国,その他,,凶悪犯,強盗,,3
2015,ヨーロッパ州の国,イギリス,,凶悪犯,強盗,,0
2015,ヨーロッパ州の国,イタリア,,凶悪犯,強盗,,0
2015,ヨーロッパ州の国,ロシア,,凶悪犯,強盗,,2
2015,ヨーロッパ州の国,ドイツ,,凶悪犯,強盗,,0
2015,ヨーロッパ州の国,フランス,,凶悪犯,強盗,,0
2015,ヨーロッパ州の国,その他,,凶悪犯,強盗,,1
2015,南北アメリカ州の国,アメリカ,軍人,凶悪犯,強盗,,4
2015,南北アメリカ州の国,アメリカ,軍属,凶悪犯,強盗,,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,凶悪犯,強盗,,1
2015,南北アメリカ州の国,アメリカ,その他,凶悪犯,強盗,,2
2015,南北アメリカ州の国,カナダ,,凶悪犯,強盗,,0
2015,南北アメリカ州の国,ブラジル,,凶悪犯,強盗,,15
2015,南北アメリカ州の国,その他,,凶悪犯,強盗,,5
2015,アフリカ州の国,,,凶悪犯,強盗,,6
2015,オセアニア州の国,,,凶悪犯,強盗,,0
2015,無国籍,,,凶悪犯,強盗,,1
2015,国籍不明,,,凶悪犯,強盗,,0
2015,アジア州の国,韓国・朝鮮,,凶悪犯,放火,,2
2015,アジア州の国,中国,,凶悪犯,放火,,1
2015,アジア州の国,イラン,,凶悪犯,放火,,0
2015,アジア州の国,インド,,凶悪犯,放火,,0
2015,アジア州の国,インドネシア,,凶悪犯,放火,,0
2015,アジア州の国,スリランカ,,凶悪犯,放火,,1
2015,アジア州の国,タイ,,凶悪犯,放火,,0
2015,アジア州の国,パキスタン,,凶悪犯,放火,,0
2015,アジア州の国,バングラデシュ,,凶悪犯,放火,,0
2015,アジア州の国,フィリピン,,凶悪犯,放火,,1
2015,アジア州の国,ベトナム,,凶悪犯,放火,,0
2015,アジア州の国,マレーシア,,凶悪犯,放火,,0
2015,アジア州の国,その他,,凶悪犯,放火,,0
2015,ヨーロッパ州の国,イギリス,,凶悪犯,放火,,0
2015,ヨーロッパ州の国,イタリア,,凶悪犯,放火,,0
2015,ヨーロッパ州の国,ロシア,,凶悪犯,放火,,0
2015,ヨーロッパ州の国,ドイツ,,凶悪犯,放火,,0
2015,ヨーロッパ州の国,フランス,,凶悪犯,放火,,0
2015,ヨーロッパ州の国,その他,,凶悪犯,放火,,0
2015,南北アメリカ州の国,アメリカ,軍人,凶悪犯,放火,,0
2015,南北アメリカ州の国,アメリカ,軍属,凶悪犯,放火,,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,凶悪犯,放火,,0
2015,南北アメリカ州の国,アメリカ,その他,凶悪犯,放火,,1
2015,南北アメリカ州の国,カナダ,,凶悪犯,放火,,0
2015,南北アメリカ州の国,ブラジル,,凶悪犯,放火,,1
2015,南北アメリカ州の国,その他,,凶悪犯,放火,,0
2015,アフリカ州の国,,,凶悪犯,放火,,0
2015,オセアニア州の国,,,凶悪犯,放火,,0
2015,無国籍,,,凶悪犯,放火,,0
2015,国籍不明,,,凶悪犯,放火,,0
2015,アジア州の国,韓国・朝鮮,,凶悪犯,強姦,,7
2015,アジア州の国,中国,,凶悪犯,強姦,,9
2015,アジア州の国,イラン,,凶悪犯,強姦,,2
2015,アジア州の国,インド,,凶悪犯,強姦,,0
2015,アジア州の国,インドネシア,,凶悪犯,強姦,,2
2015,アジア州の国,スリランカ,,凶悪犯,強姦,,1
2015,アジア州の国,タイ,,凶悪犯,強姦,,0
2015,アジア州の国,パキスタン,,凶悪犯,強姦,,2
2015,アジア州の国,バングラデシュ,,凶悪犯,強姦,,0
2015,アジア州の国,フィリピン,,凶悪犯,強姦,,0
2015,アジア州の国,ベトナム,,凶悪犯,強姦,,3
2015,アジア州の国,マレーシア,,凶悪犯,強姦,,0
2015,アジア州の国,その他,,凶悪犯,強姦,,7
2015,ヨーロッパ州の国,イギリス,,凶悪犯,強姦,,0
2015,ヨーロッパ州の国,イタリア,,凶悪犯,強姦,,0
2015,ヨーロッパ州の国,ロシア,,凶悪犯,強姦,,0
2015,ヨーロッパ州の国,ドイツ,,凶悪犯,強姦,,0
2015,ヨーロッパ州の国,フランス,,凶悪犯,強姦,,2
2015,ヨーロッパ州の国,その他,,凶悪犯,強姦,,0
2015,南北アメリカ州の国,アメリカ,軍人,凶悪犯,強姦,,4
2015,南北アメリカ州の国,アメリカ,軍属,凶悪犯,強姦,,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,凶悪犯,強姦,,1
2015,南北アメリカ州の国,アメリカ,その他,凶悪犯,強姦,,2
2015,南北アメリカ州の国,カナダ,,凶悪犯,強姦,,0
2015,南北アメリカ州の国,ブラジル,,凶悪犯,強姦,,5
2015,南北アメリカ州の国,その他,,凶悪犯,強姦,,3
2015,アフリカ州の国,,,凶悪犯,強姦,,5
2015,オセアニア州の国,,,凶悪犯,強姦,,0
2015,無国籍,,,凶悪犯,強姦,,0
2015,国籍不明,,,凶悪犯,強姦,,0
2015,アジア州の国,韓国・朝鮮,,粗暴犯,暴行,,339
2015,アジア州の国,中国,,粗暴犯,暴行,,339
2015,アジア州の国,イラン,,粗暴犯,暴行,,10
2015,アジア州の国,インド,,粗暴犯,暴行,,8
2015,アジア州の国,インドネシア,,粗暴犯,暴行,,4
2015,アジア州の国,スリランカ,,粗暴犯,暴行,,7
2015,アジア州の国,タイ,,粗暴犯,暴行,,10
2015,アジア州の国,パキスタン,,粗暴犯,暴行,,12
2015,アジア州の国,バングラデシュ,,粗暴犯,暴行,,10
2015,アジア州の国,フィリピン,,粗暴犯,暴行,,116
2015,アジア州の国,ベトナム,,粗暴犯,暴行,,29
2015,アジア州の国,マレーシア,,粗暴犯,暴行,,0
2015,アジア州の国,その他,,粗暴犯,暴行,,64
2015,ヨーロッパ州の国,イギリス,,粗暴犯,暴行,,10
2015,ヨーロッパ州の国,イタリア,,粗暴犯,暴行,,2
2015,ヨーロッパ州の国,ロシア,,粗暴犯,暴行,,7
2015,ヨーロッパ州の国,ドイツ,,粗暴犯,暴行,,7
2015,ヨーロッパ州の国,フランス,,粗暴犯,暴行,,2
2015,ヨーロッパ州の国,その他,,粗暴犯,暴行,,15
2015,南北アメリカ州の国,アメリカ,軍人,粗暴犯,暴行,,8
2015,南北アメリカ州の国,アメリカ,軍属,粗暴犯,暴行,,2
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,粗暴犯,暴行,,0
2015,南北アメリカ州の国,アメリカ,その他,粗暴犯,暴行,,28
2015,南北アメリカ州の国,カナダ,,粗暴犯,暴行,,10
2015,南北アメリカ州の国,ブラジル,,粗暴犯,暴行,,123
2015,南北アメリカ州の国,その他,,粗暴犯,暴行,,85
2015,アフリカ州の国,,,粗暴犯,暴行,,27
2015,オセアニア州の国,,,粗暴犯,暴行,,15
2015,無国籍,,,粗暴犯,暴行,,1
2015,国籍不明,,,粗暴犯,暴行,,0
2015,アジア州の国,韓国・朝鮮,,粗暴犯,傷害,,373
2015,アジア州の国,中国,,粗暴犯,傷害,,265
2015,アジア州の国,イラン,,粗暴犯,傷害,,9
2015,アジア州の国,インド,,粗暴犯,傷害,,1
2015,アジア州の国,インドネシア,,粗暴犯,傷害,,3
2015,アジア州の国,スリランカ,,粗暴犯,傷害,,9
2015,アジア州の国,タイ,,粗暴犯,傷害,,12
2015,アジア州の国,パキスタン,,粗暴犯,傷害,,11
2015,アジア州の国,バングラデシュ,,粗暴犯,傷害,,17
2015,アジア州の国,フィリピン,,粗暴犯,傷害,,103
2015,アジア州の国,ベトナム,,粗暴犯,傷害,,49
2015,アジア州の国,マレーシア,,粗暴犯,傷害,,0
2015,アジア州の国,その他,,粗暴犯,傷害,,50
2015,ヨーロッパ州の国,イギリス,,粗暴犯,傷害,,9
2015,ヨーロッパ州の国,イタリア,,粗暴犯,傷害,,2
2015,ヨーロッパ州の国,ロシア,,粗暴犯,傷害,,7
2015,ヨーロッパ州の国,ドイツ,,粗暴犯,傷害,,3
2015,ヨーロッパ州の国,フランス,,粗暴犯,傷害,,4
2015,ヨーロッパ州の国,その他,,粗暴犯,傷害,,9
2015,南北アメリカ州の国,アメリカ,軍人,粗暴犯,傷害,,11
2015,南北アメリカ州の国,アメリカ,軍属,粗暴犯,傷害,,7
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,粗暴犯,傷害,,1
2015,南北アメリカ州の国,アメリカ,その他,粗暴犯,傷害,,25
2015,南北アメリカ州の国,カナダ,,粗暴犯,傷害,,4
2015,南北アメリカ州の国,ブラジル,,粗暴犯,傷害,,111
2015,南北アメリカ州の国,その他,,粗暴犯,傷害,,69
2015,アフリカ州の国,,,粗暴犯,傷害,,27
2015,オセアニア州の国,,,粗暴犯,傷害,,5
2015,無国籍,,,粗暴犯,傷害,,2
2015,国籍不明,,,粗暴犯,傷害,,0
2015,アジア州の国,韓国・朝鮮,,粗暴犯,脅迫,,39
2015,アジア州の国,中国,,粗暴犯,脅迫,,19
2015,アジア州の国,イラン,,粗暴犯,脅迫,,1
2015,アジア州の国,インド,,粗暴犯,脅迫,,0
2015,アジア州の国,インドネシア,,粗暴犯,脅迫,,2
2015,アジア州の国,スリランカ,,粗暴犯,脅迫,,2
2015,アジア州の国,タイ,,粗暴犯,脅迫,,0
2015,アジア州の国,パキスタン,,粗暴犯,脅迫,,2
2015,アジア州の国,バングラデシュ,,粗暴犯,脅迫,,2
2015,アジア州の国,フィリピン,,粗暴犯,脅迫,,9
2015,アジア州の国,ベトナム,,粗暴犯,脅迫,,2
2015,アジア州の国,マレーシア,,粗暴犯,脅迫,,0
2015,アジア州の国,その他,,粗暴犯,脅迫,,6
2015,ヨーロッパ州の国,イギリス,,粗暴犯,脅迫,,0
2015,ヨーロッパ州の国,イタリア,,粗暴犯,脅迫,,1
2015,ヨーロッパ州の国,ロシア,,粗暴犯,脅迫,,3
2015,ヨーロッパ州の国,ドイツ,,粗暴犯,脅迫,,0
2015,ヨーロッパ州の国,フランス,,粗暴犯,脅迫,,0
2015,ヨーロッパ州の国,その他,,粗暴犯,脅迫,,0
2015,南北アメリカ州の国,アメリカ,軍人,粗暴犯,脅迫,,0
2015,南北アメリカ州の国,アメリカ,軍属,粗暴犯,脅迫,,1
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,粗暴犯,脅迫,,0
2015,南北アメリカ州の国,アメリカ,その他,粗暴犯,脅迫,,3
2015,南北アメリカ州の国,カナダ,,粗暴犯,脅迫,,1
2015,南北アメリカ州の国,ブラジル,,粗暴犯,脅迫,,7
2015,南北アメリカ州の国,その他,,粗暴犯,脅迫,,6
2015,アフリカ州の国,,,粗暴犯,脅迫,,0
2015,オセアニア州の国,,,粗暴犯,脅迫,,0
2015,無国籍,,,粗暴犯,脅迫,,0
2015,国籍不明,,,粗暴犯,脅迫,,0
2015,アジア州の国,韓国・朝鮮,,粗暴犯,恐喝,,41
2015,アジア州の国,中国,,粗暴犯,恐喝,,7
2015,アジア州の国,イラン,,粗暴犯,恐喝,,1
2015,アジア州の国,インド,,粗暴犯,恐喝,,0
2015,アジア州の国,インドネシア,,粗暴犯,恐喝,,0
2015,アジア州の国,スリランカ,,粗暴犯,恐喝,,0
2015,アジア州の国,タイ,,粗暴犯,恐喝,,0
2015,アジア州の国,パキスタン,,粗暴犯,恐喝,,0
2015,アジア州の国,バングラデシュ,,粗暴犯,恐喝,,0
2015,アジア州の国,フィリピン,,粗暴犯,恐喝,,6
2015,アジア州の国,ベトナム,,粗暴犯,恐喝,,0
2015,アジア州の国,マレーシア,,粗暴犯,恐喝,,0
2015,アジア州の国,その他,,粗暴犯,恐喝,,0
2015,ヨーロッパ州の国,イギリス,,粗暴犯,恐喝,,0
2015,ヨーロッパ州の国,イタリア,,粗暴犯,恐喝,,0
2015,ヨーロッパ州の国,ロシア,,粗暴犯,恐喝,,1
2015,ヨーロッパ州の国,ドイツ,,粗暴犯,恐喝,,0
2015,ヨーロッパ州の国,フランス,,粗暴犯,恐喝,,0
2015,ヨーロッパ州の国,その他,,粗暴犯,恐喝,,0
2015,南北アメリカ州の国,アメリカ,軍人,粗暴犯,恐喝,,0
2015,南北アメリカ州の国,アメリカ,軍属,粗暴犯,恐喝,,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,粗暴犯,恐喝,,0
2015,南北アメリカ州の国,アメリカ,その他,粗暴犯,恐喝,,0
2015,南北アメリカ州の国,カナダ,,粗暴犯,恐喝,,0
2015,南北アメリカ州の国,ブラジル,,粗暴犯,恐喝,,6
2015,南北アメリカ州の国,その他,,粗暴犯,恐喝,,2
2015,アフリカ州の国,,,粗暴犯,恐喝,,3
2015,オセアニア州の国,,,粗暴犯,恐喝,,0
2015,無国籍,,,粗暴犯,恐喝,,1
2015,国籍不明,,,粗暴犯,恐喝,,0
2015,アジア州の国,韓国・朝鮮,,窃盗犯,侵入盗,,96
2015,アジア州の国,中国,,窃盗犯,侵入盗,,56
2015,アジア州の国,イラン,,窃盗犯,侵入盗,,0
2015,アジア州の国,インド,,窃盗犯,侵入盗,,0
2015,アジア州の国,インドネシア,,窃盗犯,侵入盗,,2
2015,アジア州の国,スリランカ,,窃盗犯,侵入盗,,1
2015,アジア州の国,タイ,,窃盗犯,侵入盗,,3
2015,アジア州の国,パキスタン,,窃盗犯,侵入盗,,0
2015,アジア州の国,バングラデシュ,,窃盗犯,侵入盗,,1
2015,アジア州の国,フィリピン,,窃盗犯,侵入盗,,11
2015,アジア州の国,ベトナム,,窃盗犯,侵入盗,,13
2015,アジア州の国,マレーシア,,窃盗犯,侵入盗,,0
2015,アジア州の国,その他,,窃盗犯,侵入盗,,4
2015,ヨーロッパ州の国,イギリス,,窃盗犯,侵入盗,,0
2015,ヨーロッパ州の国,イタリア,,窃盗犯,侵入盗,,0
2015,ヨーロッパ州の国,ロシア,,窃盗犯,侵入盗,,2
2015,ヨーロッパ州の国,ドイツ,,窃盗犯,侵入盗,,0
2015,ヨーロッパ州の国,フランス,,窃盗犯,侵入盗,,0
2015,ヨーロッパ州の国,その他,,窃盗犯,侵入盗,,0
2015,南北アメリカ州の国,アメリカ,軍人,窃盗犯,侵入盗,,0
2015,南北アメリカ州の国,アメリカ,軍属,窃盗犯,侵入盗,,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,窃盗犯,侵入盗,,2
2015,南北アメリカ州の国,アメリカ,その他,窃盗犯,侵入盗,,3
2015,南北アメリカ州の国,カナダ,,窃盗犯,侵入盗,,1
2015,南北アメリカ州の国,ブラジル,,窃盗犯,侵入盗,,32
2015,南北アメリカ州の国,その他,,窃盗犯,侵入盗,,21
2015,アフリカ州の国,,,窃盗犯,侵入盗,,7
2015,オセアニア州の国,,,窃盗犯,侵入盗,,0
2015,無国籍,,,窃盗犯,侵入盗,,1
2015,国籍不明,,,窃盗犯,侵入盗,,1
2015,アジア州の国,韓国・朝鮮,,知能犯,詐欺,,143
2015,アジア州の国,中国,,知能犯,詐欺,,156
2015,アジア州の国,イラン,,知能犯,詐欺,,0
2015,アジア州の国,インド,,知能犯,詐欺,,0
2015,アジア州の国,インドネシア,,知能犯,詐欺,,0
2015,アジア州の国,スリランカ,,知能犯,詐欺,,2
2015,アジア州の国,タイ,,知能犯,詐欺,,5
2015,アジア州の国,パキスタン,,知能犯,詐欺,,2
2015,アジア州の国,バングラデシュ,,知能犯,詐欺,,7
2015,アジア州の国,フィリピン,,知能犯,詐欺,,24
2015,アジア州の国,ベトナム,,知能犯,詐欺,,36
2015,アジア州の国,マレーシア,,知能犯,詐欺,,0
2015,アジア州の国,その他,,知能犯,詐欺,,13
2015,ヨーロッパ州の国,イギリス,,知能犯,詐欺,,0
2015,ヨーロッパ州の国,イタリア,,知能犯,詐欺,,0
2015,ヨーロッパ州の国,ロシア,,知能犯,詐欺,,3
2015,ヨーロッパ州の国,ドイツ,,知能犯,詐欺,,0
2015,ヨーロッパ州の国,フランス,,知能犯,詐欺,,0
2015,ヨーロッパ州の国,その他,,知能犯,詐欺,,2
2015,南北アメリカ州の国,アメリカ,軍人,知能犯,詐欺,,0
2015,南北アメリカ州の国,アメリカ,軍属,知能犯,詐欺,,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,詐欺,,0
2015,南北アメリカ州の国,アメリカ,その他,知能犯,詐欺,,5
2015,南北アメリカ州の国,カナダ,,知能犯,詐欺,,3
2015,南北アメリカ州の国,ブラジル,,知能犯,詐欺,,24
2015,南北アメリカ州の国,その他,,知能犯,詐欺,,22
2015,アフリカ州の国,,,知能犯,詐欺,,14
2015,オセアニア州の国,,,知能犯,詐欺,,0
2015,無国籍,,,知能犯,詐欺,,1
2015,国籍不明,,,知能犯,詐欺,,1
2015,アジア州の国,韓国・朝鮮,,知能犯,横領,,6
2015,アジア州の国,中国,,知能犯,横領,,2
2015,アジア州の国,イラン,,知能犯,横領,,1
2015,アジア州の国,インド,,知能犯,横領,,0
2015,アジア州の国,インドネシア,,知能犯,横領,,0
2015,アジア州の国,スリランカ,,知能犯,横領,,0
2015,アジア州の国,タイ,,知能犯,横領,,0
2015,アジア州の国,パキスタン,,知能犯,横領,,2
2015,アジア州の国,バングラデシュ,,知能犯,横領,,1
2015,アジア州の国,フィリピン,,知能犯,横領,,3
2015,アジア州の国,ベトナム,,知能犯,横領,,1
2015,アジア州の国,マレーシア,,知能犯,横領,,0
2015,アジア州の国,その他,,知能犯,横領,,0
2015,ヨーロッパ州の国,イギリス,,知能犯,横領,,0
2015,ヨーロッパ州の国,イタリア,,知能犯,横領,,0
2015,ヨーロッパ州の国,ロシア,,知能犯,横領,,0
2015,ヨーロッパ州の国,ドイツ,,知能犯,横領,,0
2015,ヨーロッパ州の国,フランス,,知能犯,横領,,0
2015,ヨーロッパ州の国,その他,,知能犯,横領,,0
2015,南北アメリカ州の国,アメリカ,軍人,知能犯,横領,,0
2015,南北アメリカ州の国,アメリカ,軍属,知能犯,横領,,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,横領,,0
2015,南北アメリカ州の国,アメリカ,その他,知能犯,横領,,0
2015,南北アメリカ州の国,カナダ,,知能犯,横領,,0
2015,南北アメリカ州の国,ブラジル,,知能犯,横領,,1
2015,南北アメリカ州の国,その他,,知能犯,横領,,0
2015,アフリカ州の国,,,知能犯,横領,,0
2015,オセアニア州の国,,,知能犯,横領,,0
2015,無国籍,,,知能犯,横領,,0
2015,国籍不明,,,知能犯,横領,,0
2015,アジア州の国,韓国・朝鮮,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,中国,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,イラン,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,インド,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,インドネシア,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,スリランカ,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,タイ,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,パキスタン,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,バングラデシュ,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,フィリピン,,知能犯,偽造,通貨偽造,1
2015,アジア州の国,ベトナム,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,マレーシア,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,その他,,知能犯,偽造,通貨偽造,0
2015,ヨーロッパ州の国,イギリス,,知能犯,偽造,通貨偽造,0
2015,ヨーロッパ州の国,イタリア,,知能犯,偽造,通貨偽造,0
2015,ヨーロッパ州の国,ロシア,,知能犯,偽造,通貨偽造,0
2015,ヨーロッパ州の国,ドイツ,,知能犯,偽造,通貨偽造,0
2015,ヨーロッパ州の国,フランス,,知能犯,偽造,通貨偽造,0
2015,ヨーロッパ州の国,その他,,知能犯,偽造,通貨偽造,0
2015,南北アメリカ州の国,アメリカ,軍人,知能犯,偽造,通貨偽造,0
2015,南北アメリカ州の国,アメリカ,軍属,知能犯,偽造,通貨偽造,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,偽造,通貨偽造,0
2015,南北アメリカ州の国,アメリカ,その他,知能犯,偽造,通貨偽造,0
2015,南北アメリカ州の国,カナダ,,知能犯,偽造,通貨偽造,0
2015,南北アメリカ州の国,ブラジル,,知能犯,偽造,通貨偽造,0
2015,南北アメリカ州の国,その他,,知能犯,偽造,通貨偽造,0
2015,アフリカ州の国,,,知能犯,偽造,通貨偽造,2
2015,オセアニア州の国,,,知能犯,偽造,通貨偽造,0
2015,無国籍,,,知能犯,偽造,通貨偽造,0
2015,国籍不明,,,知能犯,偽造,通貨偽造,0
2015,アジア州の国,韓国・朝鮮,,知能犯,偽造,文書偽造,30
2015,アジア州の国,中国,,知能犯,偽造,文書偽造,116
2015,アジア州の国,イラン,,知能犯,偽造,文書偽造,0
2015,アジア州の国,インド,,知能犯,偽造,文書偽造,0
2015,アジア州の国,インドネシア,,知能犯,偽造,文書偽造,0
2015,アジア州の国,スリランカ,,知能犯,偽造,文書偽造,3
2015,アジア州の国,タイ,,知能犯,偽造,文書偽造,3
2015,アジア州の国,パキスタン,,知能犯,偽造,文書偽造,4
2015,アジア州の国,バングラデシュ,,知能犯,偽造,文書偽造,3
2015,アジア州の国,フィリピン,,知能犯,偽造,文書偽造,26
2015,アジア州の国,ベトナム,,知能犯,偽造,文書偽造,38
2015,アジア州の国,マレーシア,,知能犯,偽造,文書偽造,0
2015,アジア州の国,その他,,知能犯,偽造,文書偽造,2
2015,ヨーロッパ州の国,イギリス,,知能犯,偽造,文書偽造,0
2015,ヨーロッパ州の国,イタリア,,知能犯,偽造,文書偽造,0
2015,ヨーロッパ州の国,ロシア,,知能犯,偽造,文書偽造,1
2015,ヨーロッパ州の国,ドイツ,,知能犯,偽造,文書偽造,0
2015,ヨーロッパ州の国,フランス,,知能犯,偽造,文書偽造,1
2015,ヨーロッパ州の国,その他,,知能犯,偽造,文書偽造,3
2015,南北アメリカ州の国,アメリカ,軍人,知能犯,偽造,文書偽造,0
2015,南北アメリカ州の国,アメリカ,軍属,知能犯,偽造,文書偽造,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,偽造,文書偽造,0
2015,南北アメリカ州の国,アメリカ,その他,知能犯,偽造,文書偽造,1
2015,南北アメリカ州の国,カナダ,,知能犯,偽造,文書偽造,0
2015,南北アメリカ州の国,ブラジル,,知能犯,偽造,文書偽造,0
2015,南北アメリカ州の国,その他,,知能犯,偽造,文書偽造,0
2015,アフリカ州の国,,,知能犯,偽造,文書偽造,1
2015,オセアニア州の国,,,知能犯,偽造,文書偽造,0
2015,無国籍,,,知能犯,偽造,文書偽造,0
2015,国籍不明,,,知能犯,偽造,文書偽造,0
2015,アジア州の国,韓国・朝鮮,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,中国,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,イラン,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,インド,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,インドネシア,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,スリランカ,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,タイ,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,パキスタン,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,バングラデシュ,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,フィリピン,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,ベトナム,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,マレーシア,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,その他,,知能犯,偽造,有価証券偽造,0
2015,ヨーロッパ州の国,イギリス,,知能犯,偽造,有価証券偽造,0
2015,ヨーロッパ州の国,イタリア,,知能犯,偽造,有価証券偽造,0
2015,ヨーロッパ州の国,ロシア,,知能犯,偽造,有価証券偽造,0
2015,ヨーロッパ州の国,ドイツ,,知能犯,偽造,有価証券偽造,0
2015,ヨーロッパ州の国,フランス,,知能犯,偽造,有価証券偽造,0
2015,ヨーロッパ州の国,その他,,知能犯,偽造,有価証券偽造,1
2015,南北アメリカ州の国,アメリカ,軍人,知能犯,偽造,有価証券偽造,0
2015,南北アメリカ州の国,アメリカ,軍属,知能犯,偽造,有価証券偽造,0
2015,南北アメリカ州の国,アメリカ,軍人・軍属の家族,知能犯,偽造,有価証券偽造,0
2015,南北アメリカ州の国,アメリカ,その他,知能犯,偽造,有価証券偽造,0
2015,南北アメリカ州の国,カナダ,,知能犯,偽造,有価証券偽造,0
2015,南北アメリカ州の国,ブラジル,,知能犯,偽造,有価証券偽造,0
2015,南北アメリカ州の国,その他,,知能犯,偽造,有価証券偽造,0
2015,アフリカ州の国,,,知能犯,偽造,有価証券偽造,0
2015,オセアニア州の国,,,知能犯,偽造,有価証券偽造,0
2015,無国籍,,,知能犯,偽造,有価証券偽造,0
2015,国籍不明,,,知能犯,偽造,有価証券偽造,0
2015,アジア州の国,韓国・朝鮮,,風俗犯,賭博,,22
